Title;EID;DOI;DocumentType;Year;Category
Development and multicenter validation of FIB-6: A novel, machine learning, simple bedside score to rule out liver cirrhosis and compensated advanced chronic liver disease in patients with chronic hepatitis C;2-s2.0-85119822395;10.1111/hepr.13729;Article;2022;family medicine
Machine Learning: Assisted Cardiovascular Diseases Diagnosis;2-s2.0-85126773623;10.14569/IJACSA.2022.0130216;Article;2022;family medicine
Machine learning in health condition check-up: An approach using Breiman's random forest algorithm;2-s2.0-85136768769;10.1016/j.measen.2022.100406;Article;2022;family medicine
Novel Coronavirus and Common Pneumonia Detection from CT Scans Using Deep Learning-Based Extracted Features;2-s2.0-85136592056;10.3390/v14081667;Article;2022;family medicine
Artificial Intelligence-Based Ensemble Learning Model for Prediction of Hepatitis C Disease;2-s2.0-85130040691;10.3389/fpubh.2022.892371;Article;2022;family medicine
Genetic-based adaptive momentum estimation for predicting mortality risk factors for COVID-19 patients using deep learning;2-s2.0-85112359521;10.1002/ima.22644;Article;2022;family medicine
Clinical Data Analysis for Prediction of Cardiovascular Disease Using Machine Learning Techniques;2-s2.0-85123656684;10.1155/2022/2973324;Article;2022;family medicine
Diabetes emergency cases identification based on a statistical predictive model;2-s2.0-85126197842;10.1186/s40537-022-00582-7;Article;2022;family medicine
Chronic diseases monitoring and diagnosis system based on features selection and machine learning predictive models;2-s2.0-85130534828;10.1007/s00500-022-07130-8;Article;2022;family medicine
A Machine Learning Based Discharge Prediction of Cardiovascular Diseases Patients in Intensive Care Units;2-s2.0-85131379397;10.3390/healthcare10060966;Article;2022;family medicine
An Eigenvalues-Based Covariance Matrix Bootstrap Model Integrated With Support Vector Machines for Multichannel EEG Signals Analysis;2-s2.0-85124882954;10.3389/fninf.2021.808339;Article;2022;family medicine
Native-resolution myocardial principal Eulerian strain mapping using convolutional neural networks and Tagged Magnetic Resonance Imaging;2-s2.0-85119920445;10.1016/j.compbiomed.2021.105041;Article;2022;family medicine
Diverse activation functions based-hybrid RBF-ELM neural network for medical classification;2-s2.0-85134530443;10.1007/s12065-022-00758-3;Article;2022;family medicine
Early Prediction ofÂ ICU Admission Within COVID-19 Patients Using Machine Learning Techniques;2-s2.0-85126355740;10.1007/978-3-030-94191-8_41;Conference Paper;2022;family medicine
Hybrid Model for Prediction of Treatment Response in Beta-thalassemia Patients with Hepatitis C Infection;2-s2.0-85115191579;10.1007/978-981-16-2275-5_37;Conference Paper;2022;family medicine
A computer-aided diagnostic system for detecting diabetic retinopathy in optical coherence tomography images;2-s2.0-85016289983;10.1002/MP.12071;Article;2017;family medicine
FibroGENE: A gene-based model for staging liver fibrosis;2-s2.0-84954366506;10.1016/j.jhep.2015.11.008;Article;2016;family medicine
Comparison of Machine Learning Approaches for Prediction of Advanced Liver Fibrosis in Chronic Hepatitis C Patients;2-s2.0-85023752899;10.1109/TCBB.2017.2690848;Article;2018;family medicine
Baseline exposure, antibody subclass, and hepatitis B response differentially affect malaria protective immunity following RTS,S/AS01E vaccination in African children;2-s2.0-85055630542;10.1186/s12916-018-1186-4;Article;2018;family medicine
A survey on applying machine learning techniques for management of diseases;2-s2.0-85040589363;10.1016/j.jab.2018.01.002;Review;2018;family medicine
Learning based segmentation of CT brain images: Application to postoperative hydrocephalic scans;2-s2.0-85038828104;10.1109/TBME.2017.2783305;Article;2018;family medicine
Multiple virtual screening approaches for finding new Hepatitis c virus RNA-dependent RNA polymerase inhibitors: Structure-based screens and molecular dynamics for the pursue of new poly pharmacological inhibitors;2-s2.0-84877057831;10.1186/1471-2105-13-S17-S5;Article;2012;family medicine
Performance of machine learning approaches on prediction of esophageal varices for Egyptian chronic hepatitis C patients;2-s2.0-85075209594;10.1016/j.imu.2019.100267;Article;2019;family medicine
Data mining and machine learning algorithms using IL28B genotype and biochemical markers best predicted advanced liver fibrosis in chronic hepatitis C;2-s2.0-85040951646;10.7883/yoken.JJID.2017.089;Article;2018;family medicine
Accurate Prediction of Advanced Liver Fibrosis Using the Decision Tree Learning Algorithm in Chronic Hepatitis C Egyptian Patients;2-s2.0-84955512145;10.1155/2016/2636390;Article;2016;family medicine
Improving preterm newborn identification in low-resource settings with machine learning;2-s2.0-85062195404;10.1371/journal.pone.0198919;Article;2019;family medicine
Prediction of liver fibrosis stages by machine learning model: A decision tree approach;2-s2.0-84978437257;10.1109/ICoCS.2015.7483212;Conference Paper;2016;family medicine
Hybrid rough-bijective soft set classification system;2-s2.0-84997755051;10.1007/s00521-016-2711-z;Article;2018;family medicine
Predicting diabetes diseases using mixed data and supervised machine learning algorithms;2-s2.0-85077755195;10.1145/3368756.3369072;Conference Paper;2019;family medicine
Accurate prediction of response to Interferon-based therapy in Egyptian patients with Chronic Hepatitis C using machine-learning approaches;2-s2.0-84876036172;10.1109/ASONAM.2012.140;Conference Paper;2012;family medicine
Looking back and thinking forwards â€” 15 years of cardiology and cardiovascular research;2-s2.0-85073443144;10.1038/s41569-019-0261-7;Review;2019;family medicine
A Deep Convolutional Encoder-Decoder Architecture for Retinal Blood Vessels Segmentation;2-s2.0-85068998039;10.1007/978-3-030-24308-1_15;Conference Paper;2019;family medicine
A DASH diet recommendation system for hypertensive patients using machine learning;2-s2.0-85073210661;10.1109/ICoICT.2019.8835323;Conference Paper;2019;family medicine
Prediction and staging of hepatic fibrosis in children with hepatitis c virus: A machine learning approach;2-s2.0-85071843356;10.4258/hir.2019.25.3.173;Article;2019;family medicine
A predictive model for hypertension diagnosis using machine learning techniques;2-s2.0-85075353809;10.1016/B978-0-12-816948-3.00009-X;Book Chapter;2019;family medicine
Prediction of potential-diabetic obese-patients using machine learning techniques;2-s2.0-85072292817;10.14569/ijacsa.2019.0100812;Article;2019;family medicine
A Fibrosis Diagnosis Clinical Decision Support System Using Fuzzy Knowledge;2-s2.0-85063256311;10.1007/s13369-018-3670-8;Article;2019;family medicine
Automatic diagnosis metabolic syndrome via a kâˆ’nearest neighbour classifier;2-s2.0-85019243929;10.1007/978-3-319-57186-7_45;Conference Paper;2017;family medicine
Diagnosis of metabolic syndrome: A diversity based hybrid model;2-s2.0-84978986156;10.1007/978-3-319-41920-6_14;Conference Paper;2016;family medicine
Forecast and Manipulation of HCV Eradication in Egypt based on its National Screening Project;2-s2.0-85083385323;10.1109/ICICIS46948.2019.9014654;Conference Paper;2019;family medicine
Robust and reliable PPG and ECG integrated biosensor;2-s2.0-85079245402;10.1109/ISPA48434.2019.8966922;Conference Paper;2019;family medicine
Deep learning approach as new tool for type 2 diabetes detection;2-s2.0-85066625157;10.1145/3320326.3320359;Conference Paper;2019;family medicine
A new approach based on PCA and CE-SVM for hepatitis diagnosis;2-s2.0-84964056735;10.1007/978-3-319-30298-0_10;Conference Paper;2016;family medicine
Exploring the role of glycosylated hemoglobin as a marker for type 2 diabetes mellitus using rough sets;2-s2.0-77953150514;;Conference Paper;2010;family medicine
