Title;EID;DOI;DocumentType;Year;Category
Article mb-ai-his: Histopathological diagnosis of pediatric medulloblastoma and its subtypes via ai;2-s2.0-85103323751;10.3390/diagnostics11020359;Article;2021;medical genetics
Automatic Diabetic Retinopathy Grading System Based on Detecting Multiple Retinal Lesions;2-s2.0-85099725193;10.1109/ACCESS.2021.3052870;Article;2021;medical genetics
A study of the possible factors affecting COVID-19 spread, severity and mortality and the effect of social distancing on these factors: Machine learning forecasting model;2-s2.0-85102173963;10.1111/ijcp.14116;Article;2021;medical genetics
COVID-Nets: deep CNN architectures for detecting COVID-19 using chest CT scans;2-s2.0-85112850596;10.7717/peerj-cs.655;Article;2021;medical genetics
COVID-19: a new deep learning computer-aided model for classification;2-s2.0-85102413126;10.7717/peerj-cs.358;Article;2021;medical genetics
Innovative deep learning models for EEG-based vigilance detection;2-s2.0-85095858393;10.1007/s00521-020-05467-5;Article;2021;medical genetics
Alzheimer's disease progression detection model based on an early fusion of cost-effective multimodal data;2-s2.0-85092710449;10.1016/j.future.2020.10.005;Article;2021;medical genetics
Deep Learning in Cancer Diagnosis and Prognosis Prediction: A Minireview on Challenges, Recent Trends, and Future Directions;2-s2.0-85118983289;10.1155/2021/9025470;Review;2021;medical genetics
Exploring the Use of Artificial Intelligence Techniques to Detect the Presence of Coronavirus Covid-19 through Speech and Voice Analysis;2-s2.0-85105104290;10.1109/ACCESS.2021.3075571;Article;2021;medical genetics
Pix2pix conditional generative adversarial networks for scheimpflug camera color-coded corneal tomography image generation;2-s2.0-85109708220;10.1167/tvst.10.7.21;Article;2021;medical genetics
Parkinsonâ€™s disease diagnosis in cepstral domain using MFCC and dimensionality reduction with SVM classifier;2-s2.0-85104504766;10.1155/2021/8822069;Article;2021;medical genetics
DeepMI: Deep multi-lead ECG fusion for identifying myocardial infarction and its occurrence-time;2-s2.0-85118505491;10.1016/j.artmed.2021.102192;Article;2021;medical genetics
Authentication of honeybush and rooibos herbal teas based on their elemental composition;2-s2.0-85096856129;10.1016/j.foodcont.2020.107757;Article;2021;medical genetics
Multidisease Deep Learning Neural Network for the Diagnosis of Corneal Diseases;2-s2.0-85104109996;10.1016/j.ajo.2021.01.018;Article;2021;medical genetics
Breast cancer risk prediction in African women using Random Forest Classifier;2-s2.0-85106864765;10.1016/j.ctarc.2021.100396;Article;2021;medical genetics
Early assessment of lung function in coronavirus patients using invariant markers from chest X-rays images;2-s2.0-85107606829;10.1038/s41598-021-91305-0;Article;2021;medical genetics
Impact of the choice of cross-validation techniques on the results of machine learning-based diagnostic applications;2-s2.0-85114613543;10.4258/HIR.2021.27.3.189;Article;2021;medical genetics
A multiparametric MRI-based CAD system for accurate diagnosis of bladder cancer staging;2-s2.0-85103975061;10.1016/j.compmedimag.2021.101911;Article;2021;medical genetics
Tonic-Myoclonic Epileptic Seizure Classification based on Surface Electromyography;2-s2.0-85107481391;10.1109/SSD52085.2021.9429401;Conference Paper;2021;medical genetics
Towards emotion recognition in immersive virtual environments: A method for Facial emotion recognition;2-s2.0-85110370167;;Conference Paper;2021;medical genetics
On the hybridization of pre-trained deep learning and differential evolution algorithms for semantic crack detection and recognition in ensemble of infrastructures;2-s2.0-85102697189;10.1108/SASBE-01-2021-0010;Article;2021;medical genetics
A prospective, randomized, single-blinded, crossover trial to investigate the effect of a wearable device in addition to a daily symptom diary for the remote early detection of SARS-CoV-2 infections (COVID-RED): a structured summary of a study protocol for a randomized controlled trial;2-s2.0-85109057117;10.1186/s13063-021-05241-5;Letter;2021;medical genetics
Alzheimer's disease diagnosis framework from incomplete multimodal data using convolutional neural networks;2-s2.0-85111222113;10.1016/j.jbi.2021.103863;Article;2021;medical genetics
Images in Space and Time: Real Big Data in Healthcare;2-s2.0-85111993653;10.1145/3453657;Review;2021;medical genetics
Arabic sentiment analysis about online learning to mitigate covid-19;2-s2.0-85104563227;10.1515/jisys-2020-0115;Article;2021;medical genetics
Structural dynamics and allostery of Rab proteins: Strategies for drug discovery and design;2-s2.0-85098664554;10.1093/bib/bbz161;Review;2021;medical genetics
Application of intelligence-based computational techniques for classification and early differential diagnosis of COVID-19 disease;2-s2.0-85126586554;10.1016/j.dsm.2021.12.001;Article;2021;medical genetics
Drug discovery for mycobacterium tuberculosis using structure-based computer-aided drug design approach;2-s2.0-85120747216;10.3390/ijms222413259;Review;2021;medical genetics
Minimum mapping from EMG signals at human elbow and shoulder movements into two DoF upper-limb robot with machine learning;2-s2.0-85102732942;10.3390/machines9030056;Article;2021;medical genetics
Artificial Intelligence (AI) to the Rescue: Deploying Machine Learning to Bridge the Biorelevance Gap in Antioxidant Assays;2-s2.0-85092612358;10.1177/2472630320962716;Review;2021;medical genetics
Evolutionary Optimization of Convolutional Neural Network Architecture Design for Thoracic X-Ray Image Classification;2-s2.0-85112714258;10.1007/978-3-030-79457-6_11;Conference Paper;2021;medical genetics
Data Clustering Improves Siamese Neural Networks Classification of Parkinson's Disease;2-s2.0-85108650808;10.1155/2021/3112771;Article;2021;medical genetics
Dynamics of T-Lymphocyte Activation Related to Paradoxical Tuberculosis-Associated Immune Reconstitution Inflammatory Syndrome in Persons With Advanced HIV;2-s2.0-85117565637;10.3389/fimmu.2021.757843;Article;2021;medical genetics
Mobile microscopy and telemedicine platform assisted by deep learning for the quantification of Trichuris trichiura infection;2-s2.0-85116255356;10.1371/journal.pntd.0009677;Article;2021;medical genetics
A comprehensive computer-assisted diagnosis system for early assessment of renal cancer tumors;2-s2.0-85110516927;10.3390/s21144928;Article;2021;medical genetics
The Role of Medication Data to Enhance the Prediction of Alzheimer's Progression Using Machine Learning;2-s2.0-85116657921;10.1155/2021/8439655;Article;2021;medical genetics
A Deep Learning Approach for Brain Computer Interaction-Motor Execution EEG Signal Classification;2-s2.0-85110893892;10.1109/ACCESS.2021.3097797;Article;2021;medical genetics
Diagnosing malaria from some symptoms: a machine learning approach and public health implications;2-s2.0-85093970107;10.1007/s12553-020-00488-5;Article;2021;medical genetics
Classification of breast cancer types, sub-types and grade from histopathological images using deep learning technique;2-s2.0-85114998703;10.1007/s12553-021-00592-0;Article;2021;medical genetics
An optimized rnn-lstm approach for parkinsonâ€™s disease early detection using speech features;2-s2.0-85116619381;10.11591/eei.v10i5.3128;Article;2021;medical genetics
A novel pre-processing technique in pathologic voice detection: Application to Parkinson's disease phonation;2-s2.0-85103687967;10.1016/j.bspc.2021.102604;Article;2021;medical genetics
Deep convolutional neural network for the automated detection of Subthalamic nucleus using MER signals;2-s2.0-85103549682;10.1016/j.jneumeth.2021.109145;Article;2021;medical genetics
A novel dwt-based discriminant features extraction from task-based fmri: An asd diagnosis study using cnn;2-s2.0-85107199190;10.1109/ISBI48211.2021.9433768;Conference Paper;2021;medical genetics
A cad system for accurate diagnosis of bladder cancer staging using a multiparametric MRI;2-s2.0-85107177843;10.1109/ISBI48211.2021.9434097;Conference Paper;2021;medical genetics
Epileptic Seizure Motion Classification based on sEMG and Artificial Neural Network;2-s2.0-85126854665;10.1109/IWIS54661.2021.9711793;Conference Paper;2021;medical genetics
A Convolutional Neural Network-Based Architecture for EMG Signal Classification;2-s2.0-85124667134;10.1109/ICDABI53623.2021.9655876;Conference Paper;2021;medical genetics
Diabetes Prediction Using Machine Learning: A Comparative Study;2-s2.0-85123179775;10.1109/NILES53778.2021.9600091;Conference Paper;2021;medical genetics
Alzheimer's Disease Diagnosis Based on a Semantic Rule-Based Modeling and Reasoning Approach;2-s2.0-85115907938;10.32604/cmc.2021.019069;Article;2021;medical genetics
Breast Cancer Prediction and Diagnosis through a New Approach based on Majority Voting Ensemble Classifier;2-s2.0-85115273055;10.1016/j.procs.2021.07.061;Conference Paper;2021;medical genetics
Optimisation of Composite Briquette Made From Sawdust / Rice Husk Using Starch and Clay Binder;2-s2.0-85107729058;10.30880/ijie.2021.13.04.019;Article;2021;medical genetics
A Superpixel-Wise Fully Convolutional Neural Network Approach for Diabetic Foot Ulcer Tissue Classification;2-s2.0-85104319514;10.1007/978-3-030-68763-2_23;Conference Paper;2021;medical genetics
Evaluation of acoustic features for early diagnosis of Alzheimer disease;2-s2.0-85090041750;10.1007/978-3-030-49342-4_17;Conference Paper;2021;medical genetics
Direct pixel to pixel principal strain mapping from tagging MRI using end to end deep convolutional neural network (DeepStrain);2-s2.0-85120005320;10.1038/s41598-021-02279-y;Article;2021;medical genetics
A prospective, randomized, single-blinded, crossover trial to investigate the effect of a wearable device in addition to a daily symptom diary for the Remote Early Detection of SARS-CoV-2 infections (COVID-RED): a structured summary of a study protocol for a randomized controlled trial;2-s2.0-85117133008;10.1186/s13063-021-05643-5;Article;2021;medical genetics
Utilizing deep neural networks and electroencephalogram for objective evaluation of surgeon's distraction during robot-assisted surgery;2-s2.0-85111881321;10.1016/j.brainres.2021.147607;Article;2021;medical genetics
Rheumatic heart disease screening based on phonocardiogram;2-s2.0-85116025553;10.3390/s21196558;Article;2021;medical genetics
Compressed sensing acceleration of cardiac cine imaging allows reliable and reproducible assessment of volumetric and functional parameters of the left and right atrium;2-s2.0-85103423799;10.1007/s00330-021-07830-z;Article;2021;medical genetics
Facial analysis technology for the detection of Down syndrome in the Democratic Republic of the Congo;2-s2.0-85108693929;10.1016/j.ejmg.2021.104267;Article;2021;medical genetics
Fault Detection and Classification of Machinery Bearing under Variable Operating Conditions Based on Wavelet Transform and CNN;2-s2.0-85111358667;10.1109/MIUCC52538.2021.9447673;Conference Paper;2021;medical genetics
A new computer-aided diagnostic (CAD) system for precise identification of renal tumors;2-s2.0-85107176797;10.1109/ISBI48211.2021.9433865;Conference Paper;2021;medical genetics
X-ray image classification using deep learning method for Covid-19 diagnostic;2-s2.0-85120916982;10.1145/3454127.3460796;Conference Paper;2021;medical genetics
Adaptive prognostics in a controlled energy conversion process based on long- and short-term predictors;2-s2.0-85097470918;10.1016/j.apenergy.2020.116049;Article;2021;medical genetics
Multimodal Melanoma Detection with Federated Learning;2-s2.0-85126008959;10.1109/ICCWAMTIP53232.2021.9674116;Conference Paper;2021;medical genetics
Detection of precancerous laryngeal leukoplakia using sub-band based cepstral;2-s2.0-85123997252;10.1109/ICNAS53565.2021.9628992;Conference Paper;2021;medical genetics
EEG signal analysis using deep learning: A systematic literature review;2-s2.0-85123480267;10.1109/ICDS53782.2021.9626707;Conference Paper;2021;medical genetics
Brain Tumor Segmentation using Community Detection Algorithm;2-s2.0-85123379346;10.1109/CW52790.2021.00016;Conference Paper;2021;medical genetics
Electromyography Signal Analysis and Classification using Time-Frequency Representations and Deep Learning;2-s2.0-85122549240;10.1109/EMBC46164.2021.9630815;Conference Paper;2021;medical genetics
BCI system using a novel processing technique based on electrodes selection for hand prosthesis control;2-s2.0-85120681150;10.1016/j.ifacol.2021.10.283;Conference Paper;2021;medical genetics
Distributionally Robust Segmentation ofÂ Abnormal Fetal Brain 3D MRI;2-s2.0-85117074289;10.1007/978-3-030-87735-4_25;Conference Paper;2021;medical genetics
An Efficient Multi-sensor Positions Human Activity Recognition: Elderly Peoples in Rural Areas in Focus;2-s2.0-85112719292;10.1007/978-3-030-80216-5_15;Conference Paper;2021;medical genetics
A novel grading system for autism severity level using task-based functional MRI: A response to speech study;2-s2.0-85110807684;10.1109/ACCESS.2021.3097606;Article;2021;medical genetics
Discriminant Knowledge Extraction from Electrocardiograms for Automated Diagnosis of Myocardial Infarction;2-s2.0-85102726120;10.1007/978-3-030-69886-7_6;Conference Paper;2021;medical genetics
Diagnosis of Parkinsonâ€™s Disease by Deep Learning Techniques Using Handwriting Dataset;2-s2.0-85102506483;10.1007/978-981-16-0425-6_10;Conference Paper;2021;medical genetics
Four-class BCI discrimination of right and left wrist and finger movements;2-s2.0-85133798976;10.1016/j.ifacol.2021.12.016;Conference Paper;2021;medical genetics
Utility of a machine-guided tool for assessing risk behavior associated with contracting HIV in three sites in South Africa: Protocol for an in-field evaluation;2-s2.0-85120969347;10.2196/30304;Article;2021;medical genetics
New neural network classification method for individuals ancestry prediction from SNPs data;2-s2.0-85109416362;10.1186/s13040-021-00258-7;Article;2021;medical genetics
Leveraging pre-trained contextualized word embeddings to enhance sentiment classification of drug reviews;2-s2.0-85116167126;10.18280/ria.350405;Article;2021;medical genetics
Physical activity recognition based on a parallel approach for an ensemble of machine learning and deep learning classifiers;2-s2.0-85109294924;10.3390/s21144713;Article;2021;medical genetics
An overview on machine learning methods for ECG Heartbeat Arrhythmia Classification;2-s2.0-85119527470;10.1109/ICDATA52997.2021.00012;Conference Paper;2021;medical genetics
Role of machine learning in management of degenerative spondylolisthesis: A systematic review;2-s2.0-85105554508;10.1097/BCO.0000000000000992;Review;2021;medical genetics
Super Resolution of Medical Images Using Generative Adversarial Networks;2-s2.0-85107111482;10.1109/ICCCEEE49695.2021.9429656;Conference Paper;2021;medical genetics
Big Data in Psychiatry & Neurology;2-s2.0-85128105954;10.1016/B978-0-12-822884-5.09992-X;Book;2021;medical genetics
Rational Machines and Artificial Intelligence;2-s2.0-85127631243;10.1016/B978-0-12-820676-8.09990-7;Book;2021;medical genetics
Rice Leaf Diseases Detector Based on AlexNet;2-s2.0-85126818054;10.1109/JAC-ECC54461.2021.9691435;Conference Paper;2021;medical genetics
Multi-Input CNN for Molecular Classification in Breast Cancer;2-s2.0-85125966455;10.1109/ICRAMI52622.2021.9585980;Conference Paper;2021;medical genetics
An Arabic Corpus for Covid-19 related Fake News;2-s2.0-85125965680;10.1109/ICRAMI52622.2021.9585909;Conference Paper;2021;medical genetics
Contactless heart rate estimation from facial video using skin detection and multi-resolution analysis;2-s2.0-85125424488;10.24132/CSRN.2021.3101.31;Conference Paper;2021;medical genetics
Classifying Severity Level of Psychiatric Symptoms on Twitter Data;2-s2.0-85125339007;10.1109/ICT4DA53266.2021.9672228;Conference Paper;2021;medical genetics
Brain Tumor Segmentation using 3D U-Net with Hyperparameter Optimization;2-s2.0-85123202956;10.1109/NILES53778.2021.9600556;Conference Paper;2021;medical genetics
A new Machine Learning approach for epilepsy diagnostic based on Sample Entropy;2-s2.0-85120710680;10.1016/j.ifacol.2021.10.280;Conference Paper;2021;medical genetics
Assessing the utility of low resolution brain imaging: treatment of infant hydrocephalus;2-s2.0-85120324141;10.1016/j.nicl.2021.102896;Article;2021;medical genetics
Genetic variations analysis for complex brain disease diagnosis using machine learning techniques: opportunities and hurdles;2-s2.0-85117231513;10.7717/PEERJ-CS.697;Article;2021;medical genetics
Template-Based Inter-modality Super-Resolution of Brain Connectivity;2-s2.0-85116834172;10.1007/978-3-030-87602-9_7;Conference Paper;2021;medical genetics
Dull bit grading using video intelligence;2-s2.0-85116712445;10.2118/206254-MS;Conference Paper;2021;medical genetics
Replacing subjective assessment of dairy cows with objective measures;2-s2.0-85113522302;;Article;2021;medical genetics
Anomaly Detection in Health Insurance Claims Using Bayesian Quantile Regression;2-s2.0-85102296107;10.1155/2021/6667671;Article;2021;medical genetics
Quantitative Longitudinal Predictions of Alzheimer's Disease by Multi-Modal Predictive Learning;2-s2.0-85101257969;10.3233/JAD-200906;Article;2021;medical genetics
A comprehensive survey of clustering algorithms: State-of-the-art machine learning applications, taxonomy, challenges, and future research prospects;2-s2.0-85125128146;10.1016/j.engappai.2022.104743;Short Survey;2022;medical genetics
A Novel Diabetes Healthcare Disease Prediction Framework Using Machine Learning Techniques;2-s2.0-85123745975;10.1155/2022/1684017;Article;2022;medical genetics
A Novel Computer-Aided Diagnostic System for Early Detection of Diabetic Retinopathy Using 3D-OCT Higher-Order Spatial Appearance Model;2-s2.0-85124830663;10.3390/diagnostics12020461;Article;2022;medical genetics
A machine learning approach involving functional connectivity features to classify rest-eeg psychogenic non-epileptic seizures from healthy controls;2-s2.0-85121653783;10.3390/s22010129;Article;2022;medical genetics
Interpretability in the medical field: A systematic mapping and review study;2-s2.0-85122624142;10.1016/j.asoc.2021.108391;Review;2022;medical genetics
Interventional neurorehabilitation for promoting functional recovery post-craniotomy: a proof-of-concept;2-s2.0-85125214165;10.1038/s41598-022-06766-8;Article;2022;medical genetics
A novel ensemble approach for heterogeneous data with active learning;2-s2.0-85127302302;10.1177/18479790221082605;Article;2022;medical genetics
Monitoring the maturation of the sarcomere network: a super-resolution microscopy-based approach;2-s2.0-85125212897;10.1007/s00018-022-04196-3;Article;2022;medical genetics
Alzheimer's Disease and Î²-secretase Inhibition: An Update with a Focus on Computer-aided Inhibitor Design;2-s2.0-85126389254;10.2174/1389450122666210809100050;Review;2022;medical genetics
Texture and shape analysis of diffusion-weighted imaging for thyroid nodules classification using machine learning;2-s2.0-85121613900;10.1002/mp.15399;Article;2022;medical genetics
Evolutionary Optimization forÂ CNN Compression Using Thoracic X-Ray Image Classification;2-s2.0-85133420500;10.1007/978-3-031-08530-7_10;Conference Paper;2022;medical genetics
A Hybrid Automated Intelligent COVID-19 Classification System Based on Neutrosophic Logic and Machine Learning Techniques Using Chest X-Ray Images;2-s2.0-85112674505;10.1007/978-3-030-77302-1_7;Book Chapter;2022;medical genetics
Two-stage deep learning model for Alzheimerâ€™s disease detection and prediction of the mild cognitive impairment time;2-s2.0-85129575868;10.1007/s00521-022-07263-9;Article;2022;medical genetics
Automated ECG multi-class classification system based on combining deep learning features with HRV and ECG measures;2-s2.0-85123849664;10.1007/s00521-022-06889-z;Article;2022;medical genetics
