Title;EID;DOI;DocumentType;Year;Category
Design of an IoT-based Body Mass Index (BMI) Prediction Model;2-s2.0-85126683291;10.1109/ISRITI54043.2021.9702866;Conference Paper;2021;neurosurgery
High-resolution MRI brain inpainting;2-s2.0-85125459299;10.1109/BHI50953.2021.9508561;Conference Paper;2021;neurosurgery
Diabetes mellitus early stage risk prediction using machine learning algorithms;2-s2.0-85124016109;10.1109/ICNAS53565.2021.9628955;Conference Paper;2021;neurosurgery
Brain Tumor Segmentation using Community Detection Algorithm;2-s2.0-85123379346;10.1109/CW52790.2021.00016;Conference Paper;2021;neurosurgery
Efficient Embedding Network for 3D Brain Tumor Segmentation;2-s2.0-85107387134;10.1007/978-3-030-72084-1_23;Conference Paper;2021;neurosurgery
Classification of Brain Tumor MRIs Using Deep Learning and Data Augmentation;2-s2.0-85105908879;10.1007/978-981-33-4299-6_6;Conference Paper;2021;neurosurgery
Efficient Brain Tumor Detection Based on Deep Learning Models;2-s2.0-85124045614;10.1088/1742-6596/2128/1/012012;Conference Paper;2021;neurosurgery
Predicting risk of stroke from lab tests using machine learning algorithms: Development and evaluation of prediction models;2-s2.0-85121460631;10.2196/23440;Article;2021;neurosurgery
DiaMe: IoMT deep predictive model based on threshold aware region growing technique;2-s2.0-85107296702;10.11591/ijece.v11i5.pp4250-4262;Article;2021;neurosurgery
Sensitivity analysis of coronary heart disease using two deep learning algorithms CNN RNN;2-s2.0-85118943646;;Conference Paper;2021;neurosurgery
Mobile AI Stroke Health App: A Novel Mobile Intelligent Edge Computing Engine based on Deep Learning models for Stroke Prediction-Research and Industry Perspective;2-s2.0-85135380377;10.1109/ICCICC53683.2021.9811307;Conference Paper;2021;neurosurgery
Comparative Study on Stroke Lesion Core Segmentation in CTP Images;2-s2.0-85127073817;10.1109/ICICIS52592.2021.9694135;Conference Paper;2021;neurosurgery
A Quantitative Analysis in CTP images for Ischemic Stroke Lesion Segmentation;2-s2.0-85126552957;10.1109/ICENCO49852.2021.9698961;Conference Paper;2021;neurosurgery
Automated Upper Limb Motor Functions Assessment System Using One-Class Support Vector Machine;2-s2.0-85125347586;10.1109/ICCES54031.2021.9686161;Conference Paper;2021;neurosurgery
Brain Tumor Segmentation using 3D U-Net with Hyperparameter Optimization;2-s2.0-85123202956;10.1109/NILES53778.2021.9600556;Conference Paper;2021;neurosurgery
A Hybrid Deep Registration of MR Scans to Interventional Ultrasound for Neurosurgical Guidance;2-s2.0-85116421417;10.1007/978-3-030-87589-3_60;Conference Paper;2021;neurosurgery
An efficient approach for Paroxysmal Atrial Fibrillation events prediction using Extreme Learning Machine;2-s2.0-85102407866;10.3233/JIFS-201832;Article;2021;neurosurgery
Classification and watermarking of brain tumor using artificial and convolutional neural networks;2-s2.0-85089462455;10.1007/978-3-030-53970-2_6;Book Chapter;2021;neurosurgery
A Novel Diabetes Healthcare Disease Prediction Framework Using Machine Learning Techniques;2-s2.0-85123745975;10.1155/2022/1684017;Article;2022;neurosurgery
Multi-Label Active Learning-Based Machine Learning Model for Heart Disease Prediction;2-s2.0-85123934462;10.3390/s22031184;Article;2022;neurosurgery
P Wave Parameters and Indices: A Critical Appraisal of Clinical Utility, Challenges, and Future Researchâ€”A Consensus Document Endorsed by the International Society of Electrocardiology and the International Society for Holter and Noninvasive Electrocardiology;2-s2.0-85128800370;10.1161/CIRCEP.121.010435;Review;2022;neurosurgery
AI-Based Pipeline for Classifying Pediatric Medulloblastoma Using Histopathological and Textural Images;2-s2.0-85124483269;10.3390/life12020232;Article;2022;neurosurgery
A hybrid deep CNN-Cov-19-Res-Net Transfer learning architype for an enhanced Brain tumor Detection and Classification scheme in medical image processing;2-s2.0-85126570954;10.1016/j.bspc.2022.103631;Article;2022;neurosurgery
BrainGAN: Brain MRI Image Generation and Classification Framework Using GAN Architectures and CNN Models;2-s2.0-85131330881;10.3390/s22114297;Article;2022;neurosurgery
Brain Tumor Auto-Segmentation on Multimodal Imaging Modalities Using Deep Neural Network;2-s2.0-85128628998;10.32604/cmc.2022.025977;Article;2022;neurosurgery
Fusion-Based Deep Learning with Nature-Inspired Algorithm for Intracerebral Haemorrhage Diagnosis;2-s2.0-85123817188;10.1155/2022/4409336;Article;2022;neurosurgery
A Hybrid Machine-Learning Model Based on Global and Local Learner Algorithms for Diabetes Mellitus Prediction;2-s2.0-85123316564;10.4028/www.scientific.net/JBBBE.54.65;Article;2022;neurosurgery
Explainability of deep neural networks for MRI analysis of brain tumors;2-s2.0-85128741467;10.1007/s11548-022-02619-x;Article;2022;neurosurgery
Deep Transfer Learning Approaches in Performance Analysis of Brain Tumor Classification Using MRI Images;2-s2.0-85126659233;10.1155/2022/3264367;Article;2022;neurosurgery
A Novel Data Augmentation-Based Brain Tumor Detection Using Convolutional Neural Network;2-s2.0-85128479683;10.3390/app12083773;Article;2022;neurosurgery
Machine Learning KNN Classification An Approach on Detecting Abnormality in Brain Tissues MRI-Graphic User Interface;2-s2.0-85133120817;10.1109/ISPA54004.2022.9786338;Conference Paper;2022;neurosurgery
Deep learning techniques for the fully automated detection and segmentation of brain MRI;2-s2.0-85129418889;10.1109/ICCI54321.2022.9756119;Conference Paper;2022;neurosurgery
Extreme Learning Bat Algorithm in Brain Tumor Classification;2-s2.0-85129091151;10.32604/iasc.2022.024538;Article;2022;neurosurgery
Diabetes emergency cases identification based on a statistical predictive model;2-s2.0-85126197842;10.1186/s40537-022-00582-7;Article;2022;neurosurgery
Efficient deep learning models for brain tumor detection with segmentation and data augmentation techniques;2-s2.0-85134152254;10.1002/cpe.7031;Article;2022;neurosurgery
Brain Tumor Diagnosis Using Machine Learning, Convolutional Neural Networks, Capsule Neural Networks and Vision Transformers, Applied to MRI: A Survey;2-s2.0-85136813065;10.3390/jimaging8080205;Review;2022;neurosurgery
Robust Gaussian and Nonlinear Hybrid Invariant Clustered Features Aided Approach for Speeded Brain Tumor Diagnosis;2-s2.0-85136213378;10.3390/life12071084;Article;2022;neurosurgery
CPRO: Competitive Poor and Rich Optimizer-Enabled Deep Learning Model and Holoentropy Weighted-Power K-Means Clustering for Brain Tumor Classification Using MRI;2-s2.0-85128384394;10.1142/S0218001422520085;Article;2022;neurosurgery
Machine Learning Models Prognosticate Functional Outcomes Better than Clinical Scores in Spontaneous Intracerebral Haemorrhage;2-s2.0-85120859936;10.1016/j.jstrokecerebrovasdis.2021.106234;Article;2022;neurosurgery
Development of Machine Learning and Medical Enabled Multimodal for Segmentation and Classification of Brain Tumor Using MRI Images;2-s2.0-85137225838;10.1155/2022/7797094;Article;2022;neurosurgery
Multiconvolutional Transfer Learning for 3D Brain Tumor Magnetic Resonance Images;2-s2.0-85137079334;10.1155/2022/8722476;Article;2022;neurosurgery
Performance Analysis of Brain Tumor Detection Based on Gradient Boosting Machine-CNN model;2-s2.0-85135747053;10.1109/MI-STA54861.2022.9837738;Conference Paper;2022;neurosurgery
Ensemble CNN Networks for GBM Tumors Segmentation Using Multi-parametric MRI;2-s2.0-85135048901;10.1007/978-3-031-08999-2_41;Conference Paper;2022;neurosurgery
Training Hacks and a Frugal Man's Net with Application to Glioblastoma Segmentation;2-s2.0-85134256463;10.1109/ATSIP55956.2022.9805950;Conference Paper;2022;neurosurgery
Review of Computer Aided-Diagnosis (CAD) Systems for MRI Gliomas brain tumors explorations based on Machine Learning and Deep learning;2-s2.0-85134222577;10.1109/ATSIP55956.2022.9805921;Conference Paper;2022;neurosurgery
Biomedical Microscopic Imaging in Computational Intelligence Using Deep Learning Ensemble Convolution Learning-Based Feature Extraction and Classification;2-s2.0-85133572476;10.1155/2022/3531308;Article;2022;neurosurgery
Improved Cerebral Images Semantic Segmentation Using Advanced Approaches ofÂ Deep Learning;2-s2.0-85133242612;10.1007/978-3-031-08277-1_6;Conference Paper;2022;neurosurgery
Machine Learning on the Diagnosis of Brain Tumors;2-s2.0-85133136627;10.1109/ISPA54004.2022.9786301;Conference Paper;2022;neurosurgery
Exploring Brain Tumor Classification Using Deep Learning;2-s2.0-85132429594;10.1109/MIUCC55081.2022.9781767;Conference Paper;2022;neurosurgery
Intelligent System Based on GAN Model for Decision Support in Brain Tumor Segmentation;2-s2.0-85131140197;10.1007/978-3-031-06458-6_20;Conference Paper;2022;neurosurgery
Glioma segmentation based on deep CNN;2-s2.0-85130587861;10.1109/IC_ASET53395.2022.9765885;Conference Paper;2022;neurosurgery
Optimal Fusion-Based Handcrafted with Deep Features for Brain Cancer Classification;2-s2.0-85130207394;10.32604/cmc.2022.029140;Article;2022;neurosurgery
Semantic segmentation in medical images through transfused convolution and transformer networks;2-s2.0-85128816770;10.1007/s10489-022-03642-w;Article;2022;neurosurgery
Deep Learning Model for Automatic Classification and Prediction of Brain Tumor;2-s2.0-85128691333;10.1155/2022/3065656;Article;2022;neurosurgery
A Two-Tier Framework Based on GoogLeNet and YOLOv3 Models for Tumor Detection in MRI;2-s2.0-85125701070;10.32604/cmc.2022.024103;Article;2022;neurosurgery
Computer-aided diagnosis of human brain tumor through MRI: A survey and a new algorithm;2-s2.0-84899008824;10.1016/j.eswa.2014.01.021;Article;2014;neurosurgery
A review on a deep learning perspective in brain cancer classification;2-s2.0-85061909070;10.3390/cancers11010111;Review;2019;neurosurgery
Neural Network Based Brain Tumor Detection Using Wireless Infrared Imaging Sensor;2-s2.0-85060517425;10.1109/ACCESS.2018.2883957;Article;2019;neurosurgery
Fully Automatic Brain Tumor Segmentation using End-To-End Incremental Deep Neural Networks in MRI images;2-s2.0-85054156079;10.1016/j.cmpb.2018.09.007;Article;2018;neurosurgery
A review on brain tumor diagnosis from MRI images: Practical implications, key achievements, and lessons learned;2-s2.0-85067489010;10.1016/j.mri.2019.05.028;Review;2019;neurosurgery
Machine Learning Approach-Based Gamma Distribution for Brain Tumor Detection and Data Sample Imbalance Analysis;2-s2.0-85056551029;10.1109/ACCESS.2018.2878276;Article;2019;neurosurgery
Fine-tuning convolutional deep features for MRI based brain tumor classification;2-s2.0-85020283352;10.1117/12.2253982;Conference Paper;2017;neurosurgery
A machine learning technique for MRI brain images;2-s2.0-84864848314;;Conference Paper;2012;neurosurgery
Learning based segmentation of CT brain images: Application to postoperative hydrocephalic scans;2-s2.0-85038828104;10.1109/TBME.2017.2783305;Article;2018;neurosurgery
Deep convolutional neural networks using U-Net for automatic brain tumor segmentation in multimodal MRI volumes;2-s2.0-85063487876;10.1007/978-3-030-11726-9_4;Conference Paper;2019;neurosurgery
Identification of the presence of ischaemic stroke lesions by means of texture analysis on brain magnetic resonance images;2-s2.0-85063342062;10.1016/j.compmedimag.2019.02.006;Article;2019;neurosurgery
Calibrating random forests for probability estimation;2-s2.0-84985996158;10.1002/sim.6959;Article;2016;neurosurgery
Hybrid gray wolf optimizerâ€“artificial neural network classification approach for magnetic resonance brain images;2-s2.0-85042658991;10.1364/AO.57.000B25;Article;2018;neurosurgery
Survey of brain tumor segmentation techniques on magnetic resonance imaging;2-s2.0-85067431904;10.5101/nbe.v11i2.p178-19;Review;2019;neurosurgery
An MR brain images classification technique via the Gaussian radial basis kernel and SVM;2-s2.0-85048529266;10.1109/STA.2017.8314948;Conference Paper;2018;neurosurgery
MRI brain tumor segmentation system based on hybrid clustering techniques;2-s2.0-84916238212;10.1007/978-3-319-13461-1_38;Conference Paper;2014;neurosurgery
Stroke prediction using distributed machine learning based on apache spark;2-s2.0-85081355681;;Article;2019;neurosurgery
Bayesian network and structured random forest cooperative deep learning for automatic multi-label brain tumor segmentation;2-s2.0-85046666589;10.5220/0006629901830190;Conference Paper;2018;neurosurgery
BLB (Brain/Lung cancer detection and segmentation and Breast Dense calculation);2-s2.0-85048404217;10.1109/IWDRL.2018.8358213;Conference Paper;2018;neurosurgery
Performance evaluation of machine learning based big data processing framework for prediction of heart disease;2-s2.0-85084283573;10.1109/ISACS48493.2019.9068901;Conference Paper;2019;neurosurgery
Automatic detection of stereotyped movements in autistic children using the Kinect sensor;2-s2.0-85061204583;10.1504/IJBET.2019.097621;Article;2019;neurosurgery
Brain Tumor Segmentation Based on Deep Learning;2-s2.0-85084281565;10.1109/ISACS48493.2019.9068878;Conference Paper;2019;neurosurgery
Prediction of potential-diabetic obese-patients using machine learning techniques;2-s2.0-85072292817;10.14569/ijacsa.2019.0100812;Article;2019;neurosurgery
Measuring quality outcomes across hospital systems: Using a claims data model for risk adjustment of mortality rates;2-s2.0-85066779985;10.7196/SAMJ.2019.v109i5.13775;Article;2019;neurosurgery
A New Online Class-Weighting Approach with Deep Neural Networks for Image Segmentation of Highly Unbalanced Glioblastoma Tumors;2-s2.0-85067556396;10.1007/978-3-030-20518-8_46;Conference Paper;2019;neurosurgery
Afibpred: A novel atrial fibrillation prediction approach based on short single-lead ECG using deep transfer knowledge;2-s2.0-85117540533;10.1145/3372938.3372964;Conference Paper;2019;neurosurgery
Diagnosis of metabolic syndrome: A diversity based hybrid model;2-s2.0-84978986156;10.1007/978-3-319-41920-6_14;Conference Paper;2016;neurosurgery
Robust and reliable PPG and ECG integrated biosensor;2-s2.0-85079245402;10.1109/ISPA48434.2019.8966922;Conference Paper;2019;neurosurgery
Multitask learning or transfer learning? Application to cancer detection;2-s2.0-85074275307;10.5220/0008495805480555;Conference Paper;2019;neurosurgery
