Title;EID;DOI;DocumentType;Year;Category
A High-Precision Machine Learning Algorithm to Classify Left and Right Outflow Tract Ventricular Tachycardia;2-s2.0-85102449207;10.3389/fphys.2021.641066;Article;2021;cardiology
Multirate processing with selective subbands and machine learning for efficient arrhythmia classificationâ€ ;2-s2.0-85101176437;10.3390/s21041511;Article;2021;cardiology
Brain graph synthesis by dual adversarial domain alignment and target graph prediction from a source graph;2-s2.0-85097735772;10.1016/j.media.2020.101902;Article;2021;cardiology
Improving Heart Disease Prediction Using Random Forest and AdaBoost Algorithms;2-s2.0-85120072988;10.3991/ijoe.v17i11.24781;Article;2021;cardiology
Brain multigraph prediction using topology-aware adversarial graph neural network;2-s2.0-85106344275;10.1016/j.media.2021.102090;Article;2021;cardiology
Correlation Analysis for Determining Effective Data in Machine Learning: Detection of Heart Failure;2-s2.0-85120619484;10.1007/s42979-021-00617-5;Article;2021;cardiology
DIAGNOSIS OF METABOLIC SYNDROME USING MACHINE LEARNING, STATISTICAL AND RISK QUANTIFICATION TECHNIQUES: A SYSTEMATIC LITERATURE REVIEW;2-s2.0-85112844683;10.22452/mjcs.vol34no3.1;Article;2021;cardiology
Real-Time System Prediction for Heart Rate Using Deep Learning and Stream Processing Platforms;2-s2.0-85102234376;10.1155/2021/5535734;Article;2021;cardiology
Evaluating warfarin dosing models on multiple datasets with a novel software framework and evolutionary optimisation;2-s2.0-85097763055;10.1016/j.jbi.2020.103634;Article;2021;cardiology
Subphenotyping of Patients With Aortic Stenosis by Unsupervised Agglomerative Clustering of Echocardiographic and Hemodynamic Data;2-s2.0-85115621561;10.1016/j.jcin.2021.08.034;Article;2021;cardiology
Convolutional Denoising Auto-Encoder Based AWGN Removal from ECG Signal;2-s2.0-85116627586;10.1109/INISTA52262.2021.9548524;Conference Paper;2021;cardiology
Towards Application of Machine Learning in Classification and Prediction of Heart Disease;2-s2.0-85116696390;10.1109/ICESC51422.2021.9532940;Conference Paper;2021;cardiology
Decision-support tools via mobile devices to improve quality of care in primary healthcare settings;2-s2.0-85111459388;10.1002/14651858.CD012944.pub2;Article;2021;cardiology
Predicting mortality and hospitalization in heart failure using machine learning: A systematic literature review;2-s2.0-85104061817;10.1016/j.ijcha.2021.100773;Article;2021;cardiology
Machine learning and statistical methods for predicting mortality in heart failure;2-s2.0-85095687646;10.1007/s10741-020-10052-y;Review;2021;cardiology
Automatic heart disease class detection using convolutional neural network architecture-based various optimizers-networks;2-s2.0-85107454538;10.1049/smc2.12003;Article;2021;cardiology
Machine Learning for Ischemic Heart Disease Diagnosis Aided by Evolutionary Computing;2-s2.0-85120450423;10.1155/2021/6718029;Article;2021;cardiology
Data and Machine Learning Fusion Architecture for Cardiovascular Disease Prediction;2-s2.0-85110707849;10.32604/cmc.2021.019013;Article;2021;cardiology
Automatic diagnosis of common carotid artery disease using different machine learning techniques;2-s2.0-85105861117;10.1007/s12652-021-03295-6;Article;2021;cardiology
Optimal Length of Heart Rate Variability Data and Forecasting Time for Ventricular Fibrillation Prediction Using Machine Learning;2-s2.0-85103624040;10.1155/2021/6663996;Article;2021;cardiology
Classification of ECG heartbeats using deep neural networks;2-s2.0-85115688602;10.1007/s42600-021-00176-x;Article;2021;cardiology
An accurate fuzzy rule-based classification systems for heart disease diagnosis;2-s2.0-85122793654;10.1016/j.sciaf.2021.e01019;Article;2021;cardiology
Evolutionary algorithm-based convolutional neural network for predicting heart diseases;2-s2.0-85114161023;10.1016/j.cie.2021.107651;Article;2021;cardiology
Heart Disease Prediction using Machine Learning Techniques;2-s2.0-85124651655;10.1109/ICDABI53623.2021.9655783;Conference Paper;2021;cardiology
Real-time arrhythmia heart disease detection system using CNN architecture based various optimizers-networks;2-s2.0-85114903760;10.1007/s11042-021-11268-2;Article;2021;cardiology
Direct pixel to pixel principal strain mapping from tagging MRI using end to end deep convolutional neural network (DeepStrain);2-s2.0-85120005320;10.1038/s41598-021-02279-y;Article;2021;cardiology
Machine learning-based identification of patients with a cardiovascular defect;2-s2.0-85117379933;10.1186/s40537-021-00524-9;Article;2021;cardiology
A 3D Network Based Shape Prior for Automatic Myocardial Disease Segmentation in Delayed-Enhancement MRI;2-s2.0-85101709814;10.1016/j.irbm.2021.02.005;Article;2021;cardiology
Cardiovascular disease recognition based on heartbeat segmentation and selection process;2-s2.0-85117127358;10.3390/ijerph182010952;Article;2021;cardiology
Rheumatic heart disease screening based on phonocardiogram;2-s2.0-85116025553;10.3390/s21196558;Article;2021;cardiology
Compressed sensing acceleration of cardiac cine imaging allows reliable and reproducible assessment of volumetric and functional parameters of the left and right atrium;2-s2.0-85103423799;10.1007/s00330-021-07830-z;Article;2021;cardiology
Enhanced Hoeffding Anytime Tree: A Real-Time Algorithm for Early Prediction of Heart Disease;2-s2.0-85107008798;10.1142/S021821302150010X;Article;2021;cardiology
Diabetes mellitus early stage risk prediction using machine learning algorithms;2-s2.0-85124016109;10.1109/ICNAS53565.2021.9628955;Conference Paper;2021;cardiology
A new smart healthcare framework for real-time heart disease detection based on deep and machine learning;2-s2.0-85112838561;10.7717/PEERJ-CS.646;Article;2021;cardiology
Machine learning applied to problem-solving inmedical applications;2-s2.0-85110426213;10.32604/cmc.2021.018000;Article;2021;cardiology
Big Health Data: Cardiovascular Disease Prevention Using Big Data and Machine Learning;2-s2.0-85107358485;10.1007/978-3-030-72065-0_17;Book Chapter;2021;cardiology
A Proposal of Clinical Decision Support System Using Ensemble Learning for Coronary Artery Disease Diagnosis;2-s2.0-85104404205;10.1007/978-3-030-70569-5_19;Conference Paper;2021;cardiology
Discriminant Knowledge Extraction from Electrocardiograms for Automated Diagnosis of Myocardial Infarction;2-s2.0-85102726120;10.1007/978-3-030-69886-7_6;Conference Paper;2021;cardiology
Predicting risk of stroke from lab tests using machine learning algorithms: Development and evaluation of prediction models;2-s2.0-85121460631;10.2196/23440;Article;2021;cardiology
CT-based fractional flow reserve: Development and expanded application;2-s2.0-85119204458;10.21542/gcsp.2021.20;Review;2021;cardiology
The feasibility of using machine learning to classify calls to south african emergency dispatch centres according to prehospital diagnosis, by utilising caller descriptions of the incident;2-s2.0-85114263340;10.3390/healthcare9091107;Article;2021;cardiology
Efficient heart disease diagnosis based on twin support vector machine;2-s2.0-85116223969;10.29354/DIAG/139241;Article;2021;cardiology
Sensitivity analysis of coronary heart disease using two deep learning algorithms CNN RNN;2-s2.0-85118943646;;Conference Paper;2021;cardiology
Multi-model deep learning ensemble for ECG heartbeat arrhythmia classification;2-s2.0-85099296901;10.23919/Eusipco47968.2020.9287520;Conference Paper;2021;cardiology
Prediction of PM10 concentrations in the city of Agadir (Morocco) using non-linear autoregressive artificial neural networks with exogenous inputs (NARX);2-s2.0-85127294218;10.1016/j.matpr.2021.11.340;Conference Paper;2021;cardiology
Detecting Heart Failure from Chest X-Ray Images Using Deep Learning Algorithms;2-s2.0-85125384605;10.1109/MENACOMM50742.2021.9678291;Conference Paper;2021;cardiology
Majority-Vote over Multiple ECG Segments for Risk Assessment (MOMESRA): A Machine Learning Approach for Predicting Cardiovascular Events;2-s2.0-85123728650;10.1109/BIBE52308.2021.9635281;Conference Paper;2021;cardiology
Optimization: Molecular Communication Networks for Viral Disease Analysis Using Deep Leaning Autoencoder;2-s2.0-85122528216;10.1155/2021/9949328;Article;2021;cardiology
Improved Centerline Extraction in Fully Automated Coronary Ostium Localization and Centerline Extraction Framework using Deep Learning;2-s2.0-85122502976;10.1109/EMBC46164.2021.9629655;Conference Paper;2021;cardiology
Efficient data-mining algorithm for predicting heart disease based on an angiographic test;2-s2.0-85119148526;10.21315/mjms2021.28.5.12;Article;2021;cardiology
Literature Review: Overview of Cancer Treatment and Prediction Approaches Based on Machine Learning;2-s2.0-85104727505;10.1007/978-3-030-14939-0_10;Book Chapter;2021;cardiology
An efficient approach for Paroxysmal Atrial Fibrillation events prediction using Extreme Learning Machine;2-s2.0-85102407866;10.3233/JIFS-201832;Article;2021;cardiology
Anomaly Detection in Health Insurance Claims Using Bayesian Quantile Regression;2-s2.0-85102296107;10.1155/2021/6667671;Article;2021;cardiology
Multi-Label Active Learning-Based Machine Learning Model for Heart Disease Prediction;2-s2.0-85123934462;10.3390/s22031184;Article;2022;cardiology
AdaBoost Ensemble Methods Using K-Fold Cross Validation for Survivability with the Early Detection of Heart Disease;2-s2.0-85128986329;10.1155/2022/9005278;Article;2022;cardiology
Effective Image Processing and Segmentation-Based Machine Learning Techniques for Diagnosis of Breast Cancer;2-s2.0-85128416479;10.1155/2022/6841334;Article;2022;cardiology
Machine Learning-Based Automated Diagnostic Systems Developed for Heart Failure Prediction Using Different Types of Data Modalities: A Systematic Review and Future Directions;2-s2.0-85124596022;10.1155/2022/9288452;Review;2022;cardiology
P Wave Parameters and Indices: A Critical Appraisal of Clinical Utility, Challenges, and Future Researchâ€”A Consensus Document Endorsed by the International Society of Electrocardiology and the International Society for Holter and Noninvasive Electrocardiology;2-s2.0-85128800370;10.1161/CIRCEP.121.010435;Review;2022;cardiology
A hybrid approach to medical decision-making: diagnosis of heart disease with machine-learning model;2-s2.0-85122824658;10.11591/ijece.v12i2.pp1831-1838;Article;2022;cardiology
A hybrid GA and PSO optimized approach for heart-disease prediction based on random forest;2-s2.0-85125725771;10.1007/s11042-022-12425-x;Article;2022;cardiology
Design of a secured telehealth system based on multiple biosignals diagnosis and classification for IoT application;2-s2.0-85109634022;10.1111/exsy.12765;Article;2022;cardiology
ONTOLOGY-BASED DECISION TREE MODEL FOR PREDICTION OF CARDIOVASCULAR DISEASE;2-s2.0-85132901885;10.21817/indjcse/2022/v13i3/221303143;Article;2022;cardiology
IoT Based Smart Monitoring of Patientsâ€™ with Acute Heart Failure;2-s2.0-85126797804;10.3390/s22072431;Article;2022;cardiology
Monitoring the maturation of the sarcomere network: a super-resolution microscopy-based approach;2-s2.0-85125212897;10.1007/s00018-022-04196-3;Article;2022;cardiology
Data science appositeness in diabetes mellitus diagnosis for healthcare systems of developing nations;2-s2.0-85123469441;10.1049/cmu2.12338;Article;2022;cardiology
Identification of âˆ†9-tetrahydrocannabinol (THC) impairment using functional brain imaging;2-s2.0-85122655738;10.1038/s41386-021-01259-0;Article;2022;cardiology
Machine Learning: Assisted Cardiovascular Diseases Diagnosis;2-s2.0-85126773623;10.14569/IJACSA.2022.0130216;Article;2022;cardiology
Effective ensemble learning approach for large-scale medical data analytics;2-s2.0-85124553363;10.1007/s13198-021-01552-7;Article;2022;cardiology
Mobile and wearable sensors for data-driven health monitoring system: State-of-the-art and future prospect;2-s2.0-85129976791;10.1016/j.eswa.2022.117362;Review;2022;cardiology
Automating and improving cardiovascular disease prediction using Machine learning and EMR data features from a regional healthcare system;2-s2.0-85129508005;10.1016/j.ijmedinf.2022.104786;Article;2022;cardiology
Deep learning methods for automatic evaluation of delayed enhancement-MRI. The results of the EMIDEC challenge;2-s2.0-85129494253;10.1016/j.media.2022.102428;Short Survey;2022;cardiology
Automated ECG multi-class classification system based on combining deep learning features with HRV and ECG measures;2-s2.0-85123849664;10.1007/s00521-022-06889-z;Article;2022;cardiology
Advanced Echocardiography Techniques: The Future Stethoscope of Systemic Diseases;2-s2.0-85105793662;10.1016/j.cpcardiol.2021.100847;Review;2022;cardiology
The role of adiposity, diet and inflammation on the discordance between LDL-C and apolipoprotein B;2-s2.0-85124189177;10.1016/j.numecd.2021.12.004;Article;2022;cardiology
Recent Advances in the Rheumatic Fever and Rheumatic Heart Disease Continuum;2-s2.0-85124020402;10.3390/pathogens11020179;Review;2022;cardiology
A Cloud-Based Machine Learning Approach to Reduce Noise in ECG Arrhythmias for Smart Healthcare Services;2-s2.0-85133614763;10.1155/2022/3773883;Article;2022;cardiology
Smart Cities-Based Improving Atmospheric Particulate Matters Prediction Using Chi-Square Feature Selection Methods by Employing Machine Learning Techniques;2-s2.0-85130133395;10.1080/08839514.2022.2067647;Article;2022;cardiology
Effective Feature Selection for Improved Prediction of Heart Disease;2-s2.0-85126989762;10.1007/978-3-030-93314-2_6;Conference Paper;2022;cardiology
Different Scales of Medical Data Classification Based on Machine Learning Techniques: A Comparative Study;2-s2.0-85124353581;10.3390/app12020919;Article;2022;cardiology
Biosensor-Assisted Method for Abdominal Syndrome Classification Using Machine Learning Algorithm;2-s2.0-85124261254;10.1155/2022/4454226;Article;2022;cardiology
Clinical Data Analysis for Prediction of Cardiovascular Disease Using Machine Learning Techniques;2-s2.0-85123656684;10.1155/2022/2973324;Article;2022;cardiology
Machine learning algorithms for predicting low birth weight in Ethiopia;2-s2.0-85137222401;10.1186/s12911-022-01981-9;Article;2022;cardiology
Data-independent acquisition mass spectrometry in severe rheumatic heart disease (RHD) identifies a proteomic signature showing ongoing inflammation and effectively classifying RHD cases;2-s2.0-85134015074;10.1186/s12014-022-09345-1;Article;2022;cardiology
Diabetes emergency cases identification based on a statistical predictive model;2-s2.0-85126197842;10.1186/s40537-022-00582-7;Article;2022;cardiology
A Robustness Evaluation of Machine Learning Algorithms for ECG Myocardial Infarction Detection;2-s2.0-85137776849;10.3390/jcm11174935;Article;2022;cardiology
Automated Detection of Myocardial Infarction and Heart Conduction Disorders Based on Feature Selection and a Deep Learning Model;2-s2.0-85137572068;10.3390/s22176503;Article;2022;cardiology
An empirical study on machine learning algorithms for heart disease prediction;2-s2.0-85133134615;10.11591/ijai.v11.i3.pp1066-1073;Article;2022;cardiology
A multi-variate heart disease optimization and recognition framework;2-s2.0-85129699010;10.1007/s00521-022-07241-1;Article;2022;cardiology
Mixed Machine Learning Approach for Efficient Prediction of Human Heart Disease by Identifying the Numerical and Categorical Features;2-s2.0-85137757290;10.3390/app12157449;Article;2022;cardiology
Artificial Intelligence for Cardiac Diseases Diagnosis and Prediction Using ECG Images on Embedded Systems;2-s2.0-85137373954;10.3390/biomedicines10082013;Article;2022;cardiology
ECG Heartbeat Classification Using CONVXGB Model;2-s2.0-85136791769;10.3390/electronics11152280;Article;2022;cardiology
An approach to detect human body movement using different channel models and machine learning techniques;2-s2.0-85104809004;10.1007/s12652-021-03237-2;Article;2022;cardiology
Endothelial dysfunction and increased carotid intima-media thickness in patients with spondyloarthritis without traditional cardiovascular risk factors;2-s2.0-85133575196;10.1136/rmdopen-2022-002270;Article;2022;cardiology
Combining mathematical modeling and deep learning to make rapid and explainable predictions of the patient-specific response to anticoagulant therapy under venous flow;2-s2.0-85130731854;10.1016/j.mbs.2022.108830;Article;2022;cardiology
A Machine Learning Based Discharge Prediction of Cardiovascular Diseases Patients in Intensive Care Units;2-s2.0-85131379397;10.3390/healthcare10060966;Article;2022;cardiology
Privacy-preserving deep learning for pervasive health monitoring: a study of environment requirements and existing solutions adequacy;2-s2.0-85124263411;10.1007/s12553-022-00640-3;Review;2022;cardiology
Effective prediction and resource allocation method (EPRAM) in fog computing environment for smart healthcare system;2-s2.0-85124075709;10.1007/s11042-022-12223-5;Article;2022;cardiology
Machine learning for coronary artery calcification detection and labeling using only native computer tomography;2-s2.0-85119292342;10.1007/s13246-021-01080-5;Article;2022;cardiology
The use of calcium carbide in food and fruit ripening: Potential mechanisms of toxicity to humans and future prospects;2-s2.0-85123800781;10.1016/j.tox.2022.153112;Review;2022;cardiology
The Impact of Ontology on the Prediction of Cardiovascular Disease Compared to Machine Learning Algorithms;2-s2.0-85137644833;10.3991/ijoe.v18i11.32647;Article;2022;cardiology
Towards AI Based Diagnosis of Rheumatic Heart Disease: Data Annotation and View Classification;2-s2.0-85137525522;10.23919/IST-Africa56635.2022.9845657;Conference Paper;2022;cardiology
Date Fruit Sorting Based on Deep Learning and Discriminant Correlation Analysis;2-s2.0-85135748457;10.1109/ACCESS.2022.3194550;Article;2022;cardiology
ECG-Based Heartbeat Classification forÂ Arrhythmia Detection Using Artificial Neural Networks;2-s2.0-85135089094;10.1007/978-3-031-10450-3_20;Conference Paper;2022;cardiology
PCA-Based Feature Extraction for Classification of Heart Disease;2-s2.0-85134340017;10.1007/978-981-19-1111-8_15;Conference Paper;2022;cardiology
A survey of deep learning approaches for classifying ECG heartbeat arrhythmias;2-s2.0-85134297279;10.1109/ISCV54655.2022.9806085;Conference Paper;2022;cardiology
Machine Learning Approach for Cardiovascular Risk and Coronary Artery Calcification Score;2-s2.0-85133247298;10.1155/2022/2632770;Article;2022;cardiology
Integration of Machine Learning andÂ Optimization Techniques forÂ Cardiac Health Recognition;2-s2.0-85131811533;10.1007/978-3-030-99079-4_6;Book Chapter;2022;cardiology
Metaheuristic Methods for Efficiently Predicting and Classifying Real Life Heart Disease Data Using Machine Learning;2-s2.0-85131446203;10.1155/2022/4824323;Article;2022;cardiology
Implementation of a Heart Disease Risk Prediction Model Using Machine Learning;2-s2.0-85130383354;10.1155/2022/6517716;Article;2022;cardiology
ResNet-50 for 12-Lead Electrocardiogram Automated Diagnosis;2-s2.0-85129977235;10.1155/2022/7617551;Article;2022;cardiology
Hybridization of Neural Networks and Sine Cosine Algorithm for an Optimal Neural Network Architecture Applied to Prevent Heart Attacks;2-s2.0-85129099811;10.3991/ijoe.v18i05.29463;Article;2022;cardiology
A Novel Optimized Method forÂ Feature Selection Using Non-linear Kernel-Free Twin Quadratic Surface Support Vector Machine;2-s2.0-85128888619;10.1007/978-3-031-04112-9_26;Conference Paper;2022;cardiology
Machine Learning Based Mobile Applications for Cardiovascular Diseases (CVDs);2-s2.0-85128651172;10.1007/978-3-031-03918-8_14;Book Chapter;2022;cardiology
Automated Detection of Infection in Diabetic Foot Ulcer Images Using Convolutional Neural Network;2-s2.0-85128351136;10.1155/2022/2349849;Article;2022;cardiology
Efficient Medical Diagnosis of Human Heart Diseases Using Machine Learning Techniques with and Without GridSearchCV;2-s2.0-85128321201;10.1109/ACCESS.2022.3165792;Article;2022;cardiology
Arithmetic Optimization Algorithm with Explainable Artificial Intelligence Technique for Biomedical Signal Analysis;2-s2.0-85128166649;10.1007/978-981-19-1476-8_9;Book Chapter;2022;cardiology
Bayesian Model for Detecting Influence Directionality of Heart Related Diseases with Application in Multimorbidity Understanding;2-s2.0-85127851969;10.1007/978-3-030-98741-1_62;Book Chapter;2022;cardiology
Analyzing the Performance of Machine Learning Techniques in Disease Prediction;2-s2.0-85126514393;10.1155/2022/7529472;Article;2022;cardiology
Predicting Chronic Kidney Disease Using Hybrid Machine Learning Based on Apache Spark;2-s2.0-85125845772;10.1155/2022/9898831;Article;2022;cardiology
Automated Cardioailment Identification and Prevention by Hybrid Machine Learning Models;2-s2.0-85125316052;10.1155/2022/9797844;Article;2022;cardiology
Assessment of Machine Learning Classifiers for Heart Diseases Discovery;2-s2.0-85125222300;10.1007/978-3-030-95947-0_31;Conference Paper;2022;cardiology
