Title;EID;DOI;DocumentType;Year;Category
GDD: Geometrical driven diagnosis based on biomedical data;2-s2.0-85085111749;10.1016/j.eij.2020.04.002;Article;2020;diabetology
Deep Convolutional Networks for Image Segmentation: Application to Optic Disc detection;2-s2.0-85085177348;10.1109/ICEIT48248.2020.9113204;Conference Paper;2020;diabetology
Predicting diabetes from health-based streaming data using social media, machine learning and stream processing technologies;2-s2.0-85093696888;10.37624/ijert/13.8.2020.1957-1967;Article;2020;diabetology
Diabetic Retinopathy Diagnosis from Fundus Images Using Stacked Generalization of Deep Models;2-s2.0-85111578483;10.1109/ACCESS.2021.3101142;Article;2021;diabetology
A systematic literature review on obesity: Understanding the causes & consequences of obesity and reviewing various machine learning approaches used to predict obesity;2-s2.0-85112757441;10.1016/j.compbiomed.2021.104754;Review;2021;diabetology
Artificial flora algorithm-based feature selection with gradient boosted tree model for diabetes classification;2-s2.0-85120658576;10.2147/DMSO.S312787;Article;2021;diabetology
Automatic Diabetic Retinopathy Grading System Based on Detecting Multiple Retinal Lesions;2-s2.0-85099725193;10.1109/ACCESS.2021.3052870;Article;2021;diabetology
Diagnosis of diabetes mellitus using gradient boosting machine (Lightgbm);2-s2.0-85116641175;10.3390/diagnostics11091714;Article;2021;diabetology
Performance analysis of cost-sensitive learning methods with application to imbalanced medical data;2-s2.0-85111923392;10.1016/j.imu.2021.100690;Article;2021;diabetology
A comparative analysis of machine learning algorithms to build a predictive model for detecting diabetes complications;2-s2.0-85105116735;10.31449/inf.v45i1.3111;Article;2021;diabetology
Simulation, modeling, and optimization of intelligent kidney disease predication empowered with computational intelligence approaches;2-s2.0-85102491324;10.32604/cmc.2021.012737;Article;2021;diabetology
An automatic detection system of diabetic retinopathy using a hybrid inductive machine learning algorithm;2-s2.0-85099101077;10.1007/s00779-020-01519-8;Article;2021;diabetology
Deep Learning Approach for Medical Image Analysis;2-s2.0-85106376551;10.1155/2021/6215281;Article;2021;diabetology
Cloud-Based Diabetes Decision Support System Using Machine Learning Fusion;2-s2.0-85103655589;10.32604/cmc.2021.016814;Article;2021;diabetology
Risk Factors and Comorbidities Associated to Cardiovascular Disease in Qatar: A Machine Learning Based Case-Control Study;2-s2.0-85100930619;10.1109/ACCESS.2021.3059469;Article;2021;diabetology
Machine Learning for Health: Algorithm Auditing & Quality Control;2-s2.0-85118701534;10.1007/s10916-021-01783-y;Article;2021;diabetology
An affective learning-based system for diagnosis and personalized management of diabetes mellitus;2-s2.0-85097708020;10.1016/j.future.2020.10.035;Article;2021;diabetology
Identification of Microbiota Biomarkers With Orthologous Gene Annotation for Type 2 Diabetes;2-s2.0-85111166570;10.3389/fmicb.2021.711244;Article;2021;diabetology
DIAGNOSIS OF METABOLIC SYNDROME USING MACHINE LEARNING, STATISTICAL AND RISK QUANTIFICATION TECHNIQUES: A SYSTEMATIC LITERATURE REVIEW;2-s2.0-85112844683;10.22452/mjcs.vol34no3.1;Article;2021;diabetology
Data and Machine Learning Fusion Architecture for Cardiovascular Disease Prediction;2-s2.0-85110707849;10.32604/cmc.2021.019013;Article;2021;diabetology
Deep Learning-Based Smart IoT Health System for Blindness Detection Using Retina Images;2-s2.0-85105865857;10.1109/ACCESS.2021.3078241;Article;2021;diabetology
Detection of retinal abnormalities in fundus image using CNN deep learning networks;2-s2.0-85126736813;10.1016/B978-0-12-819740-0.00002-4;Book Chapter;2021;diabetology
Diabetes Prediction Using Machine Learning: A Comparative Study;2-s2.0-85123179775;10.1109/NILES53778.2021.9600091;Conference Paper;2021;diabetology
An Efficient Prediction System for Diabetes Disease Based on Deep Neural Network;2-s2.0-85122404489;10.1155/2021/6053824;Article;2021;diabetology
Elucidating the interactions of compounds identified from Aframomum melegueta seeds as promising candidates for the management of diabetes mellitus: A computational approach;2-s2.0-85118569799;10.1016/j.imu.2021.100720;Article;2021;diabetology
The forgotten oral microbial transplantation for improving the outcomes of COVID-19;2-s2.0-85122654889;10.1016/j.nmni.2021.100923;Review;2021;diabetology
Current and future clinical research in Sudan: An opportunity for everyone to choose research in medical education, communicable and non-communicable diseases;2-s2.0-85115342308;10.21037/JPHE-21-31;Review;2021;diabetology
Enhanced Predictive Modelling for 30-Day Readmission Diabetes Patients Based on Data Normalization Analysis;2-s2.0-85109181720;10.22266/ijies2021.0831.19;Article;2021;diabetology
Monitoring information-seeking patterns and obesity prevalence in africa with internet search data: Observational study;2-s2.0-85105102600;10.2196/24348;Article;2021;diabetology
Design of an IoT-based Body Mass Index (BMI) Prediction Model;2-s2.0-85126683291;10.1109/ISRITI54043.2021.9702866;Conference Paper;2021;diabetology
Diabetes mellitus early stage risk prediction using machine learning algorithms;2-s2.0-85124016109;10.1109/ICNAS53565.2021.9628955;Conference Paper;2021;diabetology
Use of Machine Learning Techniques to Predict Diabetes at an Early Stage;2-s2.0-85124012602;10.1109/ICNAS53565.2021.9628903;Conference Paper;2021;diabetology
Improved Automatic Grading of Diabetic Retinopathy Using Deep Learning and Principal Component Analysis;2-s2.0-85122491030;10.1109/EMBC46164.2021.9630919;Conference Paper;2021;diabetology
Density based fuzzy support vector machine: Application to diabetes dataset;2-s2.0-85120801886;10.23939/mmc2021.04.747;Article;2021;diabetology
Multi-Tier Ensemble Learning Model with Neighborhood Component Analysis to Predict Health Diseases;2-s2.0-85117517882;10.1109/ACCESS.2021.3117963;Article;2021;diabetology
A Comparison of Computer Vision Methods for the Combined Detection of Glaucoma, Diabetic Retinopathy and Cataracts;2-s2.0-85112200242;10.1007/978-3-030-80432-9_3;Conference Paper;2021;diabetology
Machine learning applied to problem-solving inmedical applications;2-s2.0-85110426213;10.32604/cmc.2021.018000;Article;2021;diabetology
DCGAn for enhancing eye diseases classification;2-s2.0-85106180621;;Conference Paper;2021;diabetology
Segmenting the Optic Disc Using a Deep Learning Ensemble Model Based on OWA Operators;2-s2.0-85117952668;10.3233/FAIA210149;Conference Paper;2021;diabetology
Efficient Fundus Image Gradeability Approach Based on Deep Reconstruction-Classification Network;2-s2.0-85117938923;10.3233/FAIA210160;Conference Paper;2021;diabetology
ABCB1 Single Nucleotide Polymorphism Genotypes as Predictors of Paclitaxel-Induced Peripheral Neuropathy in Breast Cancer;2-s2.0-85111063944;10.1089/gtmb.2021.0014;Article;2021;diabetology
Sensitivity analysis of coronary heart disease using two deep learning algorithms CNN RNN;2-s2.0-85118943646;;Conference Paper;2021;diabetology
Deep Learning Enabling Analysis of Exhaled Breath Using Fourier Transform Spectroscopy in the Mid-Infrared;2-s2.0-85127070179;10.1109/ICICIS52592.2021.9694262;Conference Paper;2021;diabetology
Diabetic Retinopathy: New Perspectives with Artificial Intelligence;2-s2.0-85123463630;10.1109/ICDS53782.2021.9626762;Conference Paper;2021;diabetology
Diabetes prediction using an improved machine learning approach;2-s2.0-85120694450;10.23939/mmc2021.04.726;Article;2021;diabetology
Medical image enhancement based on convolutional denoising autoencoders and GMD model;2-s2.0-85111868993;;Conference Paper;2021;diabetology
Work-in-Progress: The Use of Big Data and Data Analytics in the Prevention, the Diagnosis and the Monitoring of Long-Term Diseases;2-s2.0-85091499298;10.1007/978-3-030-49932-7_81;Conference Paper;2021;diabetology
A Novel Diabetes Healthcare Disease Prediction Framework Using Machine Learning Techniques;2-s2.0-85123745975;10.1155/2022/1684017;Article;2022;diabetology
A Classification Algorithm-Based Hybrid Diabetes Prediction Model;2-s2.0-85128349689;10.3389/fpubh.2022.829519;Article;2022;diabetology
A Novel Computer-Aided Diagnostic System for Early Detection of Diabetic Retinopathy Using 3D-OCT Higher-Order Spatial Appearance Model;2-s2.0-85124830663;10.3390/diagnostics12020461;Article;2022;diabetology
Ontology-Based Machine Learning to Predict Diabetes Patients;2-s2.0-85124124870;10.1007/978-3-030-91738-8_40;Conference Paper;2022;diabetology
Fineâ€Tuning Fuzzy KNN Classifier Based on Uncertainty Membership for the Medical Diagnosis of Diabetes;2-s2.0-85122985751;10.3390/app12030950;Article;2022;diabetology
Diabetes Prediction Using Machine Learning Algorithms and Ontology;2-s2.0-85132723142;10.13052/jicts2245-800X.10212;Article;2022;diabetology
Deep Learning Prediction of Response to Anti-VEGF among Diabetic Macular Edema Patients: Treatment Response Analyzer System (TRAS);2-s2.0-85124105964;10.3390/diagnostics12020312;Article;2022;diabetology
Screening of compounds from Nigerian antidiabetic plants as protein tyrosine phosphatase 1B inhibitor;2-s2.0-85122496515;10.1016/j.comtox.2021.100200;Article;2022;diabetology
A Hybrid Machine-Learning Model Based on Global and Local Learner Algorithms for Diabetes Mellitus Prediction;2-s2.0-85123316564;10.4028/www.scientific.net/JBBBE.54.65;Article;2022;diabetology
On the value of deep learning for diagnosing diabetic retinopathy;2-s2.0-85116986540;10.1007/s12553-021-00606-x;Article;2022;diabetology
Data science appositeness in diabetes mellitus diagnosis for healthcare systems of developing nations;2-s2.0-85123469441;10.1049/cmu2.12338;Article;2022;diabetology
External Validation of a Mobile Clinical Decision Support System for Diarrhea Etiology Prediction in Children: A Multicenter Study in Bangladesh and Mali;2-s2.0-85125602612;10.7554/ELIFE.72294;Article;2022;diabetology
Effective ensemble learning approach for large-scale medical data analytics;2-s2.0-85124553363;10.1007/s13198-021-01552-7;Article;2022;diabetology
Identification and epidemiological characterization of Type-2 diabetes sub-population using an unsupervised machine learning approach;2-s2.0-85130844423;10.1038/s41387-022-00206-2;Article;2022;diabetology
Machine learning in health condition check-up: An approach using Breiman's random forest algorithm;2-s2.0-85136768769;10.1016/j.measen.2022.100406;Article;2022;diabetology
The Role of Different Retinal Imaging Modalities in Predicting Progression of Diabetic Retinopathy: A Survey;2-s2.0-85129362588;10.3390/s22093490;Article;2022;diabetology
The role of adiposity, diet and inflammation on the discordance between LDL-C and apolipoprotein B;2-s2.0-85124189177;10.1016/j.numecd.2021.12.004;Article;2022;diabetology
Genetic-based adaptive momentum estimation for predicting mortality risk factors for COVID-19 patients using deep learning;2-s2.0-85112359521;10.1002/ima.22644;Article;2022;diabetology
Blended Ensemble Learning Prediction Model for Strengthening Diagnosis and Treatment of Chronic Diabetes Disease;2-s2.0-85134893186;10.1155/2022/4451792;Article;2022;diabetology
A Deep Learning Approach forÂ theÂ Diabetic Retinopathy Detection;2-s2.0-85126373210;10.1007/978-3-030-94191-8_37;Conference Paper;2022;diabetology
Different Scales of Medical Data Classification Based on Machine Learning Techniques: A Comparative Study;2-s2.0-85124353581;10.3390/app12020919;Article;2022;diabetology
Machine learning algorithms for predicting low birth weight in Ethiopia;2-s2.0-85137222401;10.1186/s12911-022-01981-9;Article;2022;diabetology
Diabetes emergency cases identification based on a statistical predictive model;2-s2.0-85126197842;10.1186/s40537-022-00582-7;Article;2022;diabetology
Explainable Artificial Intelligence Enabled TeleOphthalmology for Diabetic Retinopathy Grading and Classification;2-s2.0-85137767596;10.3390/app12178749;Article;2022;diabetology
Diabetic Retinopathy Classification Using Hybrid Deep Learning Approach;2-s2.0-85133469259;10.1007/s42979-022-01240-8;Article;2022;diabetology
A Computer-Aided Diagnostic System for Diabetic Retinopathy Based on Local and Global Extracted Features;2-s2.0-85137329778;10.3390/app12168326;Article;2022;diabetology
Predicting poor glycemic control during Ramadan among non-fasting patients with diabetes using artificial intelligence based machine learning models;2-s2.0-85134585509;10.1016/j.diabres.2022.109982;Article;2022;diabetology
Chronic diseases monitoring and diagnosis system based on features selection and machine learning predictive models;2-s2.0-85130534828;10.1007/s00500-022-07130-8;Article;2022;diabetology
A computer-aided diagnosis system for detecting various diabetic retinopathy grades based on a hybrid deep learning technique;2-s2.0-85129794568;10.1007/s11517-022-02564-6;Article;2022;diabetology
An absolute magnitude deviation of HRV for the prediction of prediabetes with combined artificial neural network and regression tree methods;2-s2.0-85113281886;10.1007/s10462-021-10040-0;Article;2022;diabetology
Diabetes classification application with efficient missing and outliers data handling algorithms;2-s2.0-85134077675;10.1007/s40747-021-00349-2;Article;2022;diabetology
A Novel Architecture for Diabetes Patients' Prediction Using K -Means Clustering and SVM;2-s2.0-85137692776;10.1155/2022/4815521;Article;2022;diabetology
Prediction of gestational diabetes based on explainable deep learning and fog computing;2-s2.0-85137031939;10.1007/s00500-022-07420-1;Article;2022;diabetology
Hybrid Deep Learning Models for Diabetic Retinopathy Classification;2-s2.0-85135078332;10.1007/978-3-031-07969-6_13;Conference Paper;2022;diabetology
Diverse activation functions based-hybrid RBF-ELM neural network for medical classification;2-s2.0-85134530443;10.1007/s12065-022-00758-3;Article;2022;diabetology
A Deep Learning Framework for Earlier Prediction of Diabetic Retinopathy from Fundus Photographs;2-s2.0-85132079351;10.1155/2022/3163496;Article;2022;diabetology
Computational Approach for Detection of Diabetes from Ocular Scans;2-s2.0-85130455314;10.1155/2022/5066147;Article;2022;diabetology
Diabetic Retinopathy Diagnostic CAD System Using 3D-Oct Higher Order Spatial Appearance Model;2-s2.0-85129689645;10.1109/ISBI52829.2022.9761508;Conference Paper;2022;diabetology
Deep hybrid architectures for diabetic retinopathy classification;2-s2.0-85129262042;10.1080/21681163.2022.2060864;Article;2022;diabetology
A Novel Optimized Method forÂ Feature Selection Using Non-linear Kernel-Free Twin Quadratic Surface Support Vector Machine;2-s2.0-85128888619;10.1007/978-3-031-04112-9_26;Conference Paper;2022;diabetology
End-to-End Mobile System for Diabetic Retinopathy Screening Based on Lightweight Deep Neural Network;2-s2.0-85128761134;10.1007/978-3-031-01333-1_6;Conference Paper;2022;diabetology
Early Prediction ofÂ ICU Admission Within COVID-19 Patients Using Machine Learning Techniques;2-s2.0-85126355740;10.1007/978-3-030-94191-8_41;Conference Paper;2022;diabetology
Transfer Learning-based Computer-aided Diagnosis System for Predicting Grades of Diabetic Retinopathy;2-s2.0-85122743415;10.32604/cmc.2022.023670;Article;2022;diabetology
Deep-learning-based automatic computer-aided diagnosis system for diabetic retinopathy;2-s2.0-85042694325;10.1007/s13534-017-0047-y;Article;2018;diabetology
Artificial intelligence using deep learning to screen for referable and vision-threatening diabetic retinopathy in Africa: a clinical validation study;2-s2.0-85069971542;10.1016/S2589-7500(19)30004-4;Article;2019;diabetology
Diagnosis of Diabetes Diseases Using An Artificial Immune Recognition System2 (AIRS2) with Fuzzy K-nearest neighbor;2-s2.0-84867298235;10.1007/s10916-011-9748-4;Article;2012;diabetology
A fuzzy-ontology-oriented case-based reasoning framework for semantic diabetes diagnosis;2-s2.0-84983487369;10.1016/j.artmed.2015.08.003;Article;2015;diabetology
A computer-aided diagnostic system for detecting diabetic retinopathy in optical coherence tomography images;2-s2.0-85016289983;10.1002/MP.12071;Article;2017;diabetology
Deep transfer learning models for medical diabetic retinopathy detection;2-s2.0-85084636753;10.5455/aim.2019.27.327-332;Article;2019;diabetology
A comparison of supervised machine learning techniques for predicting short-term in-hospital length of stay among diabetic patients;2-s2.0-84939183820;10.1109/ICMLA.2014.76;Conference Paper;2014;diabetology
Early predictive system for diabetes mellitus disease;2-s2.0-84978982758;10.1007/978-3-319-41561-1_31;Conference Paper;2016;diabetology
Recognition of diabetes disease using a new hybrid learning algorithm for NEFCLASS;2-s2.0-84885394719;10.1109/WoSSPA.2013.6602369;Conference Paper;2013;diabetology
Hybrid rough-bijective soft set classification system;2-s2.0-84997755051;10.1007/s00521-016-2711-z;Article;2018;diabetology
Automatic identification of diabetes diseases using a Modified Artificial Immune Recognition System2 (MAIRS2);2-s2.0-84867648455;;Conference Paper;2011;diabetology
Predicting diabetes diseases using mixed data and supervised machine learning algorithms;2-s2.0-85077755195;10.1145/3368756.3369072;Conference Paper;2019;diabetology
Random forests for diabetes diagnosis;2-s2.0-85067029875;10.1109/ICCISci.2019.8716405;Conference Paper;2019;diabetology
Prediction of diabetic foot ulceration using spatial and temporal dynamic plantar pressure;2-s2.0-85015307998;10.1109/CIBEC.2016.7836116;Conference Paper;2017;diabetology
A Deep Convolutional Encoder-Decoder Architecture for Retinal Blood Vessels Segmentation;2-s2.0-85068998039;10.1007/978-3-030-24308-1_15;Conference Paper;2019;diabetology
EHR data preparation for case based reasoning construction;2-s2.0-84916228637;10.1007/978-3-319-13461-1_45;Conference Paper;2014;diabetology
Generating fuzzy rules for constructing interpretable classifier of diabetes disease;2-s2.0-84870935899;10.1007/s13246-012-0155-z;Review;2012;diabetology
A case-base fuzzification process: diabetes diagnosis case study;2-s2.0-85047794137;10.1007/s00500-018-3245-3;Article;2019;diabetology
Use of classification and regression tree (CART), to identify hemoglobin A1C (HbA1C) cut-off thresholds predictive of poor tuberculosis treatment outcomes and associated risk factors;2-s2.0-85044119242;10.1016/j.jctube.2018.01.002;Article;2018;diabetology
Identification of Diabetes Disease Using Committees of Neural Network-Based Classifiers;2-s2.0-85054479553;10.1007/978-3-319-30315-4_6;Book Chapter;2016;diabetology
Hospital readmission prediction using machine learning techniques: A comparative study;2-s2.0-85065823405;;Article;2019;diabetology
Prediction of potential-diabetic obese-patients using machine learning techniques;2-s2.0-85072292817;10.14569/ijacsa.2019.0100812;Article;2019;diabetology
Best Features Selection for Biomedical Data Classification Using Seven Spot Ladybird Optimization Algorithm;2-s2.0-85045893938;10.4018/IJAMC.2018070104;Article;2018;diabetology
Automatic diagnosis metabolic syndrome via a kâˆ’nearest neighbour classifier;2-s2.0-85019243929;10.1007/978-3-319-57186-7_45;Conference Paper;2017;diabetology
Online prediction of blood glucose levels using genetic algorithm;2-s2.0-84946105363;10.4018/978-1-4666-6078-6.ch014;Book Chapter;2014;diabetology
Extracting a linguistic summary from a medical database;2-s2.0-85057790034;10.5815/ijisa.2018.12.02;Article;2018;diabetology
Diagnosis of metabolic syndrome: A diversity based hybrid model;2-s2.0-84978986156;10.1007/978-3-319-41920-6_14;Conference Paper;2016;diabetology
Robust and reliable PPG and ECG integrated biosensor;2-s2.0-85079245402;10.1109/ISPA48434.2019.8966922;Conference Paper;2019;diabetology
Type II diabetes prediction using combo of SVM;2-s2.0-85071974229;10.35940/ijeat.F7974.088619;Article;2019;diabetology
A comparative study of supervised machine learning techniques for diagnosing mode of delivery in medical sciences;2-s2.0-85078420662;10.14569/ijacsa.2019.0101216;Article;2019;diabetology
Product unit neural network trained by an evolutionary algorithm for diabetes disease diagnosis;2-s2.0-85071276708;10.1504/IJMEI.2019.101636;Article;2019;diabetology
Non-nested generalisation (NNGE) algorithm for efficient and early detection of diabetes;2-s2.0-85060877220;10.3233/978-1-61499-939-3-233;Conference Paper;2019;diabetology
Automatic identification of diabetes diseases using a modified Artificial Immune Recognition System2 (MAIRS2);2-s2.0-84892604658;;Conference Paper;2011;diabetology
Deep learning approach as new tool for type 2 diabetes detection;2-s2.0-85066625157;10.1145/3320326.3320359;Conference Paper;2019;diabetology
The fundamental nature of interpretability in diagnosing diabetes using neuro-fuzzy classifier;2-s2.0-84881190528;10.1166/jmihi.2012.1108;Conference Paper;2012;diabetology
Exploring the role of glycosylated hemoglobin as a marker for type 2 diabetes mellitus using rough sets;2-s2.0-77953150514;;Conference Paper;2010;diabetology
