Title;EID;DOI;DocumentType;Year;Category
A novel method for detection of tuberculosis in chest radiographs using artificial ecosystem-based optimisation of deep neural network features;2-s2.0-85088599682;10.3390/sym12071146;Article;2020;infectious diseases
Ant lion optimization: Variants, hybrids, and applications;2-s2.0-85084813587;10.1109/ACCESS.2020.2990338;Article;2020;infectious diseases
DL-CRC: Deep learning-based chest radiograph classification for covid-19 detection: A novel approach;2-s2.0-85101867177;10.1109/ACCESS.2020.3025010;Article;2020;infectious diseases
COVID-19 pathways for brain and heart injury in comorbidity patients: A role of medical imaging and artificial intelligence-based COVID severity classification: A review;2-s2.0-85090163898;10.1016/j.compbiomed.2020.103960;Review;2020;infectious diseases
Multimodal multitask deep learning model for Alzheimer's disease progression detection based on time series data;2-s2.0-85087653691;10.1016/j.neucom.2020.05.087;Article;2020;infectious diseases
Analyzing patient health information based on IoT sensor with AI for improving patient assistance in the future direction;2-s2.0-85082171873;10.1016/j.measurement.2020.107757;Article;2020;infectious diseases
A review of privacy-preserving techniques for deep learning;2-s2.0-85076862654;10.1016/j.neucom.2019.11.041;Article;2020;infectious diseases
Update on therapeutic approaches and emerging therapies for SARS-CoV-2 virus;2-s2.0-85088655571;10.1016/j.ejphar.2020.173348;Article;2020;infectious diseases
End-to-end deep learning framework for coronavirus (COVID-19) detection and monitoring;2-s2.0-85093897335;10.3390/electronics9091439;Article;2020;infectious diseases
Bacterial Vaginosis: Current Diagnostic Avenues and Future Opportunities;2-s2.0-85089995499;10.3389/fcimb.2020.00354;Review;2020;infectious diseases
Breast ultrasound region of interest detection and lesion localisation;2-s2.0-85086503145;10.1016/j.artmed.2020.101880;Article;2020;infectious diseases
CheXaid_ deep learning assistance for physician diagnosis of tuberculosis using chest x-rays in patients with HIV;2-s2.0-85090392787;10.1038/s41746-020-00322-2;Article;2020;infectious diseases
Prediction of covid-19 using genetic deep learning convolutional neural network (GDCNN);2-s2.0-85097746578;10.1109/ACCESS.2020.3025164;Article;2020;infectious diseases
Prediction of the final size for COVID-19 epidemic using machine learning: A case study of Egypt;2-s2.0-85090346482;10.1016/j.idm.2020.08.008;Article;2020;infectious diseases
Computer-aided diagnosis for World Health Organization-defined chest radiograph primary-endpoint pneumonia in children;2-s2.0-85077902025;10.1007/s00247-019-04593-0;Article;2020;infectious diseases
A Noninvasive Blood Glucose Monitoring System Based on Smartphone PPG Signal Processing and Machine Learning;2-s2.0-85089343041;10.1109/TII.2020.2975222;Article;2020;infectious diseases
MULTI-DEEP: A novel CAD system for coronavirus (COVID-19) diagnosis from CT images using multiple convolution neural networks;2-s2.0-85093820101;10.7717/peerj.10086;Article;2020;infectious diseases
Toward rapid infectious disease diagnosis with advances in surface-enhanced Raman spectroscopy;2-s2.0-85087623225;10.1063/1.5142767;Review;2020;infectious diseases
Machine learning in telemetry data mining of space mission: basics, challenging and future directions;2-s2.0-85072211751;10.1007/s10462-019-09760-1;Article;2020;infectious diseases
Current Affairs of Microbial Genome-Wide Association Studies: Approaches, Bottlenecks and Analytical Pitfalls;2-s2.0-85079478109;10.3389/fmicb.2019.03119;Review;2020;infectious diseases
The role of artificial intelligence and machine learning techniques: Race for COVID-19 vaccine;2-s2.0-85086241471;10.5812/archcid.103232;Article;2020;infectious diseases
Hybrid-COVID: a novel hybrid 2D/3D CNN based on cross-domain adaptation approach for COVID-19 screening from chest X-ray images;2-s2.0-85097508732;10.1007/s13246-020-00957-1;Article;2020;infectious diseases
COVID-X: Novel Health-Fog Framework Based on Neutrosophic Classifier for Confrontation Covid-19;2-s2.0-85098706878;10.5281/zenodo.3951625;Article;2020;infectious diseases
Quantifying the Collision Dose in Rugby League: A Systematic Review, Meta-analysis, and Critical Analysis;2-s2.0-85078218039;10.1186/s40798-019-0233-9;Review;2020;infectious diseases
Machine Learning Prediction Models for Diagnosing Hepatocellular Carcinoma with HCV-related Chronic Liver Disease;2-s2.0-85086722836;10.1016/j.cmpb.2020.105551;Article;2020;infectious diseases
Elderly fall detection based on multi-stream deep convolutional networks;2-s2.0-85083385144;10.1007/s11042-020-08812-x;Article;2020;infectious diseases
Novel coronavirus forecasting model using nonlinear autoregressive artificial neural network;2-s2.0-85083991889;;Article;2020;infectious diseases
Epileptic seizure detection on EEG signals using machine learning techniques and advanced preprocessing methods;2-s2.0-85078510517;10.1515/bmt-2019-0001;Article;2020;infectious diseases
A multi-task pipeline with specialized streams for classification and segmentation of infection manifestations in COVID-19 scans;2-s2.0-85105698875;10.7717/peerj-cs.303;Article;2020;infectious diseases
Prediction of human activities based on a new structure of skeleton features and deep learning model;2-s2.0-85090025667;10.3390/s20174944;Article;2020;infectious diseases
Interpretable multimodal deep learning for real-time pan-tissue pan-disease pathology search on social media;2-s2.0-85085513830;10.1038/s41379-020-0540-1;Article;2020;infectious diseases
Deeph-DTA: Deep learning for predicting drug-target interactions: A case study of covid-19 drug repurposing;2-s2.0-85102847950;10.1109/ACCESS.2020.3024238;Article;2020;infectious diseases
Forecasting emergency department overcrowding: A deep learning framework;2-s2.0-85091255763;10.1016/j.chaos.2020.110247;Article;2020;infectious diseases
Detecting dental problem related brain disease using intelligent bacterial optimized associative deep neural network;2-s2.0-85083381752;10.1007/s10586-020-03104-3;Article;2020;infectious diseases
Predicting disease risk areas through co-production of spatial models: The example of kyasanur forest disease in indiaâ€™s forest landscapes;2-s2.0-85083907335;10.1371/journal.pntd.0008179;Article;2020;infectious diseases
An Artificial Intelligence Based Technique for COVID-19 Diagnosis from Chest X-Ray;2-s2.0-85097952549;10.1109/NILES50944.2020.9257930;Conference Paper;2020;infectious diseases
BiLSTM with Data Augmentation using Interpolation Methods to Improve Early Detection of Parkinson Disease;2-s2.0-85095773914;10.15439/2020F188;Conference Paper;2020;infectious diseases
Expert-level automated malaria diagnosis on routine blood films with deep neural networks;2-s2.0-85084221352;10.1002/ajh.25827;Article;2020;infectious diseases
Investigation of the performance of Machine Learning Classifiers for Pneumonia Detection in Chest X-ray Images;2-s2.0-85092530732;10.1109/EIT48999.2020.9208232;Conference Paper;2020;infectious diseases
COVID-19: CADD to the rescue;2-s2.0-85085147905;10.1016/j.virusres.2020.198022;Article;2020;infectious diseases
An RNA-seq Based Machine Learning Approach Identifies Latent Tuberculosis Patients With an Active Tuberculosis Profile;2-s2.0-85088794500;10.3389/fimmu.2020.01470;Article;2020;infectious diseases
Implementing Artificial Intelligence and Digital Health in Resource-Limited Settings? Top 10 Lessons We Learned in Congenital Heart Defects and Cardiology;2-s2.0-85078330919;10.1089/omi.2019.0142;Article;2020;infectious diseases
Landscapes of binding antibody and T-cell responses to pox-protein HIV vaccines in Thais and South Africans;2-s2.0-85078710978;10.1371/journal.pone.0226803;Article;2020;infectious diseases
Detection Methods of COVID-19;2-s2.0-85091805474;10.1177/2472630320962002;Article;2020;infectious diseases
Machine Learning to Identify Persons at High-Risk of Human Immunodeficiency Virus Acquisition in Rural Kenya and Uganda;2-s2.0-85097210673;10.1093/cid/ciz1096;Article;2020;infectious diseases
The penile microbiota of Black South African men: Relationship with human papillomavirus and HIV infection;2-s2.0-85083071567;10.1186/s12866-020-01759-x;Article;2020;infectious diseases
Design and Development of Diabetes Management System Using Machine Learning;2-s2.0-85089017069;10.1155/2020/8870141;Article;2020;infectious diseases
Evaluating the integrity of forested riparian buffers over a large area using LiDAR data and Google Earth Engine;2-s2.0-85089779014;10.1038/s41598-020-69743-z;Article;2020;infectious diseases
A multimodal computer-aided diagnostic system for precise identification of renal allograft rejection: Preliminary results;2-s2.0-85082972566;10.1002/mp.14109;Article;2020;infectious diseases
Host transcriptomic signature as alternative test-of-cure in visceral leishmaniasis patients co-infected with HIV;2-s2.0-85083832390;10.1016/j.ebiom.2020.102748;Article;2020;infectious diseases
Deep learning-based CAD schemes for the detection and classification of lung nodules from CT images: A survey;2-s2.0-85089359130;10.3233/XST-190660;Article;2020;infectious diseases
Detection of Tuberculosis by The Analysis of Exhaled Breath Particles with High-resolution Mass Spectrometry;2-s2.0-85084406864;10.1038/s41598-020-64637-6;Article;2020;infectious diseases
Early detection of COVID19 by deep learning transfer Model for populations in isolated rural areas;2-s2.0-85093861760;10.1109/ISCV49265.2020.9204099;Conference Paper;2020;infectious diseases
The research and development process for multiscale models of infectious disease systems;2-s2.0-85083545354;10.1371/journal.pcbi.1007734;Article;2020;infectious diseases
Detection of bacterial wilt on enset crop using deep learning approach;2-s2.0-85097385330;10.4028/www.scientific.net/JERA.51.131;Article;2020;infectious diseases
Predictive modeling of COVID-19 death cases in Pakistan;2-s2.0-85096874471;10.1016/j.idm.2020.10.011;Article;2020;infectious diseases
Immune signature against plasmodium falciparum antigens predicts clinical immunity in distinct malaria endemic communities;2-s2.0-85077401550;10.1074/mcp.RA118.001256;Article;2020;infectious diseases
A New Nano-robots Control Strategy for Killing Cancer Cells Using Quorum Sensing Technique and Directed Particle Swarm Optimization Algorithm;2-s2.0-85064045093;10.1007/978-3-030-14118-9_22;Conference Paper;2020;infectious diseases
Anthrax in the Amhara regional state of Ethiopia: spatiotemporal analysis and environmental suitability modeling with an ensemble approach;2-s2.0-85091636500;10.1016/j.prevetmed.2020.105155;Article;2020;infectious diseases
CoviNet: Automated COVID-19 detection from X-rays using deep learning techniques;2-s2.0-85103812279;10.1109/CiSt49399.2021.9357250;Conference Paper;2020;infectious diseases
Enhancing convolution-based sentiment extractor via dubbed N-gram embedding-related drug vocabulary;2-s2.0-85086600944;10.1007/s13721-020-00248-5;Article;2020;infectious diseases
Brain graph super-resolution for boosting neurological disorder diagnosis using unsupervised multi-topology connectional brain template learning;2-s2.0-85087880099;10.1016/j.media.2020.101768;Article;2020;infectious diseases
Severity detection tool for patients with infectious disease;2-s2.0-85084584462;10.1049/htl.2019.0030;Article;2020;infectious diseases
MULTIPLE CLASSIFICATION TECHNIQUES TOWARD A ROBUST and RELIABLE P300 BCI SYSTEM;2-s2.0-85083307491;10.4015/S1016237220500106;Article;2020;infectious diseases
Super learner analysis of real-time electronically monitored adherence to antiretroviral therapy under constrained optimization and comparison to non-differentiated care approaches for persons living with HIV in rural Uganda;2-s2.0-85082092622;10.1002/jia2.25467;Article;2020;infectious diseases
Toward identifying reproducible brain signatures of obsessive-compulsive profiles: Rationale and methods for a new global initiative;2-s2.0-85079359493;10.1186/s12888-020-2439-2;Article;2020;infectious diseases
An H2Oâ€™s Deep Learning-Inspired Model Based on Big Data Analytics for Coronavirus Disease (COVID-19) Diagnosis;2-s2.0-85102503101;10.1007/978-3-030-55258-9_16;Book Chapter;2020;infectious diseases
Outwitting an old neglected nemesis: A review on leveraging integrated data-driven approaches to aid in unraveling of leishmanicides of therapeutic potential;2-s2.0-85082979051;10.2174/1568026620666200128160454;Review;2020;infectious diseases
Learning-based estimation of dielectric properties and tissue density in head models for personalized radio-frequency dosimetry;2-s2.0-85081945699;10.1088/1361-6560/ab7308;Article;2020;infectious diseases
Alternative biomarkers for classification of latent tuberculosis infection status in pregnant women with borderline Quantiferon plus results;2-s2.0-85089491588;10.1016/j.tube.2020.101984;Article;2020;infectious diseases
Word-Spotting approach using transfer deep learning of a CNN network;2-s2.0-85089943544;10.1109/CCSSP49278.2020.9151583;Conference Paper;2020;infectious diseases
Seroprevalence and Molecular Identification of Brucella spp. in Bovines in Pakistanâ€”Investigating Association With Risk Factors Using Machine Learning;2-s2.0-85097669997;10.3389/fvets.2020.594498;Article;2020;infectious diseases
A medical percussion instrument using a wavelet-based method for archivable output and automatic classification;2-s2.0-85096175005;10.1016/j.compbiomed.2020.104100;Article;2020;infectious diseases
Toward preparing a knowledge base to explore potential drugs and biomedical entities related to COVID-19: Automated computational approach;2-s2.0-85097463523;10.2196/21648;Article;2020;infectious diseases
Artificial Intelligence, Big Data, and mHealth: The Frontiers of the Prevention of Violence Against Children;2-s2.0-85104481595;10.3389/frai.2020.543305;Review;2020;infectious diseases
Teeth infection and fatigue prediction using optimized neural networks and big data analytic tool;2-s2.0-85084075469;10.1007/s10586-020-03112-3;Article;2020;infectious diseases
Skin Lesion Segmentation Using Local Binary Convolution-Deconvolution Architecture;2-s2.0-85099002893;10.5566/IAS.2397;Article;2020;infectious diseases
Machine learning for air quality prediction using meteorological and traffic related features;2-s2.0-85093821240;10.3233/AIS-200572;Article;2020;infectious diseases
Directed jaya algorithm for delivering nano-robots to cancer area;2-s2.0-85088830179;10.1080/10255842.2020.1797698;Article;2020;infectious diseases
A Two-Stage Method for Bone X-Rays Abnormality Detection Using MobileNet Network;2-s2.0-85082984993;10.1007/978-3-030-44289-7_35;Conference Paper;2020;infectious diseases
Classification of chest pneumonia from x-ray images using new architecture based on ResNet;2-s2.0-85100124788;10.1109/ICECOCS50124.2020.9314567;Conference Paper;2020;infectious diseases
Machine learning approaches classify clinical malaria outcomes based on haematological parameters;2-s2.0-85096832659;10.1186/s12916-020-01823-3;Article;2020;infectious diseases
A novel deep learning-based point-of-care diagnostic method for detecting Plasmodium falciparum with fluorescence digital microscopy;2-s2.0-85096348064;10.1371/journal.pone.0242355;Article;2020;infectious diseases
Improved Whale optimization Algorithm for SVM Model Selection: Application in Medical Diagnosis;2-s2.0-85096543328;10.23919/SoftCOM50211.2020.9238265;Conference Paper;2020;infectious diseases
Classical and deep learning paradigms for detection and validation of key genes of risky outcomes of HCV;2-s2.0-85083486821;10.3390/a13030073;Article;2020;infectious diseases
Language-related features for early detection of Alzheimer Disease;2-s2.0-85093365119;10.1016/j.procs.2020.09.071;Conference Paper;2020;infectious diseases
A hybrid deep contractive autoencoder and restricted boltzmann machine approach to differentiate representation of female brain disorder;2-s2.0-85093358603;10.1016/j.procs.2020.09.099;Conference Paper;2020;infectious diseases
A Predictive Performance Analysis of Vitamin D Deficiency Severity Using Machine Learning Methods;2-s2.0-85087275695;10.1109/ACCESS.2020.3002191;Article;2020;infectious diseases
A long short-term memory autoencoder approach for EEG motor imagery classification;2-s2.0-85083503887;10.1109/ICCAKM46823.2020.9051489;Conference Paper;2020;infectious diseases
Deep learning for internet of things in fog computing: Survey and Open Issues;2-s2.0-85096618338;10.1109/ATSIP49331.2020.9231685;Conference Paper;2020;infectious diseases
Far from MCAR: Obtaining population-level estimates of HIV viral suppression;2-s2.0-85089124999;10.1097/EDE.0000000000001215;Article;2020;infectious diseases
Case based reasoning framework for COVID-19 diagnosis;2-s2.0-85092042137;10.18280/isi.250409;Article;2020;infectious diseases
A Systematic Review of Methodological Variation in Healthcare Provider Perspective Tuberculosis Costing Papers Conducted in Low- and Middle-Income Settings, Using An Intervention-Standardised Unit Cost Typology;2-s2.0-85085142586;10.1007/s40273-020-00910-w;Review;2020;infectious diseases
Deep Learning Utilization in Beamforming Enhancement for Medical Ultrasound;2-s2.0-85094170239;10.1109/COMPSAC48688.2020.0-175;Conference Paper;2020;infectious diseases
Disease named entity recognition using long-short dependencies;2-s2.0-85086337566;10.1142/S0219720020500158;Article;2020;infectious diseases
Evaluation of multi-antigen serological screening for active tuberculosis among people living with HIV;2-s2.0-85086007884;10.1371/journal.pone.0234130;Article;2020;infectious diseases
A Novel Machine Learning based Model for COVID-19 Prediction;2-s2.0-85097549218;10.14569/IJACSA.2020.0111166;Article;2020;infectious diseases
Image malware detection using deep learning;2-s2.0-85091889792;;Article;2020;infectious diseases
Improving the performance of computer-aided diagnosis systems using semi-supervised learning: A survey and analysis;2-s2.0-85091878551;10.1504/IJIIDS.2020.109466;Article;2020;infectious diseases
Tuberculosis Abnormality Detection in Chest X-Rays: A Deep Learning Approach;2-s2.0-85091341948;10.1007/978-3-030-59006-2_11;Conference Paper;2020;infectious diseases
Computer-aided diagnosis of melanoma: A review of existing knowledge and strategies;2-s2.0-85091096300;10.2174/1573405615666191210104141;Review;2020;infectious diseases
An Innovative Excited-ACS-IDGWO Algorithm for Optimal Biomedical Data Feature Selection;2-s2.0-85090820858;10.1155/2020/8506365;Article;2020;infectious diseases
DBN-DNN: discrimination and classification of VNG sequence using deep neural network framework in the EMD domain;2-s2.0-85089254448;10.1080/21681163.2020.1799867;Article;2020;infectious diseases
Diagnosis of hepatitis disease with logistic regression and artificial neural networks;2-s2.0-85087069058;10.3844/JCSSP.2020.364.377;Article;2020;infectious diseases
Artificial and Convolutional Neural Network of EEG-Based Motor imagery classification: A Comparative Study;2-s2.0-85100491535;10.1109/STA50679.2020.9329317;Conference Paper;2020;infectious diseases
Screening test accuracy to improve detection of precancerous lesions of the cervix in women living with HIV: A study protocol;2-s2.0-85098229521;10.1136/bmjopen-2020-037955;Article;2020;infectious diseases
Trade-offs between cost and accuracy in active case finding for tuberculosis: A dynamic modelling analysis;2-s2.0-85097121515;10.1371/journal.pmed.1003456;Article;2020;infectious diseases
A simple and predictive model for covid-19 evolution in large scale infected countries;2-s2.0-85101328278;;Article;2020;infectious diseases
Automated classification of a tropical landscape infested by Parthenium weed (Parthenium hyterophorus);2-s2.0-85090241955;10.1080/01431161.2020.1779375;Article;2020;infectious diseases
Convolutional Neural Network for Chest X-ray Pneumonia Detection;2-s2.0-85123042377;10.1145/3432867.3432873;Conference Paper;2020;infectious diseases
STCMS: A Smart Thermal Comfort Monitor for Senior People;2-s2.0-85100771355;10.1109/WETICE49692.2020.00044;Conference Paper;2020;infectious diseases
Hand-Gesture-Based Touchless Exploration of Medical Images with Leap Motion Controller;2-s2.0-85103057110;10.1109/SSD49366.2020.9364244;Conference Paper;2020;infectious diseases
A mixed deep learning based model to early detection of depression;2-s2.0-85097946595;10.13052/jwe1540-9589.19344;Article;2020;infectious diseases
Diagnosis of lung nodules from 2D computer tomography scans;2-s2.0-85087456339;10.4015/S1016237220500179;Article;2020;infectious diseases
Compressive Sensing Based on Homomorphic Encryption and Attack Classification using Machine Learning Algorithm in WSN Security;2-s2.0-85117538961;10.1145/3386723.3387859;Conference Paper;2020;infectious diseases
Prediction of out-of-pocket health expenditures in Rwanda using machine learning techniques;2-s2.0-85103805742;10.11604/pamj.2020.37.357.27287;Article;2020;infectious diseases
Deep learning based analysis in oncological studies: Colorectal cancer staging;2-s2.0-85089238619;10.1007/978-3-030-35249-3_73;Conference Paper;2020;infectious diseases
Automated rheumatic heart disease detection from phonocardiogram in cardiology ward;2-s2.0-85083704813;;Conference Paper;2020;infectious diseases
VNG technique for a convenient vestibular neuritis rating;2-s2.0-85082977276;10.1080/21681163.2020.1741034;Article;2020;infectious diseases
Estimating the Time-Lapse Between Medical Insurance Reimbursement with Non-parametric Regression Models;2-s2.0-85081359100;10.1007/978-3-030-39442-4_51;Conference Paper;2020;infectious diseases
A Deep Neural Network Classification Approach for Alzheimerâ€™s Disease Diagnosis;2-s2.0-85080886096;10.1007/978-3-030-36674-2_2;Conference Paper;2020;infectious diseases
Rabies outbreak prediction using deep learning with long short-term memory;2-s2.0-85077782766;10.1007/978-3-030-33582-3_32;Conference Paper;2020;infectious diseases
GAN-Based Synthetic Gastrointestinal Image Generation;2-s2.0-85100006021;10.1109/ICCWAMTIP51612.2020.9317341;Conference Paper;2020;infectious diseases
Automatic Ischemic Stroke Lesions Segmentation in Multimodality MRI using Mask Region-based Convolutional Neural Network;2-s2.0-85100693504;10.1109/IC_ASET49463.2020.9318265;Conference Paper;2020;infectious diseases
Medicine recommendation system for diabetes using prior medical knowledge;2-s2.0-85102952965;10.1145/3448823.3448872;Conference Paper;2020;infectious diseases
Visual and quantitative assessment of HRCT pulmonary changes in idiopathic interstitial pneumonia with PFT correlation;2-s2.0-85081234036;10.1186/s43055-020-0142-4;Article;2020;infectious diseases
IMED: Ubiquitous healthcare platform for chronic patients;2-s2.0-85100544390;10.1109/DASA51403.2020.9317281;Conference Paper;2020;infectious diseases
Convolutional Neural Networks for opinion mining on Drug reviews;2-s2.0-85123042041;10.1145/3432867.3432888;Conference Paper;2020;infectious diseases
Context-aware reasoning model using deep learning and fog computing for waste management in IoTs environments;2-s2.0-85092662738;;Article;2020;infectious diseases
Classification of DNA Microarrays Using Deep Learning to identify Cell Cycle Regulated Genes;2-s2.0-85096512427;10.1109/ATSIP49331.2020.9231888;Conference Paper;2020;infectious diseases
GDD: Geometrical driven diagnosis based on biomedical data;2-s2.0-85085111749;10.1016/j.eij.2020.04.002;Article;2020;infectious diseases
Machine learning reveals that Mycobacterium tuberculosis genotypes and anatomic disease site impacts drug resistance and disease transmission among patients with proven extra-pulmonary tuberculosis;2-s2.0-85088906161;10.1186/s12879-020-05256-4;Article;2020;infectious diseases
Artificial Intelligence and Psychosocial Support During the COVID-19 Outbreak;2-s2.0-85132879546;10.1007/978-3-030-55258-9_13;Book Chapter;2020;infectious diseases
An overview of cardiovascular disease infection: A comparative analysis of boosting algorithms and some single based classifiers;2-s2.0-85097285450;10.3233/SJI-190609;Article;2020;infectious diseases
Performance analysis of efficient pre-trained networks based on transfer learning for tomato leaf diseases classification;2-s2.0-85091021411;10.14569/IJACSA.2020.0110830;Article;2020;infectious diseases
Graph neural networks to advance anticancer drug design;2-s2.0-85086254453;10.1007/978-3-030-49161-1_19;Conference Paper;2020;infectious diseases
MATLAB-based framework for data analytics applied to Hajj dataset: Hajj health meter;2-s2.0-85081630742;10.3233/JIFS-179536;Article;2020;infectious diseases
Flower pollination algorithm and multilayer perceptron artificial neural network for heart disease feature selection and classification;2-s2.0-85081101093;;Conference Paper;2020;infectious diseases
Machine learning in satellites monitoring and risk challenges;2-s2.0-85068770699;10.1007/978-3-030-20212-5_2;Book Chapter;2020;infectious diseases
Integrated analysis of multimodal single-cell data;2-s2.0-85108179646;10.1016/j.cell.2021.04.048;Article;2021;infectious diseases
Supervised Machine Learning Models for Prediction of COVID-19 Infection using Epidemiology Dataset;2-s2.0-85131830822;10.1007/s42979-020-00394-7;Article;2021;infectious diseases
Deep learning-based industry 4.0 and internet of things towards effective energy management for smart buildings;2-s2.0-85100264971;10.3390/s21041038;Article;2021;infectious diseases
COVID-19 cough classification using machine learning and global smartphone recordings;2-s2.0-85109402269;10.1016/j.compbiomed.2021.104572;Article;2021;infectious diseases
Cascaded deep learning classifiers for computer-aided diagnosis of COVID-19 and pneumonia diseases in X-ray scans;2-s2.0-85117001575;10.1007/s40747-020-00199-4;Article;2021;infectious diseases
Advanced meta-heuristics, convolutional neural networks, and feature selectors for efficient COVID-19 X-ray chest image classification;2-s2.0-85101743756;10.1109/ACCESS.2021.3061058;Article;2021;infectious diseases
The RSNA International COVID-19 Open Radiology Database (RICORD);2-s2.0-85103473822;10.1148/RADIOL.2021203957;Article;2021;infectious diseases
A narrative review on characterization of acute respiratory distress syndrome in COVID-19-infected lungs using artificial intelligence;2-s2.0-85100435359;10.1016/j.compbiomed.2021.104210;Review;2021;infectious diseases
Multimodal medical image fusion review: Theoretical background and recent advances;2-s2.0-85101535728;10.1016/j.sigpro.2021.108036;Review;2021;infectious diseases
Robust hybrid deep learning models for Alzheimer's progression detection;2-s2.0-85099654736;10.1016/j.knosys.2020.106688;Article;2021;infectious diseases
COVIDetection-Net: A tailored COVID-19 detection from chest radiography images using deep learning;2-s2.0-85100818307;10.1016/j.ijleo.2021.166405;Article;2021;infectious diseases
A novel method for COVID-19 diagnosis using artificial intelligence in chest x-ray images;2-s2.0-85105546525;10.3390/healthcare9050522;Article;2021;infectious diseases
Deep learning model for forecasting COVID-19 outbreak in Egypt;2-s2.0-85111501702;10.1016/j.psep.2021.07.034;Article;2021;infectious diseases
Comprehensive survey of using machine learning in the covid-19 pandemic;2-s2.0-85109778575;10.3390/diagnostics11071155;Review;2021;infectious diseases
Progress in micro/nano sensors and nanoenergy for future AIoT-based smart home applications;2-s2.0-85113159876;10.1088/2632-959X/abf3d4;Review;2021;infectious diseases
DFD-Net: lung cancer detection from denoised CT scan image using deep learning;2-s2.0-85091840228;10.1007/s11704-020-9050-z;Article;2021;infectious diseases
Applying Deep Learning Methods on Time-Series Data for Forecasting COVID-19 in Egypt, Kuwait, and Saudi Arabia;2-s2.0-85102617666;10.1155/2021/6686745;Article;2021;infectious diseases
COVID-19 detection using federated machine learning;2-s2.0-85107439850;10.1371/journal.pone.0252573;Article;2021;infectious diseases
Lunginfseg: Segmenting covid-19 infected regions in lung ct images based on a receptive-field-aware deep learning framework;2-s2.0-85105526991;10.3390/diagnostics11020158;Article;2021;infectious diseases
Point-of-Care Digital Cytology with Artificial Intelligence for Cervical Cancer Screening in a Resource-Limited Setting;2-s2.0-85103145466;10.1001/jamanetworkopen.2021.1740;Article;2021;infectious diseases
Cheminformatics-based identification of potential novel anti-sars-cov-2 natural compounds of african origin;2-s2.0-85100362407;10.3390/molecules26020406;Article;2021;infectious diseases
Application of deep learning and machine learning models to detect COVID-19 face masks - A review;2-s2.0-85118667352;10.1016/j.susoc.2021.08.001;Review;2021;infectious diseases
Intelligent internet of things and advanced machine learning techniques for covid-19;2-s2.0-85104577707;10.4108/eai.28-1-2021.168505;Article;2021;infectious diseases
The injustice of unfit clinical practice guidelines in low-resource realities;2-s2.0-85103953372;10.1016/S2214-109X(21)00059-0;Review;2021;infectious diseases
Automatic Diabetic Retinopathy Grading System Based on Detecting Multiple Retinal Lesions;2-s2.0-85099725193;10.1109/ACCESS.2021.3052870;Article;2021;infectious diseases
A survey on deep learning in medical image reconstruction;2-s2.0-85113614155;10.1016/j.imed.2021.03.003;Review;2021;infectious diseases
An overview of machine learning within embedded and mobile devices-optimizations and applications;2-s2.0-85109092723;10.3390/s21134412;Review;2021;infectious diseases
