Title;EID;DOI;DocumentType;Year;Category
PathME: Pathway based multi-modal sparse autoencoders for clustering of patient-level multi-omics data;2-s2.0-85083631768;10.1186/s12859-020-3465-2;Article;2020;oncology
Thermogram breast cancer detection: A comparative study of two machine learning techniques;2-s2.0-85081221716;10.3390/app10020551;Article;2020;oncology
Machine Learning Prediction Models for Diagnosing Hepatocellular Carcinoma with HCV-related Chronic Liver Disease;2-s2.0-85086722836;10.1016/j.cmpb.2020.105551;Article;2020;oncology
Development of novel ensemble model using stacking learning and evolutionary computation techniques for automated hepatocellular carcinoma detection;2-s2.0-85092371496;10.1016/j.bbe.2020.08.007;Article;2020;oncology
Leukemia image segmentation using a hybrid histogram-based soft covering rough K-means clustering algorithm;2-s2.0-85078983499;10.3390/electronics9010188;Article;2020;oncology
GP-GAN: Brain tumor growth prediction using stacked 3D generative adversarial networks from longitudinal MR Images;2-s2.0-85091235764;10.1016/j.neunet.2020.09.004;Article;2020;oncology
Spectralâ€“spatial features integrated convolution neural network for breast cancer classification;2-s2.0-85089715387;10.3390/s20174747;Article;2020;oncology
Ensemble deep learning for cervix image selection toward improving reliability in automated cervical precancer screening;2-s2.0-85088267988;10.3390/diagnostics10070451;Article;2020;oncology
Fairness of Classifiers Across Skin Tones in Dermatology;2-s2.0-85092762846;10.1007/978-3-030-59725-2_31;Conference Paper;2020;oncology
Designing low-cost, accurate cervical screening strategies that take into account COVID-19: a role for self-sampled HPV typing2;2-s2.0-85092608643;10.1186/s13027-020-00325-4;Note;2020;oncology
Breast cancer classification with reduced feature set using association rules and support vector machine;2-s2.0-85085262249;10.1007/s13721-020-00237-8;Article;2020;oncology
Automatic contouring system for cervical cancer using convolutional neural networks;2-s2.0-85092199892;10.1002/mp.14467;Article;2020;oncology
Classification of Patients with Breast Cancer using Neighbourhood Component Analysis and Supervised Machine Learning Techniques;2-s2.0-85093663489;10.1109/CommNet49926.2020.9199633;Conference Paper;2020;oncology
A State-of-the-Art Survey on Deep Learning Methods for Detection of Architectural Distortion from Digital Mammography;2-s2.0-85090287534;10.1109/ACCESS.2020.3016223;Article;2020;oncology
A New Computer-Aided Diagnosis System with Modified Genetic Feature Selection for BI-RADS Classification of Breast Masses in Mammograms;2-s2.0-85085572185;10.1155/2020/7695207;Article;2020;oncology
Automated recognition of white blood cells using deep learning;2-s2.0-85088874801;10.1007/s13534-020-00168-3;Article;2020;oncology
Integrating enhanced sparse autoencoder-based artificial neural network technique and softmax regression for medical diagnosis;2-s2.0-85096523004;10.3390/electronics9111963;Article;2020;oncology
Binary Whale Optimization Algorithm and Binary Moth Flame Optimization with Clustering Algorithms for Clinical Breast Cancer Diagnoses;2-s2.0-85064503641;10.1007/s00357-018-9297-3;Article;2020;oncology
The penile microbiota of Black South African men: Relationship with human papillomavirus and HIV infection;2-s2.0-85083071567;10.1186/s12866-020-01759-x;Article;2020;oncology
Automatic breast cancer classification from histopathological images;2-s2.0-85092350461;10.1109/AECT47998.2020.9194194;Conference Paper;2020;oncology
Objective diagnosis for histopathological images based on machine learning techniques: Classical approaches and new trends;2-s2.0-85094141889;10.3390/math8111863;Review;2020;oncology
A new deep learning model selection method for colorectal cancer classification;2-s2.0-85085746975;10.4018/IJSIR.2020070105;Article;2020;oncology
Deep learning-based CAD schemes for the detection and classification of lung nodules from CT images: A survey;2-s2.0-85089359130;10.3233/XST-190660;Article;2020;oncology
Detection of pathogenic variants with germline genetic testing using deep learning vs standard methods in patients with prostate cancer and melanoma;2-s2.0-85096292157;10.1001/jama.2020.20457;Article;2020;oncology
A feature-fusion framework of clinical, genomics, and histopathological data for METABRIC breast cancer subtype classification;2-s2.0-85083082824;10.1016/j.asoc.2020.106238;Article;2020;oncology
Overall assessment of tumor-infiltrating lymphocytes in head and neck squamous cell carcinoma: time to take notice;2-s2.0-85079067273;10.1080/00016489.2020.1720284;Review;2020;oncology
Detection and Classification of White Blood Cells Through Deep Learning Techniques;2-s2.0-85099070550;10.3991/ijoe.v16i15.15481;Article;2020;oncology
A New Nano-robots Control Strategy for Killing Cancer Cells Using Quorum Sensing Technique and Directed Particle Swarm Optimization Algorithm;2-s2.0-85064045093;10.1007/978-3-030-14118-9_22;Conference Paper;2020;oncology
Q-Rank: Reinforcement Learning for Recommending Algorithms to Predict Drug Sensitivity to Cancer Therapy;2-s2.0-85095799475;10.1109/JBHI.2020.3004663;Article;2020;oncology
Applications of computational methods in biomedical breast cancer imaging diagnostics: A review;2-s2.0-85094620223;10.3390/JIMAGING6100105;Review;2020;oncology
A mapping study of ensemble classification methods in lung cancer decision support systems;2-s2.0-85087501825;10.1007/s11517-020-02223-8;Review;2020;oncology
Serum lipidomic biomarkers for non-small cell lung cancer in nonsmoking female patients;2-s2.0-85080130143;10.1016/j.jpba.2020.113220;Article;2020;oncology
A hybrid data mining classifier for breast cancer prediction;2-s2.0-85080969849;10.1007/978-3-030-36664-3_2;Conference Paper;2020;oncology
Predicting cervical cancer using machine learning methods;2-s2.0-85089005533;10.14569/IJACSA.2020.0110723;Article;2020;oncology
Automatic Verification of Beam Apertures for Cervical Cancer Radiation Therapy;2-s2.0-85087721800;10.1016/j.prro.2020.05.001;Article;2020;oncology
Deep learning-based image evaluation for cervical precancer screening with a smartphone targeting low resource settings - Engineering approach;2-s2.0-85089968637;10.1109/EMBC44109.2020.9175863;Conference Paper;2020;oncology
Fully Automated Approach for Early Detection of Pigmented Skin Lesion Diagnosis Using ABCD;2-s2.0-85088159975;10.1007/s41666-020-00067-3;Article;2020;oncology
Comparative study of machine learning algorithms using the breast cancer dataset;2-s2.0-85080951969;10.1007/978-3-030-36664-3_10;Conference Paper;2020;oncology
Applying Deep Learning for the Detection of Abnormalities inÂ Mammograms;2-s2.0-85077496881;10.1007/978-981-15-1465-4_21;Conference Paper;2020;oncology
Novel breast cancer classification framework based on deep learning;2-s2.0-85097104899;10.1049/iet-ipr.2020.0122;Article;2020;oncology
Towards an oversampling method to improve hepatocellular carcinoma early prediction;2-s2.0-85100825851;10.1007/978-3-030-49815-3_16;Book Chapter;2020;oncology
Skin Lesion Segmentation Using Local Binary Convolution-Deconvolution Architecture;2-s2.0-85099002893;10.5566/IAS.2397;Article;2020;oncology
Real-time healthcare monitoring system using online machine learning and spark streaming;2-s2.0-85091950027;10.14569/IJACSA.2020.0110977;Article;2020;oncology
A five-year (2015 to 2019) analysis of studies focused on breast cancer prediction using machine learning: A systematic review and bibliometric analysis;2-s2.0-85088897885;10.4081/jphr.2020.1772;Article;2020;oncology
Directed jaya algorithm for delivering nano-robots to cancer area;2-s2.0-85088830179;10.1080/10255842.2020.1797698;Article;2020;oncology
Channel-wise aggregation with self-correction mechanism for multi-center multi-organ nuclei segmentation in whole slide imaging;2-s2.0-85083548525;;Conference Paper;2020;oncology
Machine learning techniques for breast cancer diagnosis: Literature review;2-s2.0-85080909346;10.1007/978-3-030-36664-3_28;Conference Paper;2020;oncology
Data preprocessing in knowledge discovery in breast cancer: systematic mapping study;2-s2.0-85080112312;10.1080/21681163.2020.1730974;Article;2020;oncology
Identification of novel prognostic markers of survival time in high-risk neuroblastoma using gene expression profiles;2-s2.0-85097641534;10.18632/ONCOTARGET.27808;Article;2020;oncology
GastroNet: Abnormalities Recognition in Gastrointestinal Tract through Endoscopic Imagery using Deep Learning Techniques;2-s2.0-85098700186;10.1109/WINCOM50532.2020.9272456;Conference Paper;2020;oncology
Improved Whale optimization Algorithm for SVM Model Selection: Application in Medical Diagnosis;2-s2.0-85096543328;10.23919/SoftCOM50211.2020.9238265;Conference Paper;2020;oncology
Glioblastomas brain Tumor Segmentation using Optimized U-Net based on Deep Fully Convolutional Networks (D-FCNs);2-s2.0-85096533252;10.1109/ATSIP49331.2020.9231681;Conference Paper;2020;oncology
Segmentation of medical images for the extraction of brain tumors: A comparative study between the Hidden Markov and Deep Learning approaches;2-s2.0-85093828125;10.1109/ISCV49265.2020.9204319;Conference Paper;2020;oncology
Performance analysis of Machine learning classifiers for predicting diabetes and prostate cancer;2-s2.0-85085489496;10.1109/IRASET48871.2020.9092255;Conference Paper;2020;oncology
A review of recent progress in deep learning-based methods for MRI brain tumor segmentation;2-s2.0-85085044696;10.1109/ICICS49469.2020.239550;Conference Paper;2020;oncology
Classical and deep learning paradigms for detection and validation of key genes of risky outcomes of HCV;2-s2.0-85083486821;10.3390/a13030073;Article;2020;oncology
Deep Learning Methods for Mitosis Detection in Breast Cancer Histopathological Images: A Comprehensive Review;2-s2.0-85087546221;10.1007/978-3-030-50402-1_17;Book Chapter;2020;oncology
Machine Learning and Image Processing for Breast Cancer: A Systematic Map;2-s2.0-85085473168;10.1007/978-3-030-45697-9_5;Conference Paper;2020;oncology
Combined Datasets for Breast Cancer Grading Based on Multi-CNN Architectures;2-s2.0-85099272967;10.1109/IPTA50016.2020.9286653;Conference Paper;2020;oncology
A New Feature Selection Method for Enhancing Cancer Diagnosis Based on DNA Microarray;2-s2.0-85096238509;10.1109/NRSC49500.2020.9235095;Conference Paper;2020;oncology
A Multi-view Deep Convolutional Neural Network for Reduction of False Positive Findings in Breast Cancer Screening;2-s2.0-85096582706;10.1109/ATSIP49331.2020.9231738;Conference Paper;2020;oncology
Machine learning for breast cancer classification using K-star algorithm;2-s2.0-85091678490;10.18576/amis/140513;Article;2020;oncology
Deep Learning Utilization in Beamforming Enhancement for Medical Ultrasound;2-s2.0-85094170239;10.1109/COMPSAC48688.2020.0-175;Conference Paper;2020;oncology
Accuracy assessment of a deep-learning based segmentation tool over right ventricle short-axis slices;2-s2.0-85114079745;10.1007/978-3-030-49815-3_14;Book Chapter;2020;oncology
Improved predictive sparse decomposition method with densenet for prediction of lung cancer;2-s2.0-85103323355;10.47839/ijc.19.4.1986;Article;2020;oncology
Computer-aided diagnosis of melanoma: A review of existing knowledge and strategies;2-s2.0-85091096300;10.2174/1573405615666191210104141;Review;2020;oncology
Plasma cell identification based on evidential segmentation and supervised learning;2-s2.0-85084933937;10.1504/IJBET.2020.107202;Article;2020;oncology
Screening test accuracy to improve detection of precancerous lesions of the cervix in women living with HIV: A study protocol;2-s2.0-85098229521;10.1136/bmjopen-2020-037955;Article;2020;oncology
Moment invariants for cancer classification based on electronâ€“ion interaction pseudo potentials (EIIP);2-s2.0-85091197066;10.1007/s13721-020-00270-7;Article;2020;oncology
A regression-based model for predicting the best mode of treatment for Egyptian liver cancer patients;2-s2.0-85086371518;10.1007/s13721-020-00251-w;Article;2020;oncology
A New MIP Model and Machine Learning Approach for Home Health Care: Optimization of Cancer Treatment Process by Chemotherapy;2-s2.0-85100160942;10.1109/GOL49479.2020.9314752;Conference Paper;2020;oncology
MobileNet Neural Network skin disease detector with Raspberry pi Integrated to Telegram;2-s2.0-85092067068;10.1109/icABCD49160.2020.9183888;Conference Paper;2020;oncology
Learning Visualizing Genomic Signatures of Cancer Tumors using Deep Neural Networks;2-s2.0-85093818764;10.1109/IJCNN48605.2020.9207368;Conference Paper;2020;oncology
Creative approaches to global cancer research and control;2-s2.0-85088812105;10.1200/GO.20.00237;Review;2020;oncology
Transfer Learning Vs. Fine-Tuning in Bilinear CNN for Lung Nodules Classification on CT Scans;2-s2.0-85099390663;10.1145/3430199.3430211;Conference Paper;2020;oncology
Diagnosis of lung nodules from 2D computer tomography scans;2-s2.0-85087456339;10.4015/S1016237220500179;Article;2020;oncology
Fine-Tuning Pre-Trained Convolutional Neural Networks for Women Common Cancer Classification using RNA-Seq Gene Expression;2-s2.0-85097566036;10.14569/IJACSA.2020.0111182;Article;2020;oncology
Macroscopic Skin Lesion Segmentation Using GrabCut;2-s2.0-85097556029;10.1007/978-3-030-63007-2_41;Conference Paper;2020;oncology
Context-Aware Synergetic Multiplex Network for Multi-organ Segmentation of Cervical Cancer MRI;2-s2.0-85092914104;10.1007/978-3-030-59354-4_1;Conference Paper;2020;oncology
A Novel Deep Learning Approach for Liver MRI Classification and HCC Detection;2-s2.0-85092903474;10.1007/978-3-030-59830-3_55;Conference Paper;2020;oncology
Comparing Statistical and Machine Learning Imputation Techniques in Breast Cancer Classification;2-s2.0-85092259110;10.1007/978-3-030-58811-3_5;Conference Paper;2020;oncology
Deep learning based analysis in oncological studies: Colorectal cancer staging;2-s2.0-85089238619;10.1007/978-3-030-35249-3_73;Conference Paper;2020;oncology
Deep convolutional neural network with tensorflow and keras to classify skin cancer images;2-s2.0-85088915848;10.12694:/scpe.v21i3.1725;Article;2020;oncology
Prediction of prostate cancer using ensemble of machine learning techniques;2-s2.0-85083279156;;Article;2020;oncology
Breast cancer detection in thermal images using extreme learning machine;2-s2.0-85081614195;10.3233/JIFS-179553;Article;2020;oncology
GAN-Based Synthetic Gastrointestinal Image Generation;2-s2.0-85100006021;10.1109/ICCWAMTIP51612.2020.9317341;Conference Paper;2020;oncology
A Theoretical Approach for Correlating Proteins to Malignant Diseases;2-s2.0-85095707776;10.3389/fmolb.2020.582593;Article;2020;oncology
Deep convolutional architecture for block-based classification of small pulmonary nodules;2-s2.0-85097815771;10.23919/EECSI50503.2020.9251305;Conference Paper;2020;oncology
Contrasting classifiers for the detection of breast cancer using thermographic images;2-s2.0-85092299391;10.1145/3415088.3415121;Conference Paper;2020;oncology
A survey on deep learning techniques used for breast cancer detection;2-s2.0-85096570946;10.1109/ATSIP49331.2020.9231684;Conference Paper;2020;oncology
GDD: Geometrical driven diagnosis based on biomedical data;2-s2.0-85085111749;10.1016/j.eij.2020.04.002;Article;2020;oncology
An efficient Algorithm for medical image classification using Deep Convolutional Network: Case of Cancer Pathology;2-s2.0-85123042397;10.1145/3386723.3387896;Conference Paper;2020;oncology
A novel computer-aided diagnostic system for early assessment of hepatocellular carcinoma;2-s2.0-85110523752;10.1109/ICPR48806.2021.9413044;Conference Paper;2020;oncology
MSclassifier: Median-supplement model-based classification tool for automated knowledge discovery;2-s2.0-85099728793;10.12688/f1000research.25501.1;Article;2020;oncology
Nodule Generation of Lung CT Images Using a 3D Convolutional LSTM Network;2-s2.0-85098132648;10.1007/978-3-030-64559-5_60;Conference Paper;2020;oncology
Enhanced support vector machine based on metaheuristic search for multiclass problems;2-s2.0-85089749666;10.3844/JCSSP.2020.871.885;Article;2020;oncology
Graph neural networks to advance anticancer drug design;2-s2.0-85086254453;10.1007/978-3-030-49161-1_19;Conference Paper;2020;oncology
Stacked Sparse autoencoder for unsupervised features learning in PanCancer miRNA cancer classification;2-s2.0-85086009821;;Conference Paper;2020;oncology
An Online Framework for Earlier Cancer Diagnosis: Association Rules and Decision Tree Based Approach;2-s2.0-85080897182;10.1007/978-3-030-36674-2_11;Conference Paper;2020;oncology
Deep and machine learning techniques for medical imaging-based breast cancer: A comprehensive review;2-s2.0-85094877683;10.1016/j.eswa.2020.114161;Review;2021;oncology
Deep learning techniques for skin lesion analysis and melanoma cancer detection: a survey of state-of-the-art;2-s2.0-85087368605;10.1007/s10462-020-09865-y;Article;2021;oncology
A Novel Deep-Learning Model for Automatic Detection and Classification of Breast Cancer Using the Transfer-Learning Technique;2-s2.0-85105860894;10.1109/ACCESS.2021.3079204;Article;2021;oncology
Deep learning for detection and segmentation of artefact and disease instances in gastrointestinal endoscopy;2-s2.0-85101620260;10.1016/j.media.2021.102002;Article;2021;oncology
A framework for breast cancer classification using Multi-DCNNs;2-s2.0-85100440642;10.1016/j.compbiomed.2021.104245;Article;2021;oncology
Data augmentation for skin lesion using self-attention based progressive generative adversarial network;2-s2.0-85090417710;10.1016/j.eswa.2020.113922;Article;2021;oncology
Diagnosis of Cervical Cancer based on Ensemble Deep Learning Network using Colposcopy Images;2-s2.0-85106376862;10.1155/2021/5584004;Article;2021;oncology
A new transfer learning based approach to magnification dependent and independent classification of breast cancer in histopathological images;2-s2.0-85090572216;10.1016/j.bspc.2020.102192;Article;2021;oncology
A systematic literature review on obesity: Understanding the causes & consequences of obesity and reviewing various machine learning approaches used to predict obesity;2-s2.0-85112757441;10.1016/j.compbiomed.2021.104754;Review;2021;oncology
Artificial intelligence assistance significantly improves Gleason grading of prostate biopsies by pathologists;2-s2.0-85089025736;10.1038/s41379-020-0640-y;Article;2021;oncology
Standalone performance of artificial intelligence for upper GI neoplasia: A meta-analysis;2-s2.0-85095743648;10.1136/gutjnl-2020-321922;Article;2021;oncology
Breast cancer: One-stage automated detection, segmentation, and classification of digital mammograms using UNet model based-semantic segmentation;2-s2.0-85100643423;10.1016/j.bspc.2021.102481;Article;2021;oncology
DFD-Net: lung cancer detection from denoised CT scan image using deep learning;2-s2.0-85091840228;10.1007/s11704-020-9050-z;Article;2021;oncology
Deep learning with backtracking search optimization based skin lesion diagnosis model;2-s2.0-85114555037;10.32604/cmc.2022.018396;Article;2021;oncology
A deep learning model using data augmentation for detection of architectural distortion in whole and patches of images;2-s2.0-85097641343;10.1016/j.bspc.2020.102366;Article;2021;oncology
A Novel Approach to Classifying Breast Cancer Histopathology Biopsy Images Using Bilateral Knowledge Distillation and Label Smoothing Regularization;2-s2.0-85118568638;10.1155/2021/4019358;Article;2021;oncology
Point-of-Care Digital Cytology with Artificial Intelligence for Cervical Cancer Screening in a Resource-Limited Setting;2-s2.0-85103145466;10.1001/jamanetworkopen.2021.1740;Article;2021;oncology
Article mb-ai-his: Histopathological diagnosis of pediatric medulloblastoma and its subtypes via ai;2-s2.0-85103323751;10.3390/diagnostics11020359;Article;2021;oncology
Biologically informed deep neural network for prostate cancer discovery;2-s2.0-85115287022;10.1038/s41586-021-03922-4;Article;2021;oncology
Machine learning in oral squamous cell carcinoma: Current status, clinical concerns and prospects for futureâ€”A systematic review;2-s2.0-85103775829;10.1016/j.artmed.2021.102060;Review;2021;oncology
Comparison of nomogram with machine learning techniques for prediction of overall survival in patients with tongue cancer;2-s2.0-85094950439;10.1016/j.ijmedinf.2020.104313;Article;2021;oncology
Conventional machine learning versus deep learning for magnification dependent histopathological breast cancer image classification: A comparative study with visual explanation;2-s2.0-85108867342;10.3390/diagnostics11030528;Article;2021;oncology
Improvement in automated diagnosis of soft tissues tumors using machine learning;2-s2.0-85099579159;10.26599/BDMA.2020.9020023;Article;2021;oncology
Machine Learning of Medical Applications Involving Complicated Proteins and Genetic Measurements;2-s2.0-85122850011;10.1155/2021/1094054;Article;2021;oncology
Reviewing Machine Learning and Image Processing Based Decision-Making Systems for Breast Cancer Imaging;2-s2.0-85100125842;10.1007/s10916-020-01689-1;Article;2021;oncology
Evaluation of the Risk of Recurrence in Patients with Local Advanced Rectal Tumours by Different Radiomic Analysis Approaches;2-s2.0-85120790538;10.1155/2021/4520450;Article;2021;oncology
A bilinear convolutional neural network for lung nodules classification on CT images;2-s2.0-85094823558;10.1007/s11548-020-02283-z;Article;2021;oncology
Deep Learning in Cancer Diagnosis and Prognosis Prediction: A Minireview on Challenges, Recent Trends, and Future Directions;2-s2.0-85118983289;10.1155/2021/9025470;Review;2021;oncology
Tackling pandemics in smart cities using machine learning architecture;2-s2.0-85116023457;10.3934/mbe.2021418;Article;2021;oncology
Tumor edge detection in mammography images using quantum and machine learning approaches;2-s2.0-85100950932;10.1007/s00521-020-05518-x;Article;2021;oncology
Classification techniques in breast cancer diagnosis: A systematic literature review;2-s2.0-85098842973;10.1080/21681163.2020.1811159;Article;2021;oncology
Machine Learning Algorithms for Breast Cancer Prediction and Diagnosis;2-s2.0-85115220353;10.1016/j.procs.2021.07.062;Conference Paper;2021;oncology
Performance analysis of cost-sensitive learning methods with application to imbalanced medical data;2-s2.0-85111923392;10.1016/j.imu.2021.100690;Article;2021;oncology
A novel melanoma prediction model for imbalanced data using optimized SqueezeNet by bald eagle search optimization;2-s2.0-85113649388;10.1016/j.compbiomed.2021.104712;Article;2021;oncology
Malignant and nonmalignant classification of breast lesions in mammograms using convolutional neural networks;2-s2.0-85111276218;10.1016/j.bspc.2021.102954;Article;2021;oncology
Automatic semantic segmentation of breast tumors in ultrasound images based on combining fuzzy logic and deep learningâ€”A feasibility study;2-s2.0-85106364142;10.1371/journal.pone.0251899;Article;2021;oncology
Classification of breast cancer using microarray gene expression data: A survey;2-s2.0-85104637388;10.1016/j.jbi.2021.103764;Review;2021;oncology
Role of ai and histopathological images in detecting prostate cancer: A survey;2-s2.0-85103631043;10.3390/s21082586;Review;2021;oncology
Deep Learning Approach for Medical Image Analysis;2-s2.0-85106376551;10.1155/2021/6215281;Article;2021;oncology
Automated radiology report generation using conditioned transformers;2-s2.0-85104432862;10.1016/j.imu.2021.100557;Article;2021;oncology
Classification of Hematoxylin and Eosin-Stained Breast Cancer Histology Microscopy Images Using Transfer Learning with EfficientNets;2-s2.0-85104419515;10.1155/2021/5580914;Article;2021;oncology
Deep Learning Approach for Breast Cancer Diagnosis from Microscopy Biopsy Images;2-s2.0-85111405848;10.1109/MIUCC52538.2021.9447653;Conference Paper;2021;oncology
Histo-CADx: duo cascaded fusion stages for breast cancer diagnosis from histopathological images;2-s2.0-85109413903;10.7717/peerj-cs.493;Article;2021;oncology
Breast Cancer Calcifications: Identification Using a Novel Segmentation Approach;2-s2.0-85117385188;10.1155/2021/9905808;Article;2021;oncology
Clinical applications of artificial intelligence and radiomics in neuro-oncology imaging;2-s2.0-85117584569;10.1186/s13244-021-01102-6;Review;2021;oncology
An automatic Computer-Aided Diagnosis system based on the Multimodal fusion of Breast Cancer (MF-CAD);2-s2.0-85108999877;10.1016/j.bspc.2021.102914;Article;2021;oncology
Brain cancer tumor classification from motion-corrected MRI images using convolutional neural network;2-s2.0-85104825321;10.32604/cmc.2021.016907;Article;2021;oncology
Breast cancer risk prediction in African women using Random Forest Classifier;2-s2.0-85106864765;10.1016/j.ctarc.2021.100396;Article;2021;oncology
Approaches for the integration of big data in translational medicine: single-cell and computational methods;2-s2.0-85102990132;10.1111/nyas.14544;Review;2021;oncology
Machine learning prediction of breast cancer survival using age, sex, length of stay, mode of diagnosis and location of cancer;2-s2.0-85107643348;10.1007/s12553-021-00572-4;Article;2021;oncology
Novel mri-based cad system for early detection of thyroid cancer using multi-input CNN;2-s2.0-85107342872;10.3390/s21113878;Article;2021;oncology
A multiparametric MRI-based CAD system for accurate diagnosis of bladder cancer staging;2-s2.0-85103975061;10.1016/j.compmedimag.2021.101911;Article;2021;oncology
MRI-based radiomics for prognosis of pediatric diffuse intrinsic pontine glioma: An international study;2-s2.0-85119104101;10.1093/noajnl/vdab042;Article;2021;oncology
EpiPanGI Dx: A Cell-free DNA Methylation fingerprint for the early detection of Gastrointestinal cancers;2-s2.0-85119931744;10.1158/1078-0432.CCR-21-1982;Article;2021;oncology
Automated early breast cancer detection and classification system;2-s2.0-85103874903;10.1007/s11760-021-01882-w;Article;2021;oncology
Predicting Colorectal Cancer Recurrence and Patient Survival Using Supervised Machine Learning Approach: A South African Population-Based Study;2-s2.0-85111043601;10.3389/fpubh.2021.694306;Article;2021;oncology
Thyroid cancer computer-aided diagnosis system using mri-based multi-input CNN model;2-s2.0-85107231765;10.1109/ISBI48211.2021.9433841;Conference Paper;2021;oncology
Interactive classification of whole-slide imaging data for cancer researchers;2-s2.0-85102199442;10.1158/0008-5472.CAN-20-0668;Article;2021;oncology
An Integrated Approach for Cancer Survival Prediction Using Data Mining Techniques;2-s2.0-85122878864;10.1155/2021/6342226;Article;2021;oncology
An ensemble of optimal deep learning features for brain tumor classification;2-s2.0-85110513271;10.32604/cmc.2021.018606;Article;2021;oncology
Structural dynamics and allostery of Rab proteins: Strategies for drug discovery and design;2-s2.0-85098664554;10.1093/bib/bbz161;Review;2021;oncology
Applications of machine and deep learning to patient-specific IMRT/VMAT quality assurance;2-s2.0-85111631372;10.1002/acm2.13375;Review;2021;oncology
An improved framework for polyp image segmentation based on SegNet architecture;2-s2.0-85102292125;10.1002/ima.22568;Article;2021;oncology
Tumor Microenvironment and the Role of Artificial Intelligence in Breast Cancer Detection and Prognosis;2-s2.0-85105782400;10.1016/j.ajpath.2021.01.014;Review;2021;oncology
A novel deep autoencoder based survival analysis approach for microarray dataset;2-s2.0-85109957201;10.7717/peerj-cs.492;Article;2021;oncology
Comparison of Current Deep Convolutional Neural Networks for the Segmentation of Breast Masses in Mammograms;2-s2.0-85119413504;10.1109/ACCESS.2021.3127862;Article;2021;oncology
DIAGNOSIS OF METABOLIC SYNDROME USING MACHINE LEARNING, STATISTICAL AND RISK QUANTIFICATION TECHNIQUES: A SYSTEMATIC LITERATURE REVIEW;2-s2.0-85112844683;10.22452/mjcs.vol34no3.1;Article;2021;oncology
Enhancing the performance of cancer text classification model based on cancer hallmarks;2-s2.0-85104656151;10.11591/ijai.v10.i2.pp316-323;Article;2021;oncology
A text mining approach in the classification of free-text cancer pathology reports from the south african national health laboratory services;2-s2.0-85118956252;10.3390/info12110451;Article;2021;oncology
3PCNNB-Net: Three Parallel CNN Branches for Breast Cancer Classification Through Histopathological Images;2-s2.0-85107949180;10.1007/s40846-021-00620-4;Article;2021;oncology
