Title;EID;DOI;DocumentType;Year;Category
Mobile microscopy and telemedicine platform assisted by deep learning for the quantification of Trichuris trichiura infection;2-s2.0-85116255356;10.1371/journal.pntd.0009677;Article;2021;tropical medicine
Diagnosing malaria from some symptoms: a machine learning approach and public health implications;2-s2.0-85093970107;10.1007/s12553-020-00488-5;Article;2021;tropical medicine
Biomarkers to Distinguish Bacterial from Viral Pediatric Clinical Pneumonia in a Malaria-Endemic Setting;2-s2.0-85122546225;10.1093/cid/ciaa1843;Article;2021;tropical medicine
Determinants of brain swelling in pediatric and adult cerebral malaria;2-s2.0-85116078472;10.1172/jci.insight.145823;Article;2021;tropical medicine
Progress towards onchocerciasis elimination in cÃ´te dâ€™ivoire: A geospatial modelling study;2-s2.0-85101484453;10.1371/journal.pntd.0009091;Article;2021;tropical medicine
Deepfmd: Computational analysis for malaria detection in blood-smear images using deep-learning features;2-s2.0-85118376845;10.3390/asi4040082;Article;2021;tropical medicine
Data-driven and interpretable machine-learning modeling to explore the fine-scale environmental determinants of malaria vectors biting rates in rural Burkina Faso;2-s2.0-85110211650;10.1186/s13071-021-04851-x;Article;2021;tropical medicine
A predictive model, and predictors of under-five child malaria prevalence in Ghana: How do LASSO, Ridge and Elastic net regression approaches compare?;2-s2.0-85108877703;10.1016/j.pmedr.2021.101475;Article;2021;tropical medicine
Classification and Generation of Microscopy Images with Plasmodium Falciparum via Artificial Neural Networks Using Low Cost Settings;2-s2.0-85116419681;10.1007/978-3-030-87722-4_14;Conference Paper;2021;tropical medicine
Seeking diagnostic and prognostic biomarkers for childhood bacterial pneumonia in sub-Saharan Africa: Study protocol for an observational study;2-s2.0-85116545275;10.1136/bmjopen-2020-046590;Review;2021;tropical medicine
On the efficiency of machine learning models in Malaria prediction;2-s2.0-85107238380;10.3233/SHTI210196;Book Chapter;2021;tropical medicine
Machine Learning Uses Chemo-Transcriptomic Profiles to Stratify Antimalarial Compounds With Similar Mode of Action;2-s2.0-85110086362;10.3389/fcimb.2021.688256;Article;2021;tropical medicine
Location Intelligence Powered by Machine Learning Automation for Mapping Malaria Mosquito Habitats Employing an Unmanned Aerial Vehicle (UAV) for Implementing â€œSeek and Destroyâ€ for Commercial Roadside Ditch Foci and Real Time Larviciding Rock Pit Quarry Habitats in Peri-Domestic Agro-Pastureland Ecosystems in Northern Uganda;2-s2.0-85107284648;10.1007/978-3-030-71998-2_8;Book Chapter;2021;tropical medicine
A Novel Data Augmentation Convolutional Neural Network for Detecting Malaria Parasite in Blood Smear Images;2-s2.0-85124099032;10.1080/08839514.2022.2033473;Article;2022;tropical medicine
Application of Deep Learning to Community-Science-Based Mosquito Monitoring and Detection of Novel Species;2-s2.0-85123645962;10.1093/jme/tjab161;Article;2022;tropical medicine
Field evaluation of the diagnostic performance of EasyScan GO: a digital malaria microscopy device based on machine-learning;2-s2.0-85128011870;10.1186/s12936-022-04146-1;Article;2022;tropical medicine
Intelligent modeling of dye removal by aluminized activated carbon;2-s2.0-85127573905;10.1007/s11356-022-19906-4;Article;2022;tropical medicine
Development and Validation of Manually Modified and Supervised Machine Learning Clinical Assessment Algorithms for Malaria in Nigerian Children;2-s2.0-85124735108;10.3389/frai.2021.554017;Article;2022;tropical medicine
Predicting Infectious Diseases: A Bibliometric Review on Africa;2-s2.0-85124089182;10.3390/ijerph19031893;Review;2022;tropical medicine
Malaria Detection Using Machine Learning;2-s2.0-85127852770;10.1007/978-3-030-92245-0_7;Book Chapter;2022;tropical medicine
Prediction Model for Malaria: An Ensemble of Machine Learning and Hydrological Drought Indices;2-s2.0-85115625750;10.1007/978-981-16-1781-2_51;Conference Paper;2022;tropical medicine
Effects of sample preservation methods and duration of storage on the performance of mid-infrared spectroscopy for predicting the age of malaria vectors;2-s2.0-85135572434;10.1186/s13071-022-05396-3;Article;2022;tropical medicine
Public sentiments toward COVID-19 vaccines in South African cities: An analysis of Twitter posts;2-s2.0-85136886563;10.3389/fpubh.2022.987376;Article;2022;tropical medicine
Potential Opportunities and Challenges of Deploying Next Generation Sequencing and CRISPR-Cas Systems to Support Diagnostics and Surveillance Towards Malaria Control and Elimination in Africa;2-s2.0-85134916395;10.3389/fcimb.2022.757844;Review;2022;tropical medicine
Affordable artificial intelligence-based digital pathology for neglected tropical diseases: A proof-of-concept for the detection of soil-transmitted helminths and Schistosoma mansoni eggs in Kato-Katz stool thick smears;2-s2.0-85134361204;10.1371/JOURNAL.PNTD.0010500;Article;2022;tropical medicine
Computational Models-Based Detection of Peripheral Malarial Parasites in Blood Smears;2-s2.0-85132520508;10.1155/2022/9171343;Article;2022;tropical medicine
Barnacles Mating Optimizer with Deep Transfer Learning Enabled Biomedical Malaria Parasite Detection and Classification;2-s2.0-85131851465;10.1155/2022/7776319;Article;2022;tropical medicine
A Novel Convolutional Neural Network Model for Malaria Cell Images Classification;2-s2.0-85128662305;10.32604/cmc.2022.025629;Article;2022;tropical medicine
Combining Clinical Symptoms and Patient Features for Malaria Diagnosis: Machine Learning Approach;2-s2.0-85124156901;10.1080/08839514.2022.2031826;Article;2022;tropical medicine
Deep convolution neural network for image recognition;2-s2.0-85055201207;10.1016/j.ecoinf.2018.10.002;Article;2018;tropical medicine
Linking EPCR-Binding PfEMP1 to Brain Swelling in Pediatric Cerebral Malaria;2-s2.0-85032590759;10.1016/j.chom.2017.09.009;Article;2017;tropical medicine
Point-of-care mobile digital microscopy and deep learning for the detection of soil-transmitted helminths and Schistosoma haematobium;2-s2.0-85028914171;10.1080/16549716.2017.1337325;Article;2017;tropical medicine
Automatic detection of open and vegetated water bodies using Sentinel 1 to map African malaria vector mosquito breeding habitats;2-s2.0-85062943830;10.3390/rs11050593;Article;2019;tropical medicine
Baseline exposure, antibody subclass, and hepatitis B response differentially affect malaria protective immunity following RTS,S/AS01E vaccination in African children;2-s2.0-85055630542;10.1186/s12916-018-1186-4;Article;2018;tropical medicine
Computer-Automated Malaria Diagnosis and Quantitation Using Convolutional Neural Networks;2-s2.0-85046248728;10.1109/ICCVW.2017.22;Conference Paper;2017;tropical medicine
Volatile biomarkers of symptomatic and asymptomatic malaria infection in humans;2-s2.0-85047919026;10.1073/pnas.1801512115;Article;2018;tropical medicine
Evaluation of the parasight platform for malaria diagnosis;2-s2.0-85014363751;10.1128/JCM.02155-16;Article;2017;tropical medicine
RTS,S/AS01E immunization increases antibody responses to vaccine-unrelated Plasmodium falciparum antigens associated with protection against clinical malaria in African children: A case-control study;2-s2.0-85070743290;10.1186/s12916-019-1378-6;Article;2019;tropical medicine
Detection of malaria parasites in dried human blood spots using mid-infrared spectroscopy and logistic regression analysis;2-s2.0-85072969128;10.1186/s12936-019-2982-9;Article;2019;tropical medicine
Meta-analysis of plasmodium falciparum var signatures contributing to severe Malaria in African children and Indian adults;2-s2.0-85065491930;10.1128/MBIO.00217-19;Article;2019;tropical medicine
Quantum associative memory with linear and non-linear algorithms for the diagnosis of some tropical diseases;2-s2.0-85030863640;10.1016/j.neunet.2017.09.002;Article;2018;tropical medicine
Characterization of T cell activation and regulation in children with asymptomatic Plasmodium falciparum infection;2-s2.0-85050006495;10.1186/s12936-018-2410-6;Article;2018;tropical medicine
Bayesian models trained with HTS data for predicting Î²-haematin inhibition and in vitro antimalarial activity;2-s2.0-84938986689;10.1016/j.bmc.2014.12.020;Article;2015;tropical medicine
Environmental suitability for lymphatic filariasis in Nigeria 01 Mathematical Sciences 0104 Statistics;2-s2.0-85053545397;10.1186/s13071-018-3097-9;Article;2018;tropical medicine
Employing Machine Learning Techniques for the Malaria Epidemic Prediction in Ethiopia;2-s2.0-85064412293;10.1109/CEEC.2018.8674210;Conference Paper;2019;tropical medicine
An exhaustive, non-euclidean, non-parametric data mining tool for Unraveling the complexity of biological systems - novel insights into malaria;2-s2.0-80052604865;10.1371/journal.pone.0024085;Article;2011;tropical medicine
Transcriptional categorization of the etiology of pneumonia syndrome in pediatric patients in malaria-endemic areas;2-s2.0-85021857949;10.1093/infdis/jiw531;Article;2017;tropical medicine
Comparison of whole blood and spleen transcriptional signatures over the course of an experimental malaria infection;2-s2.0-85074297066;10.1038/s41598-019-52388-y;Article;2019;tropical medicine
A clinical diagnostic model based on supervised learning;2-s2.0-85071222952;10.30534/ijatcse/2019/94832019;Article;2019;tropical medicine
An in silico approach to detect efficient malaria drug targets to combat the malaria resistance problem;2-s2.0-70449562696;10.1109/IACSIT-SC.2009.128;Conference Paper;2009;tropical medicine
Precision identification of high-risk phenotypes and progression pathways in severe malaria without requiring longitudinal data;2-s2.0-85089605906;10.1038/s41746-019-0140-y;Article;2019;tropical medicine
Malawian children with uncomplicated and cerebral malaria have decreased activated VÎ³9VÎ´2 Î³Î´ T cells which increase in convalescence;2-s2.0-85073110622;10.1371/journal.pone.0223410;Article;2019;tropical medicine
Cheminformatics techniques in antimalarial drug discovery and development from natural products 1: Basic concepts;2-s2.0-85077399238;10.1515/psr-2018-0130;Article;2019;tropical medicine
Predicting local malaria exposure using a Lasso-based two-level cross validation algorithm;2-s2.0-85032922866;10.1371/journal.pone.0187234;Article;2017;tropical medicine
Malaria detection and classification using machine learning algorithms;2-s2.0-85049879879;10.1007/978-3-319-95153-9_3;Conference Paper;2018;tropical medicine
Machine learning and sentiment analysis: Examining the contextual polarity of public sentiment on malaria disease in social networks;2-s2.0-85048558271;;Conference Paper;2018;tropical medicine
