Title;EID;DOI;DocumentType;Year;Category
COVIDetection-Net: A tailored COVID-19 detection from chest radiography images using deep learning;2-s2.0-85100818307;10.1016/j.ijleo.2021.166405;Article;2021;pulmonology
DFD-Net: lung cancer detection from denoised CT scan image using deep learning;2-s2.0-85091840228;10.1007/s11704-020-9050-z;Article;2021;pulmonology
A bilinear convolutional neural network for lung nodules classification on CT images;2-s2.0-85094823558;10.1007/s11548-020-02283-z;Article;2021;pulmonology
Tackling pandemics in smart cities using machine learning architecture;2-s2.0-85116023457;10.3934/mbe.2021418;Article;2021;pulmonology
SARS-CoV-2 diagnosis using medical imaging techniques and artificial intelligence: A review;2-s2.0-85100258429;10.1016/j.clinimag.2021.01.019;Review;2021;pulmonology
COVID-19 Recognition Based on Patient's Coughing and Breathing Patterns Analysis: Deep Learning Approach;2-s2.0-85107420779;10.23919/FRUCT52173.2021.9435454;Conference Paper;2021;pulmonology
Classification and predictions of lung diseases from chest xâ€ rays using mobilenet v2;2-s2.0-85103475543;10.3390/app11062751;Article;2021;pulmonology
Breath can discriminate tuberculosis from other lower respiratory illness in children;2-s2.0-85100247965;10.1038/s41598-021-80970-w;Article;2021;pulmonology
Deep neural networks for COVID-19 detection and diagnosis using images and acoustic-based techniques: a recent review;2-s2.0-85113443426;10.1007/s00500-021-06137-x;Article;2021;pulmonology
Predictive modeling of nontuberculous mycobacterial pulmonary disease epidemiology using German health claims data;2-s2.0-85100415121;10.1016/j.ijid.2021.01.003;Article;2021;pulmonology
Convolutional neural networks for the classification of chest X-rays in the IoT era;2-s2.0-85108090005;10.1007/s11042-021-10907-y;Article;2021;pulmonology
The impact of routine pulse oximetry use on outcomes in COVID-19-infected patients at increased risk of severe disease: A retrospective cohort analysis;2-s2.0-85117386896;10.7196/SAMJ.2021.v111i10.15880;Review;2021;pulmonology
Lightweight transfer learning models for ultrasound-guided classification of covid-19 patients;2-s2.0-85110485432;10.32604/cmc.2021.018671;Article;2021;pulmonology
Machine learning predicts mortality based on analysis of ventilation parameters of critically ill patients: multi-centre validation;2-s2.0-85105462293;10.1186/s12911-021-01506-w;Article;2021;pulmonology
Machine learning for predicting the risk for childhood asthma using prenatal, perinatal, postnatal and environmental factors;2-s2.0-85118143874;10.3390/healthcare9111464;Article;2021;pulmonology
Biomarkers to Distinguish Bacterial from Viral Pediatric Clinical Pneumonia in a Malaria-Endemic Setting;2-s2.0-85122546225;10.1093/cid/ciaa1843;Article;2021;pulmonology
A novel coupled reaction-diffusion system for explainable gene expression profiling;2-s2.0-85102683788;10.3390/s21062190;Article;2021;pulmonology
Deep transfer learning pipelines with apache spark and keras tensorflow combined with logistic regression to detect covid-19 in chest ct images;2-s2.0-85107683573;10.48048/WJST.2021.13109;Article;2021;pulmonology
The forgotten oral microbial transplantation for improving the outcomes of COVID-19;2-s2.0-85122654889;10.1016/j.nmni.2021.100923;Review;2021;pulmonology
Hybrid ontology-deep learning integrated CBMIR system for CT lung diseases;2-s2.0-85114716574;10.14445/22315381/IJETT-V69I9P223;Article;2021;pulmonology
Novel evolutionary-EAC instance-learning-based algorithm for fast data stream mining in assisted living with extreme connectivity;2-s2.0-85102682377;10.1007/s00607-020-00899-2;Article;2021;pulmonology
Opposition-based learning tunicate swarm algorithm for biomedical classification;2-s2.0-85126514517;10.1109/ICENCO49852.2021.9698940;Conference Paper;2021;pulmonology
Edge AI-based Respiratory Disease Recognition from Exhaled Breath Signatures;2-s2.0-85123757733;10.1109/JEEIT53412.2021.9634140;Conference Paper;2021;pulmonology
A Novel Deep Learning Model for COVID-19 Detection from Combined Heterogeneous X-ray and CT Chest Images;2-s2.0-85111401678;10.1007/978-3-030-77211-6_44;Conference Paper;2021;pulmonology
Using artificial intelligence for high-volume identification of silicosis and tuberculosis a bio-ethics approach;2-s2.0-85109800678;10.5334/aogh.3206;Article;2021;pulmonology
Lung Images Segmentation and Classification Based on Deep Learning: A New Automated CNN Approach;2-s2.0-85124039807;10.1088/1742-6596/2128/1/012011;Conference Paper;2021;pulmonology
A Survey on Deep Learning and Machine Learning for COVID-19 Detection;2-s2.0-85128630345;10.1145/3508072.3508094;Conference Paper;2021;pulmonology
Long thorax disease classification using convolutional long short term memory;2-s2.0-85119416149;10.1109/ICECCME52200.2021.9591041;Conference Paper;2021;pulmonology
Recognition of livestock disease using adaptive neuro-fuzzy inference system;2-s2.0-85115617260;10.4018/IJSKD.2021100107;Article;2021;pulmonology
Seeking diagnostic and prognostic biomarkers for childhood bacterial pneumonia in sub-Saharan Africa: Study protocol for an observational study;2-s2.0-85116545275;10.1136/bmjopen-2020-046590;Review;2021;pulmonology
Multi-label transfer learning for identifying lung diseases using chest X-rays;2-s2.0-85114202986;10.1109/ICEEM52022.2021.9480622;Conference Paper;2021;pulmonology
Deep Learning Enabling Analysis of Exhaled Breath Using Fourier Transform Spectroscopy in the Mid-Infrared;2-s2.0-85127070179;10.1109/ICICIS52592.2021.9694262;Conference Paper;2021;pulmonology
Multiclass Colorectal Cancer Histology Images Classification Using Vision Transformers;2-s2.0-85127054321;10.1109/ICICIS52592.2021.9694125;Conference Paper;2021;pulmonology
An Image Dataset for Lung Disease Detection and Classification;2-s2.0-85126874654;10.1109/ICTAACS53298.2021.9715227;Conference Paper;2021;pulmonology
Three ResNet Deep Learning Architectures Applied in Pulmonary Pathologies Classification;2-s2.0-85125058930;10.1109/AI-CSP52968.2021.9671211;Conference Paper;2021;pulmonology
Portable Health Monitoring Module using Machine Learning;2-s2.0-85125042703;10.1109/C2I454156.2021.9689395;Conference Paper;2021;pulmonology
COVID-19 Patient Classification Strategy Using a Hybrid BWM-SVM Model;2-s2.0-85102622656;10.1007/978-3-030-66840-2_92;Conference Paper;2021;pulmonology
Concatenation of preâ€trained convolutional neural networks for enhanced covidâ€19 screening using transfer learning technique;2-s2.0-85121811303;10.3390/electronics11010103;Article;2022;pulmonology
Hybrid deep learning and genetic algorithms approach (HMB-DLGAHA) for the early ultrasound diagnoses of breast cancer;2-s2.0-85123895614;10.1007/s00521-021-06851-5;Article;2022;pulmonology
A highly predictive autoantibody-based biomarker panel for prognosis in early-stage NSCLC with potential therapeutic implications;2-s2.0-85118444125;10.1038/s41416-021-01572-x;Article;2022;pulmonology
Integrating central nervous system metagenomics and host response for diagnosis of tuberculosis meningitis and its mimics;2-s2.0-85127301139;10.1038/s41467-022-29353-x;Article;2022;pulmonology
Voice disorder classification using speech enhancement and deep learning models;2-s2.0-85126865153;10.1016/j.bbe.2022.03.002;Article;2022;pulmonology
Evolutionary Optimization forÂ CNN Compression Using Thoracic X-Ray Image Classification;2-s2.0-85133420500;10.1007/978-3-031-08530-7_10;Conference Paper;2022;pulmonology
Lung Cancer Prediction Using Robust Machine Learning and Image Enhancement Methods on Extracted Grayâ€Level Coâ€Occurrence Matrix Features;2-s2.0-85133416249;10.3390/app12136517;Article;2022;pulmonology
Features processing for random forest optimization in lung nodule localization;2-s2.0-85122615887;10.1016/j.eswa.2021.116489;Article;2022;pulmonology
Identifying Predictors of COVID-19 Mortality Using Machine Learning;2-s2.0-85128473146;10.3390/life12040547;Article;2022;pulmonology
Pneumonia Classification for Covid-19 Based on Machine Learning;2-s2.0-85132426295;10.1109/MIUCC55081.2022.9781796;Conference Paper;2022;pulmonology
Acquisition and Classification of Lung Sounds for Improving the Efficacy of Auscultation Diagnosis of Pulmonary Diseases;2-s2.0-85130224100;10.2147/MDER.S362407;Article;2022;pulmonology
Smart Cities-Based Improving Atmospheric Particulate Matters Prediction Using Chi-Square Feature Selection Methods by Employing Machine Learning Techniques;2-s2.0-85130133395;10.1080/08839514.2022.2067647;Article;2022;pulmonology
A deep learning to distinguish COVID-19 from others pneumonia cases;2-s2.0-85116104484;10.32604/iasc.2022.019360;Article;2022;pulmonology
AsthmaKGxE: An asthmaâ€“environment interaction knowledge graph leveraging public databases and scientific literature;2-s2.0-85135702024;10.1016/j.compbiomed.2022.105933;Article;2022;pulmonology
A fast lightweight network for the discrimination of COVID-19 and pulmonary diseases;2-s2.0-85132747569;10.1016/j.bspc.2022.103925;Article;2022;pulmonology
Pneumonia Detection on Chest X-ray Images Using Ensemble of Deep Convolutional Neural Networks;2-s2.0-85133279888;10.3390/app12136448;Article;2022;pulmonology
DETECT-LC: A 3D Deep Learning and Textural Radiomics Computational Model for Lung Cancer Staging and Tumor Phenotyping Based on Computed Tomography Volumes;2-s2.0-85132992175;10.3390/app12136318;Article;2022;pulmonology
Image Classification Using a Fully Convolutional Neural Network CNN;2-s2.0-85133784782;10.18280/mmep.090325;Article;2022;pulmonology
A Machine Learning Based Discharge Prediction of Cardiovascular Diseases Patients in Intensive Care Units;2-s2.0-85131379397;10.3390/healthcare10060966;Article;2022;pulmonology
Semantics Convolutional Neural Network for Medical Images Analysis;2-s2.0-85131261240;10.18280/ria.360212;Article;2022;pulmonology
Deep Learningâ€“based Automatic Lung Segmentation on Multiresolution CT Scans from Healthy and Fibrotic Lungs in Mice;2-s2.0-85127957174;10.1148/ryai.210095;Article;2022;pulmonology
Privacy-preserving deep learning for pervasive health monitoring: a study of environment requirements and existing solutions adequacy;2-s2.0-85124263411;10.1007/s12553-022-00640-3;Review;2022;pulmonology
A conventional-to-spectral CT image translation augmentation workflow for robust contrast injection-independent organ segmentation;2-s2.0-85121423883;10.1002/mp.15310;Article;2022;pulmonology
Analysis of Smart Lung Tumour Detector and Stage Classifier Using Deep Learning Techniques with Internet of Things;2-s2.0-85138363990;10.1155/2022/4608145;Article;2022;pulmonology
Deep Learning Based Algorithms for Detecting Chronic Obstructive Pulmonary Disease;2-s2.0-85137418964;10.23919/IST-Africa56635.2022.9845630;Conference Paper;2022;pulmonology
An Enhancement Technique to Diagnose Colon and Lung Cancer by using Double CLAHE and Deep Learning;2-s2.0-85137167074;10.14569/IJACSA.2022.0130833;Article;2022;pulmonology
Lung Cancer Classification and Prediction Using Machine Learning and Image Processing;2-s2.0-85137064112;10.1155/2022/1755460;Article;2022;pulmonology
A Highly Discriminative Hybrid Feature Selection Algorithm for Cancer Diagnosis;2-s2.0-85136086019;10.1155/2022/1056490;Article;2022;pulmonology
Toward an Efficient Deep Learning Model for Lung pathologies Detection In X-ray Images;2-s2.0-85135301043;10.1109/IWCMC55113.2022.9824423;Conference Paper;2022;pulmonology
Application of Artificial Intelligence to X-ray Image-Based Coronavirus Diseases (COVID-19) for Automatic Detection;2-s2.0-85135091423;10.1007/978-3-031-07969-6_16;Conference Paper;2022;pulmonology
Lung Cancer Prediction from Text Datasets Using Machine Learning;2-s2.0-85134933239;10.1155/2022/6254177;Article;2022;pulmonology
Lung Disease Detection in Chest X-ray Images Using Transfer Learning;2-s2.0-85134217731;10.1109/ATSIP55956.2022.9805892;Conference Paper;2022;pulmonology
Computational Intelligence-Based Method for Automated Identification of COVID-19 and Pneumonia by Utilizing CXR Scans;2-s2.0-85133644664;10.1155/2022/7124199;Article;2022;pulmonology
Biomedical Microscopic Imaging in Computational Intelligence Using Deep Learning Ensemble Convolution Learning-Based Feature Extraction and Classification;2-s2.0-85133572476;10.1155/2022/3531308;Article;2022;pulmonology
Detection of COVID-19 from Chest X-Ray Images using CNN and ANN Approach;2-s2.0-85133376152;10.14569/IJACSA.2022.0130689;Article;2022;pulmonology
Transfer Learning for the Classification of Small-Cell and Non-small-Cell Lung Cancer;2-s2.0-85133263804;10.1007/978-3-031-08277-1_28;Conference Paper;2022;pulmonology
Implementing a Robust IoT Solution to Monitor Prone Position using Machine Learning Techniques;2-s2.0-85133134117;10.1109/CSNT54456.2022.9787604;Conference Paper;2022;pulmonology
A machine-learning-based prediction method for easy COPD classification based on pulse oximetry clinical use;2-s2.0-85132451207;10.3233/JIFS-219270;Article;2022;pulmonology
Neural Cryptography with Fog Computing Network for Health Monitoring Using IoMT;2-s2.0-85132447737;10.32604/csse.2023.024605;Article;2022;pulmonology
Resource-Aware Identification of COVID-19 Cough Sounds Using Wavelet Scattering Embeddings;2-s2.0-85132432253;10.1109/MIUCC55081.2022.9781738;Conference Paper;2022;pulmonology
Real-Time Multi-Class Infection Classification for Respiratory Diseases;2-s2.0-85132125294;10.32604/cmc.2022.028847;Article;2022;pulmonology
Transfer Learning for Automatic Detection of COVID-19 Disease in Medical Chest X-ray Images;2-s2.0-85131130063;;Article;2022;pulmonology
An Investigation in Analyzing the Food Quality Well-Being for Lung Cancer Using Blockchain through CNN;2-s2.0-85130400017;10.1155/2022/5845870;Article;2022;pulmonology
Deer Hunting Optimization with Deep Learning Model for Lung Cancer Classification;2-s2.0-85130099693;10.32604/cmc.2022.028856;Article;2022;pulmonology
Non-Invasive Early Diagnosis of Obstructive Lung Diseases Leveraging Machine Learning Algorithms;2-s2.0-85128692904;10.32604/cmc.2022.025840;Article;2022;pulmonology
Performance of Different Deep Learning Models for COVID-19 Detection;2-s2.0-85128595875;10.1007/978-3-031-03918-8_8;Book Chapter;2022;pulmonology
Classification of Lung Cancer Datasets Using Computational Intelligence Techniques;2-s2.0-85126376571;10.1007/978-981-16-8484-5_44;Conference Paper;2022;pulmonology
Machine Learning Algorithms for COPD Patients Readmission Prediction: A Data Analytics Approach;2-s2.0-85124233695;10.1109/ACCESS.2022.3148600;Article;2022;pulmonology
Machine learning-based automatic sleep apnoea and severity level classification using ECG and SpO2 signals;2-s2.0-85123396892;10.1080/03091902.2022.2026503;Article;2022;pulmonology
Breast cancer classification using machine learning;2-s2.0-85050224998;10.1109/EBBT.2018.8391453;Conference Paper;2018;pulmonology
Adaptive semi supervised support vector machine semi supervised learning with features cooperation for breast cancer classification;2-s2.0-84959282271;10.1166/jmihi.2016.1591;Article;2016;pulmonology
Lung cancer prediction using neural network ensemble with histogram of oriented gradient genomic features;2-s2.0-84924402069;10.1155/2015/786013;Article;2015;pulmonology
Sparse modeling reveals miRNA signatures for diagnostics of inflammatory bowel disease;2-s2.0-84948978330;10.1371/journal.pone.0140155;Article;2015;pulmonology
Machine-learning Prognostic Models from the 2014â€“16 Ebola Outbreak: Data-harmonization Challenges, Validation Strategies, and mHealth Applications;2-s2.0-85067572410;10.1016/j.eclinm.2019.06.003;Article;2019;pulmonology
Detection of tuberculosis patterns in digital photographs of chest X-ray images using Deep Learning: Feasibility study;2-s2.0-85040508258;10.5588/ijtld.17.0520;Article;2018;pulmonology
Evaluation of respiratory properties by means of fractional order models;2-s2.0-85013635455;10.1016/j.bspc.2017.02.006;Review;2017;pulmonology
Comparative genome-scale metabolic modeling of metallo-beta-lactamase-producing multidrug-resistant klebsiella pneumoniae clinical isolates;2-s2.0-85067540073;10.3389/fcimb.2019.00161;Article;2019;pulmonology
Using some data mining techniques for earlydiagnosis of Lung cancer;2-s2.0-79958714444;;Conference Paper;2011;pulmonology
Breast cancer diagnosis based on joint variable selection and Constructive Deep Neural Network;2-s2.0-85050012273;10.1109/MECBME.2018.8402426;Conference Paper;2018;pulmonology
Targeting the Versatile Wnt/Î²-Catenin Pathway in Cancer Biology and Therapeutics: From Concept to Actionable Strategy;2-s2.0-85074571423;10.1089/omi.2019.0147;Review;2019;pulmonology
Lung cancer detection using Local Energy-based Shape Histogram (LESH) feature extraction and cognitive machine learning techniques;2-s2.0-85016209357;10.1109/ICCI-CC.2016.7862060;Conference Paper;2017;pulmonology
A Novel Approach of Weighted Support Vector Machine with Applied Chance Theory for Forecasting Air Pollution Phenomenon in Egypt;2-s2.0-85044090455;10.1142/S1469026818500013;Article;2018;pulmonology
Deep learning-based mammogram classification using small dataset;2-s2.0-85083501095;10.1109/ICECCO48375.2019.9043186;Conference Paper;2019;pulmonology
Feature extraction and analysis for lung nodule classification using random forest;2-s2.0-85068602522;10.1145/3328833.3328872;Conference Paper;2019;pulmonology
BLB (Brain/Lung cancer detection and segmentation and Breast Dense calculation);2-s2.0-85048404217;10.1109/IWDRL.2018.8358213;Conference Paper;2018;pulmonology
Transcriptional categorization of the etiology of pneumonia syndrome in pediatric patients in malaria-endemic areas;2-s2.0-85021857949;10.1093/infdis/jiw531;Article;2017;pulmonology
Improved prediction of post-operative life expectancy after thoracic surgery;2-s2.0-85010737369;;Article;2016;pulmonology
A smart architecture design for health remote monitoring systems and heterogeneous wireless sensor network technologies: A machine learning breathlessness prediction prototype;2-s2.0-85069858544;10.1504/IJIE.2019.101133;Conference Paper;2019;pulmonology
Breast cancer predictive analytics using supervised machine learning techniques;2-s2.0-85077867632;10.30534/ijatcse/2019/70862019;Article;2019;pulmonology
Targeted unsupervised features learning for gene expression data analysis to predict cancer stage;2-s2.0-85081587691;10.1145/3365953.3365958;Conference Paper;2019;pulmonology
