Title;EID;DOI;DocumentType;Year;Category
Visual and quantitative assessment of HRCT pulmonary changes in idiopathic interstitial pneumonia with PFT correlation;2-s2.0-85081234036;10.1186/s43055-020-0142-4;Article;2020;neurology
Early Deep Detection for Diabetic Retinopathy;2-s2.0-85115448703;10.1109/ISAECT50560.2020.9523650;Conference Paper;2020;neurology
Deep classifier model for autism spectrum disorder prediction;2-s2.0-85092717393;10.3233/FAIA200560;Conference Paper;2020;neurology
A survey on deep learning techniques used for breast cancer detection;2-s2.0-85096570946;10.1109/ATSIP49331.2020.9231684;Conference Paper;2020;neurology
A deep learning identification system for different epileptic seizure disease stages;2-s2.0-85089162485;;Article;2020;neurology
A Classification Approach to Recognize the Firing of Spinal Motoneurons in Amyotrophic Lateral Sclerosis;2-s2.0-85091027374;10.1109/EMBC44109.2020.9176551;Conference Paper;2020;neurology
Intelligent comprehensive Occupational health monitoring system for mine workers;2-s2.0-85119604308;10.1016/j.ifacol.2020.12.751;Conference Paper;2020;neurology
Hybrid architecture of deep convolutional variational auto-encoder for remaining useful life prediction;2-s2.0-85110305731;;Conference Paper;2020;neurology
Hybrid architecture of deep convolutional variational auto-encoder for remaining useful life prediction;2-s2.0-85107293668;10.3850/978-981-14-8593-0_4876-cd;Conference Paper;2020;neurology
An Online Framework for Earlier Cancer Diagnosis: Association Rules and Decision Tree Based Approach;2-s2.0-85080897182;10.1007/978-3-030-36674-2_11;Conference Paper;2020;neurology
Epileptic seizures detection using deep learning techniques: A review;2-s2.0-85106566014;10.3390/ijerph18115780;Review;2021;neurology
Artificial intelligence: A powerful paradigm for scientific research;2-s2.0-85119590481;10.1016/j.xinn.2021.100179;Review;2021;neurology
Advanced meta-heuristics, convolutional neural networks, and feature selectors for efficient COVID-19 X-ray chest image classification;2-s2.0-85101743756;10.1109/ACCESS.2021.3061058;Article;2021;neurology
Deep learning for detection and segmentation of artefact and disease instances in gastrointestinal endoscopy;2-s2.0-85101620260;10.1016/j.media.2021.102002;Article;2021;neurology
Diabetic Retinopathy Diagnosis from Fundus Images Using Stacked Generalization of Deep Models;2-s2.0-85111578483;10.1109/ACCESS.2021.3101142;Article;2021;neurology
A data-driven digital-twin prognostics method for proton exchange membrane fuel cell remaining useful life prediction;2-s2.0-85095759807;10.1016/j.ijhydene.2020.10.108;Article;2021;neurology
A multilayer multimodal detection and prediction model based on explainable artificial intelligence for Alzheimerâ€™s disease;2-s2.0-85100118850;10.1038/s41598-021-82098-3;Article;2021;neurology
Robust hybrid deep learning models for Alzheimer's progression detection;2-s2.0-85099654736;10.1016/j.knosys.2020.106688;Article;2021;neurology
Federated learning for COVID-19 screening from Chest X-ray images;2-s2.0-85103116245;10.1016/j.asoc.2021.107330;Article;2021;neurology
Diagnostic power of resting-state fMRI for detection of network connectivity in Alzheimer's disease and mild cognitive impairment: A systematic review;2-s2.0-85104989944;10.1002/hbm.25369;Review;2021;neurology
Deep learning with backtracking search optimization based skin lesion diagnosis model;2-s2.0-85114555037;10.32604/cmc.2022.018396;Article;2021;neurology
Artificial intelligence with big data analytics-based brain intracranial hemorrhage e-diagnosis using CT images;2-s2.0-85108378811;10.1007/s00521-021-06240-y;Article;2021;neurology
How do you feel during the COVID-19 pandemic? A survey using psychological and linguistic self-report measures, and machine learning to investigate mental health, subjective experience, personality, and behaviour during the COVID-19 pandemic among university students;2-s2.0-85107210724;10.1186/s40359-021-00574-x;Article;2021;neurology
COVID-19 detection using federated machine learning;2-s2.0-85107439850;10.1371/journal.pone.0252573;Article;2021;neurology
Application of deep learning and machine learning models to detect COVID-19 face masks - A review;2-s2.0-85118667352;10.1016/j.susoc.2021.08.001;Review;2021;neurology
Computer vision, IoT and data fusion for crop disease detection using machine learning: A survey and ongoing research;2-s2.0-85109417501;10.3390/rs13132486;Review;2021;neurology
A study of the possible factors affecting COVID-19 spread, severity and mortality and the effect of social distancing on these factors: Machine learning forecasting model;2-s2.0-85102173963;10.1111/ijcp.14116;Article;2021;neurology
Reviewing Machine Learning and Image Processing Based Decision-Making Systems for Breast Cancer Imaging;2-s2.0-85100125842;10.1007/s10916-020-01689-1;Article;2021;neurology
Diagnosis of diabetes mellitus using gradient boosting machine (Lightgbm);2-s2.0-85116641175;10.3390/diagnostics11091714;Article;2021;neurology
A recent investigation on detection and classification of epileptic seizure techniques using eeg signal;2-s2.0-85107390030;10.3390/brainsci11050668;Article;2021;neurology
Automated seizure diagnosis system based on feature extraction and channel selection using EEG signals;2-s2.0-85101452232;10.1186/s40708-021-00123-7;Article;2021;neurology
Improved heart disease prediction using particle swarm optimization based stacked sparse autoencoder;2-s2.0-85115791077;10.3390/electronics10192347;Article;2021;neurology
Using artificial intelligence techniques for detecting Covid-19 epidemic fake news in Moroccan tweets;2-s2.0-85105252998;10.1016/j.rinp.2021.104266;Article;2021;neurology
Alzheimer's disease progression detection model based on an early fusion of cost-effective multimodal data;2-s2.0-85092710449;10.1016/j.future.2020.10.005;Article;2021;neurology
Tackling pandemics in smart cities using machine learning architecture;2-s2.0-85116023457;10.3934/mbe.2021418;Article;2021;neurology
GPS driving: a digital biomarker for preclinical Alzheimer disease;2-s2.0-85107985410;10.1186/s13195-021-00852-1;Article;2021;neurology
A CNN based framework for classification of Alzheimerâ€™s disease;2-s2.0-85102297445;10.1007/s00521-021-05799-w;Article;2021;neurology
Artificial intelligence for classification of temporal lobe epilepsy with ROI-level MRI data: A worldwide ENIGMA-Epilepsy study;2-s2.0-85111563148;10.1016/j.nicl.2021.102765;Article;2021;neurology
Essential tremor;2-s2.0-85118980405;10.1038/s41572-021-00314-w;Article;2021;neurology
The large footprint of small-scale artisanal gold mining in Ghana;2-s2.0-85104950092;10.1016/j.scitotenv.2021.146644;Article;2021;neurology
Integration of water quality indices and multivariate modeling for assessing surface water quality in qaroun lake, Egypt;2-s2.0-85113561252;10.3390/w13162258;Article;2021;neurology
Maternal fecal microbiome predicts gestational age, birth weight and neonatal growth in rural Zimbabwe.;2-s2.0-85107772625;10.1016/j.ebiom.2021.103421;Article;2021;neurology
A Multi-agent Feature Selection and Hybrid Classification Model for Parkinson's Disease Diagnosis;2-s2.0-85107281580;10.1145/3433180;Article;2021;neurology
Efficient anomaly detection for smart hospital iot systems;2-s2.0-85100264670;10.3390/s21041026;Article;2021;neurology
Energetic Glaucoma Segmentation and Classification Strategies Using Depth Optimized Machine Learning Strategies;2-s2.0-85120811544;10.1155/2021/5709257;Article;2021;neurology
Deciphering the interactions of bioactive compounds in selected traditional medicinal plants against alzheimerâ€™s diseases via pharmacophore modeling, auto-QSAR, and molecular docking approaches;2-s2.0-85105195945;10.3390/molecules26071996;Article;2021;neurology
Exploiting Feature Selection and Neural Network Techniques for Identification of Focal and Nonfocal EEG Signals in TQWT Domain;2-s2.0-85114623329;10.1155/2021/6283900;Article;2021;neurology
Parkinsonâ€™s disease diagnosis in cepstral domain using MFCC and dimensionality reduction with SVM classifier;2-s2.0-85104504766;10.1155/2021/8822069;Article;2021;neurology
Application of deep and machine learning techniques for multi-label classification performance on psychotic disorder diseases;2-s2.0-85103372300;10.1016/j.imu.2021.100545;Article;2021;neurology
Coronavirus disease 2019 (COVID-19): survival analysis using deep learning and Cox regression model;2-s2.0-85101450268;10.1007/s10044-021-00958-0;Article;2021;neurology
Histo-CADx: duo cascaded fusion stages for breast cancer diagnosis from histopathological images;2-s2.0-85109413903;10.7717/peerj-cs.493;Article;2021;neurology
GASTRO-CADx: a three stages framework for diagnosing gastrointestinal diseases;2-s2.0-85103337183;10.7717/peerj-cs.423;Article;2021;neurology
Advance Machine Learning Methods for Dyslexia Biomarker Detection: A Review of Implementation Details and Challenges;2-s2.0-85101815798;10.1109/ACCESS.2021.3062709;Article;2021;neurology
A novel hybrid deep learning model for detecting covid-19-related rumors on social media based on lstm and concatenated parallel cnns;2-s2.0-85114346908;10.3390/APP11177940;Article;2021;neurology
Classifying epilepsy pragmatically: Past, present, and future;2-s2.0-85108437428;10.1016/j.jns.2021.117515;Review;2021;neurology
Multidisease Deep Learning Neural Network for the Diagnosis of Corneal Diseases;2-s2.0-85104109996;10.1016/j.ajo.2021.01.018;Article;2021;neurology
Artificial Intelligence in Potato Leaf Disease Classification: A Deep Learning Approach;2-s2.0-85132927033;10.1007/978-3-030-59338-4_4;Book Chapter;2021;neurology
Prediction of malaria incidence using climate variability and machine learning;2-s2.0-85099233220;10.1016/j.imu.2020.100508;Article;2021;neurology
Multi-sensor mapping of honey bee habitats and fragmentation in agro-ecological landscapes in Eastern Kenya;2-s2.0-85067661673;10.1080/10106049.2019.1629645;Article;2021;neurology
Classification of initial stages of alzheimerâ€™s disease through pet neuroimaging modality and deep learning: Quantifying the impact of image filtering approaches;2-s2.0-85120639689;10.3390/math9233101;Article;2021;neurology
Early assessment of lung function in coronavirus patients using invariant markers from chest X-rays images;2-s2.0-85107606829;10.1038/s41598-021-91305-0;Article;2021;neurology
Diarop: Automated deep learning-based diagnostic tool for retinopathy of prematurity;2-s2.0-85118874589;10.3390/diagnostics11112034;Article;2021;neurology
Intelligent condition monitoring of wind power systems: State of the art review;2-s2.0-85115361833;10.3390/en14185967;Review;2021;neurology
HANA: A Healthy Artificial Nutrition Analysis model during COVID-19 pandemic;2-s2.0-85109425471;10.1016/j.compbiomed.2021.104606;Article;2021;neurology
Impact of the choice of cross-validation techniques on the results of machine learning-based diagnostic applications;2-s2.0-85114613543;10.4258/HIR.2021.27.3.189;Article;2021;neurology
Tonic-Myoclonic Epileptic Seizure Classification based on Surface Electromyography;2-s2.0-85107481391;10.1109/SSD52085.2021.9429401;Conference Paper;2021;neurology
Early Prediction of Plant Diseases using CNN and GANs;2-s2.0-85107605030;10.14569/IJACSA.2021.0120563;Article;2021;neurology
On the hybridization of pre-trained deep learning and differential evolution algorithms for semantic crack detection and recognition in ensemble of infrastructures;2-s2.0-85102697189;10.1108/SASBE-01-2021-0010;Article;2021;neurology
Modelling the Psychological Impact of COVID-19 in Saudi Arabia Using Machine Learning;2-s2.0-85102497917;10.32604/cmc.2021.014873;Article;2021;neurology
Alzheimer's disease diagnosis framework from incomplete multimodal data using convolutional neural networks;2-s2.0-85111222113;10.1016/j.jbi.2021.103863;Article;2021;neurology
Epileptic seizures identification with autoregressive model and firefly optimization based classification;2-s2.0-85077037177;10.1007/s12530-019-09319-z;Article;2021;neurology
Classification of Alzheimerâ€™s Disease Using Deep Convolutional Spiking Neural Network;2-s2.0-85105211094;10.1007/s11063-021-10514-w;Article;2021;neurology
An affective learning-based system for diagnosis and personalized management of diabetes mellitus;2-s2.0-85097708020;10.1016/j.future.2020.10.035;Article;2021;neurology
Modeling the spatial distribution of anthrax in southern kenya;2-s2.0-85103945917;10.1371/journal.pntd.0009301;Article;2021;neurology
Brain graph synthesis by dual adversarial domain alignment and target graph prediction from a source graph;2-s2.0-85097735772;10.1016/j.media.2020.101902;Article;2021;neurology
Towards robust deep neural networks for affect and depression recognition from speech;2-s2.0-85110649987;10.1007/978-3-030-68790-8_1;Conference Paper;2021;neurology
Automated Brain Imaging Diagnosis and Classification Model using Rat Swarm Optimization with Deep Learning based Capsule Network;2-s2.0-85110292625;10.1142/S0219467822400010;Article;2021;neurology
Structural dynamics and allostery of Rab proteins: Strategies for drug discovery and design;2-s2.0-85098664554;10.1093/bib/bbz161;Review;2021;neurology
Automated Clinical Assessment of Corneal Guttae in Fuchs Endothelial Corneal Dystrophy;2-s2.0-85093069374;10.1016/j.ajo.2020.07.029;Article;2021;neurology
Application of intelligence-based computational techniques for classification and early differential diagnosis of COVID-19 disease;2-s2.0-85126586554;10.1016/j.dsm.2021.12.001;Article;2021;neurology
A machine learning framework for predicting long-term graft survival after kidney transplantation;2-s2.0-85106882130;10.1016/j.eswa.2021.115235;Article;2021;neurology
Classification of impedance cardiography dZ/dt complex subtypes using pattern recognition artificial neural networks;2-s2.0-85109074049;10.1515/bmt-2020-0267;Article;2021;neurology
Longitudinal machine learning modeling of MS patient trajectories improves predictions of disability progression;2-s2.0-85107912293;10.1016/j.cmpb.2021.106180;Article;2021;neurology
Voice-Based Deep Learning Medical Diagnosis System for Parkinson's Disease Prediction;2-s2.0-85112355457;10.1109/ICOTEN52080.2021.9493456;Conference Paper;2021;neurology
Correlation Analysis for Determining Effective Data in Machine Learning: Detection of Heart Failure;2-s2.0-85120619484;10.1007/s42979-021-00617-5;Article;2021;neurology
A novel deep autoencoder based survival analysis approach for microarray dataset;2-s2.0-85109957201;10.7717/peerj-cs.492;Article;2021;neurology
A novel Machine Learning approach for epilepsy diagnosis using EEG signals based on Correlation Dimension;2-s2.0-85120867505;10.1016/j.ifacol.2021.11.018;Conference Paper;2021;neurology
Comparable Study of Pre-trained Model on Alzheimer Disease Classification;2-s2.0-85115679934;10.1007/978-3-030-86976-2_5;Conference Paper;2021;neurology
Data Clustering Improves Siamese Neural Networks Classification of Parkinson's Disease;2-s2.0-85108650808;10.1155/2021/3112771;Article;2021;neurology
An efficient CNN-based automated diagnosis framework from COVID-19 CT images;2-s2.0-85107762164;10.32604/cmc.2021.017385;Article;2021;neurology
Machine learning based network intrusion detection for data streaming IoT applications;2-s2.0-85105041185;10.1109/SNPDWinter52325.2021.00019;Conference Paper;2021;neurology
Machine learning techniques to predict daily rainfall amount;2-s2.0-85120888029;10.1186/s40537-021-00545-4;Article;2021;neurology
Machine learning predicts mortality based on analysis of ventilation parameters of critically ill patients: multi-centre validation;2-s2.0-85105462293;10.1186/s12911-021-01506-w;Article;2021;neurology
Dynamics of T-Lymphocyte Activation Related to Paradoxical Tuberculosis-Associated Immune Reconstitution Inflammatory Syndrome in Persons With Advanced HIV;2-s2.0-85117565637;10.3389/fimmu.2021.757843;Article;2021;neurology
Identification of Snails and Schistosoma of Medical Importance via Convolutional Neural Networks: A Proof-of-Concept Application for Human Schistosomiasis;2-s2.0-85111613204;10.3389/fpubh.2021.642895;Article;2021;neurology
Real-Time Application for Covid-19 Class Detection based CNN Architecture;2-s2.0-85114853248;10.1109/DTS52014.2021.9498055;Conference Paper;2021;neurology
Detection of subthalamic nucleus using novel higher-order spectra features in microelectrode recordings signals;2-s2.0-85107078634;10.1016/j.bbe.2021.04.016;Article;2021;neurology
Comprehensive and accurate genetic variant identification from contaminated and low-coverage Mycobacterium tuberculosis whole genome sequencing data;2-s2.0-85121993748;10.1099/mgen.0.000689;Article;2021;neurology
Comparison of autonomous as-oct deep learning algorithm and clinical dry eye tests in diagnosis of dry eye disease;2-s2.0-85117938360;10.2147/OPTH.S321764;Article;2021;neurology
The Role of Medication Data to Enhance the Prediction of Alzheimer's Progression Using Machine Learning;2-s2.0-85116657921;10.1155/2021/8439655;Article;2021;neurology
A Novel Machine Learning Model for the Detection of Epilepsy and Epileptic Seizures Using Electroencephalographic Signals Based on Chaos and Fractal Theories;2-s2.0-85113738509;10.1155/2021/2107113;Article;2021;neurology
Multi source retinal fundus image classification using convolution neural networks fusion and Gabor-based texture representation;2-s2.0-85111560643;10.1504/IJCVR.2021.116557;Article;2021;neurology
Data and Machine Learning Fusion Architecture for Cardiovascular Disease Prediction;2-s2.0-85110707849;10.32604/cmc.2021.019013;Article;2021;neurology
Rul estimation enhancement using hybrid deep learning methods;2-s2.0-85106668441;10.36001/IJPHM.2021.V12I1.2378;Article;2021;neurology
NSGA-III-based deep-learning model for biomedical search engines;2-s2.0-85105980939;10.1155/2021/9935862;Article;2021;neurology
