Title;EID;DOI;DocumentType;Year;Category
Artificial Intelligence-based Analytics for Diagnosis of Small Bowel Enteropathies and Black Box Feature Detection;2-s2.0-85106539343;10.1097/MPG.0000000000003057;Article;2021;surgery
Machine Learning Augmented Breast Tumors Classification using Magnetic Resonance Imaging Histograms;2-s2.0-85125420057;10.14569/IJACSA.2021.0121201;Article;2021;surgery
Validation of a machine learning approach using FIB-4 and APRI scores assessed by the metavir scoring system: A cohort study;2-s2.0-85105591754;10.1016/j.ajg.2021.04.003;Article;2021;surgery
A new computer-aided diagnostic (CAD) system for precise identification of renal tumors;2-s2.0-85107176797;10.1109/ISBI48211.2021.9433865;Conference Paper;2021;surgery
Efficient Brain Tumor Detection Based on Deep Learning Models;2-s2.0-85124045614;10.1088/1742-6596/2128/1/012012;Conference Paper;2021;surgery
Towards a Cost-Effective Predictive Mammogram Classification Model for Breast Cancer Diagnosis;2-s2.0-85126567162;10.1109/IMITEC52926.2021.9714520;Conference Paper;2021;surgery
Deep learning-based classification of kidney transplant pathology: a retrospective, multicentre, proof-of-concept study;2-s2.0-85120858490;10.1016/S2589-7500(21)00211-9;Article;2022;surgery
Development and multicenter validation of FIB-6: A novel, machine learning, simple bedside score to rule out liver cirrhosis and compensated advanced chronic liver disease in patients with chronic hepatitis C;2-s2.0-85119822395;10.1111/hepr.13729;Article;2022;surgery
Deep Multiple Instance Learning for Automatic Breast Cancer Assessment Using Digital Mammography;2-s2.0-85130857451;10.1109/TIM.2022.3177141;Article;2022;surgery
Efficient deep learning models for brain tumor detection with segmentation and data augmentation techniques;2-s2.0-85134152254;10.1002/cpe.7031;Article;2022;surgery
Automatic Detection of Liver Cancer Using Hybrid Pre-Trained Models;2-s2.0-85135137345;10.3390/s22145429;Article;2022;surgery
Discriminatory Gleason grade group signatures of prostate cancer: An application of machine learning methods;2-s2.0-85131772576;10.1371/journal.pone.0267714;Article;2022;surgery
Deep Learning Approaches for Prognosis of Automated Skin Disease;2-s2.0-85126955028;10.3390/life12030426;Article;2022;surgery
Automatic optical biopsy for colorectal cancer using hyperspectral imaging and artificial neural networks;2-s2.0-85137026616;10.1007/s00464-022-09524-z;Article;2022;surgery
Hyperspectral Image Analysis of Colon Tissue and Deep Learning for Characterization of Health care;2-s2.0-85131703985;10.1155/2022/8670534;Article;2022;surgery
Automated Artificial Intelligence Empowered Colorectal Cancer Detection and Classification Model;2-s2.0-85128595247;10.32604/cmc.2022.026715;Article;2022;surgery
Automatic Diagnosis of Breast Cancer from Histopathological Images Using Deep Learning Technique;2-s2.0-85122577803;10.1007/978-3-030-93709-6_42;Conference Paper;2022;surgery
Deep Convolutional Neural Networks for breast cancer screening;2-s2.0-85041413978;10.1016/j.cmpb.2018.01.011;Article;2018;surgery
BACH: Grand challenge on breast cancer histology images;2-s2.0-85067343074;10.1016/j.media.2019.05.010;Article;2019;surgery
Neural Network Based Brain Tumor Detection Using Wireless Infrared Imaging Sensor;2-s2.0-85060517425;10.1109/ACCESS.2018.2883957;Article;2019;surgery
Laser-induced breakdown spectroscopy for human and animal health: A review;2-s2.0-85057421957;10.1016/j.sab.2018.11.006;Review;2019;surgery
Comparison of Machine Learning Approaches for Prediction of Advanced Liver Fibrosis in Chronic Hepatitis C Patients;2-s2.0-85023752899;10.1109/TCBB.2017.2690848;Article;2018;surgery
Label-Free Identification of White Blood Cells Using Machine Learning;2-s2.0-85065730623;10.1002/cyto.a.23794;Article;2019;surgery
Accurate Prediction of Advanced Liver Fibrosis Using the Decision Tree Learning Algorithm in Chronic Hepatitis C Egyptian Patients;2-s2.0-84955512145;10.1155/2016/2636390;Article;2016;surgery
Computer-Aided Diagnostic System for Early Detection of Acute Renal Transplant Rejection Using Diffusion-Weighted MRI;2-s2.0-85049109082;10.1109/TBME.2018.2849987;Article;2019;surgery
A new non-invasive approach for early classification of renal rejection types using diffusion-weighted MRI;2-s2.0-85006741916;10.1109/ICIP.2016.7532334;Conference Paper;2016;surgery
Assessment of Machine Learning Detection of Environmental Enteropathy and Celiac Disease in Children;2-s2.0-85068112890;10.1001/jamanetworkopen.2019.5822;Article;2019;surgery
Deep learning for detecting diseases in gastrointestinal biopsy images;2-s2.0-85068545035;10.1109/SIEDS.2019.8735619;Conference Paper;2019;surgery
Deep learning for visual recognition of environmental enteropathy and celiac disease;2-s2.0-85073027240;10.1109/BHI.2019.8834458;Conference Paper;2019;surgery
A novel ant colonies approach to medical image segmentation;2-s2.0-85046673870;10.1109/SSD.2017.8167012;Conference Paper;2017;surgery
