Title;EID;DOI;DocumentType;Year;Category
Spinal cord segmentation in ultrasound medical imagery;2-s2.0-85081206269;10.3390/app10041370;Article;2020;obstetrics
Genetic programming-based learning of texture classification descriptors from Local Edge Signature;2-s2.0-85087591094;10.1016/j.eswa.2020.113667;Article;2020;obstetrics
High-resolution spatiotemporal measurement of air and environmental noise pollution in Sub-Saharan African cities: Pathways to Equitable Health Cities Study protocol for Accra, Ghana;2-s2.0-85089769213;10.1136/bmjopen-2019-035798;Article;2020;obstetrics
Evaluating the integrity of forested riparian buffers over a large area using LiDAR data and Google Earth Engine;2-s2.0-85089779014;10.1038/s41598-020-69743-z;Article;2020;obstetrics
Simultaneous Pressure Sensors Monitoring System for Hand Gestures Recognition;2-s2.0-85098705505;10.1109/SENSORS47125.2020.9278884;Conference Paper;2020;obstetrics
CoviNet: Automated COVID-19 detection from X-rays using deep learning techniques;2-s2.0-85103812279;10.1109/CiSt49399.2021.9357250;Conference Paper;2020;obstetrics
Computer Vision for Smart Farming and Sustainable Agriculture;2-s2.0-85094323853;;Conference Paper;2020;obstetrics
Enhancing convolution-based sentiment extractor via dubbed N-gram embedding-related drug vocabulary;2-s2.0-85086600944;10.1007/s13721-020-00248-5;Article;2020;obstetrics
Brain graph super-resolution for boosting neurological disorder diagnosis using unsupervised multi-topology connectional brain template learning;2-s2.0-85087880099;10.1016/j.media.2020.101768;Article;2020;obstetrics
Applying Cloud Based Machine Learning on Biosensors Streaming Data for Health Status Prediction;2-s2.0-85099199503;10.1109/IISA50023.2020.9284349;Conference Paper;2020;obstetrics
Dairy Cow Rumination Detection: A Deep Learning Approach;2-s2.0-85101386207;10.1007/978-3-030-65810-6_7;Conference Paper;2020;obstetrics
Seroprevalence and Molecular Identification of Brucella spp. in Bovines in Pakistanâ€”Investigating Association With Risk Factors Using Machine Learning;2-s2.0-85097669997;10.3389/fvets.2020.594498;Article;2020;obstetrics
A hybrid deep contractive autoencoder and restricted boltzmann machine approach to differentiate representation of female brain disorder;2-s2.0-85093358603;10.1016/j.procs.2020.09.099;Conference Paper;2020;obstetrics
Foreseeing Brain Graph Evolution over Time Using Deep Adversarial Network Normalizer;2-s2.0-85092900945;10.1007/978-3-030-59354-4_11;Conference Paper;2020;obstetrics
A long short-term memory autoencoder approach for EEG motor imagery classification;2-s2.0-85083503887;10.1109/ICCAKM46823.2020.9051489;Conference Paper;2020;obstetrics
Fragile Watermarking Techniques for 3D Model Authentication: Review;2-s2.0-85064039483;10.1007/978-3-030-14118-9_66;Conference Paper;2020;obstetrics
Non-invasive Calibration-Free Blood Pressure Estimation Based on Artificial Neural Network;2-s2.0-85064036952;10.1007/978-3-030-14118-9_69;Conference Paper;2020;obstetrics
Fall Detection using Body Geometry in Video Sequences;2-s2.0-85099285917;10.1109/IPTA50016.2020.9286456;Conference Paper;2020;obstetrics
Clustering-Based Deep Brain MultiGraph Integrator Network for Learning Connectional Brain Templates;2-s2.0-85093102517;10.1007/978-3-030-60365-6_11;Conference Paper;2020;obstetrics
Enhancing ontology-based home Care Services platform using Bayesian networks;2-s2.0-85102516794;10.1109/ICMLA51294.2020.00205;Conference Paper;2020;obstetrics
Activity recognition from newborn resuscitation videos;2-s2.0-85095799364;10.1109/JBHI.2020.2978252;Article;2020;obstetrics
Covid-19's rapid diagnosis open platform based on X-ray imaging and deep learning;2-s2.0-85099881716;10.1016/j.procs.2020.10.088;Conference Paper;2020;obstetrics
A Novel On-Wrist Fall Detection System Using Supervised Dictionary Learning Technique;2-s2.0-85087757630;10.1007/978-3-030-51517-1_15;Conference Paper;2020;obstetrics
Prognostics and health management modelling: Applying machine learning techniques to develop a predictive maintenance strategy in the railway environment;2-s2.0-85092629038;;Conference Paper;2020;obstetrics
Using of open access remote sensing data in google earth engine platform for mapping built-up area in Marrakech City, Morocco;2-s2.0-85087964589;10.1109/Morgeo49228.2020.9121912;Conference Paper;2020;obstetrics
Machine learning for blood pressure classification using only the ecg signal;2-s2.0-85079096140;;Article;2020;obstetrics
Medical decision-making: Incompressible blood flow simulation for the coronary artery and bifurcation stenosis with cfd module;2-s2.0-85114080892;10.1007/978-3-030-49815-3_6;Book Chapter;2020;obstetrics
An overview of cardiovascular disease infection: A comparative analysis of boosting algorithms and some single based classifiers;2-s2.0-85097285450;10.3233/SJI-190609;Article;2020;obstetrics
Graph neural networks to advance anticancer drug design;2-s2.0-85086254453;10.1007/978-3-030-49161-1_19;Conference Paper;2020;obstetrics
Stacked Sparse autoencoder for unsupervised features learning in PanCancer miRNA cancer classification;2-s2.0-85086009821;;Conference Paper;2020;obstetrics
Deep convolutional neural networks for brain tumor segmentation: Boosting performance using deep transfer learning: Preliminary results;2-s2.0-85085507634;10.1007/978-3-030-46643-5_30;Conference Paper;2020;obstetrics
A narrative review on characterization of acute respiratory distress syndrome in COVID-19-infected lungs using artificial intelligence;2-s2.0-85100435359;10.1016/j.compbiomed.2021.104210;Review;2021;obstetrics
Artificial intelligence in the construction industry: A review of present status, opportunities and future challenges;2-s2.0-85119840054;10.1016/j.jobe.2021.103299;Review;2021;obstetrics
Text classification based on convolutional neural networks and word embedding for low-resource languages: Tigrinya;2-s2.0-85100585776;10.3390/info12020052;Article;2021;obstetrics
Artificial intelligence of toilet (AI-Toilet) for an integrated health monitoring system (IHMS) using smart triboelectric pressure sensors and image sensor;2-s2.0-85115446815;10.1016/j.nanoen.2021.106517;Article;2021;obstetrics
A new automated CNN deep learning approach for identification of ECG congestive heart failure and arrhythmia using constant-Q non-stationary Gabor transform;2-s2.0-85097331071;10.1016/j.bspc.2020.102326;Article;2021;obstetrics
Artificial flora algorithm-based feature selection with gradient boosted tree model for diabetes classification;2-s2.0-85120658576;10.2147/DMSO.S312787;Article;2021;obstetrics
Intelligent internet of things and advanced machine learning techniques for covid-19;2-s2.0-85104577707;10.4108/eai.28-1-2021.168505;Article;2021;obstetrics
Conventional machine learning versus deep learning for magnification dependent histopathological breast cancer image classification: A comparative study with visual explanation;2-s2.0-85108867342;10.3390/diagnostics11030528;Article;2021;obstetrics
COVID-19: a new deep learning computer-aided model for classification;2-s2.0-85102413126;10.7717/peerj-cs.358;Article;2021;obstetrics
An ensemble of global and local-attention based convolutional neural networks for COVID-19 diagnosis on chest X-ray images;2-s2.0-85099212979;10.3390/sym13010113;Article;2021;obstetrics
Disease Diagnosis System for IoT-Based Wearable Body Sensors with Machine Learning Algorithm;2-s2.0-85111895629;10.1007/978-981-16-2972-3_10;Book Chapter;2021;obstetrics
Energetic Glaucoma Segmentation and Classification Strategies Using Depth Optimized Machine Learning Strategies;2-s2.0-85120811544;10.1155/2021/5709257;Article;2021;obstetrics
Analysis of DNA Sequence Classification Using CNN and Hybrid Models;2-s2.0-85111604788;10.1155/2021/1835056;Article;2021;obstetrics
Simulation, modeling, and optimization of intelligent kidney disease predication empowered with computational intelligence approaches;2-s2.0-85102491324;10.32604/cmc.2021.012737;Article;2021;obstetrics
A research agenda for precision medicine in sepsis and acute respiratory distress syndrome an official American thoracic society research statement;2-s2.0-85117915677;10.1164/rccm.202108-1908ST;Article;2021;obstetrics
Automatic detection of COVID-19 using pruned GLCM-Based texture features and LDCRF classification;2-s2.0-85113691142;10.1016/j.compbiomed.2021.104781;Article;2021;obstetrics
Predicting Systolic Blood Pressure in Real-Time Using Streaming Data and Deep Learning;2-s2.0-85090316629;10.1007/s11036-020-01645-w;Article;2021;obstetrics
Risk Factors and Comorbidities Associated to Cardiovascular Disease in Qatar: A Machine Learning Based Case-Control Study;2-s2.0-85100930619;10.1109/ACCESS.2021.3059469;Article;2021;obstetrics
Breast cancer risk prediction in African women using Random Forest Classifier;2-s2.0-85106864765;10.1016/j.ctarc.2021.100396;Article;2021;obstetrics
Classification of initial stages of alzheimerâ€™s disease through pet neuroimaging modality and deep learning: Quantifying the impact of image filtering approaches;2-s2.0-85120639689;10.3390/math9233101;Article;2021;obstetrics
COVID-19 cough sound symptoms classification from scalogram image representation using deep learning models;2-s2.0-85118725302;10.1016/j.compbiomed.2021.105020;Article;2021;obstetrics
Deep neural networks for COVID-19 detection and diagnosis using images and acoustic-based techniques: a recent review;2-s2.0-85113443426;10.1007/s00500-021-06137-x;Article;2021;obstetrics
Early assessment of lung function in coronavirus patients using invariant markers from chest X-rays images;2-s2.0-85107606829;10.1038/s41598-021-91305-0;Article;2021;obstetrics
Synergic Deep Learning for Smart Health Diagnosis of COVID-19 for Connected Living and Smart Cities;2-s2.0-85126388299;10.1145/3453168;Article;2021;obstetrics
Auto-nahl: A neural network approach for condition-based maintenance of complex industrial systems;2-s2.0-85120325446;10.1109/ACCESS.2021.3127084;Article;2021;obstetrics
Wireless medical sensor network for blood pressure monitoring based on machine learning for real-time data classification;2-s2.0-85096186917;10.1007/s12652-020-02660-1;Article;2021;obstetrics
Classification of Alzheimerâ€™s Disease Using Deep Convolutional Spiking Neural Network;2-s2.0-85105211094;10.1007/s11063-021-10514-w;Article;2021;obstetrics
Biosignal classification for human identification based on convolutional neural networks;2-s2.0-85101203434;10.1002/dac.4685;Article;2021;obstetrics
An affective learning-based system for diagnosis and personalized management of diabetes mellitus;2-s2.0-85097708020;10.1016/j.future.2020.10.035;Article;2021;obstetrics
Brain graph synthesis by dual adversarial domain alignment and target graph prediction from a source graph;2-s2.0-85097735772;10.1016/j.media.2020.101902;Article;2021;obstetrics
Towards robust deep neural networks for affect and depression recognition from speech;2-s2.0-85110649987;10.1007/978-3-030-68790-8_1;Conference Paper;2021;obstetrics
Adapting and evaluating a deep learning language model for clinical why-question answering;2-s2.0-85100647550;10.1093/JAMIAOPEN/OOZ072;Article;2021;obstetrics
Structural dynamics and allostery of Rab proteins: Strategies for drug discovery and design;2-s2.0-85098664554;10.1093/bib/bbz161;Review;2021;obstetrics
Novel Machinery Monitoring Strategy Based on Time-Frequency Domain Similarity Measurement with Limited Labeled Data;2-s2.0-85096701702;10.1109/TIM.2020.3011874;Article;2021;obstetrics
The impact of routine pulse oximetry use on outcomes in COVID-19-infected patients at increased risk of severe disease: A retrospective cohort analysis;2-s2.0-85117386896;10.7196/SAMJ.2021.v111i10.15880;Review;2021;obstetrics
A Novel Smart City-Based Framework on Perspectives for Application of Machine Learning in Combating COVID-19;2-s2.0-85115979702;10.1155/2021/5546790;Review;2021;obstetrics
Prediction of clinical outcomes in women with placenta accreta spectrum using machine learning models: an international multicenter study;2-s2.0-85111741739;10.1080/14767058.2021.1918670;Article;2021;obstetrics
Enhancing the performance of cancer text classification model based on cancer hallmarks;2-s2.0-85104656151;10.11591/ijai.v10.i2.pp316-323;Article;2021;obstetrics
Human Activity Recognition Using Wearable Sensors: Review, Challenges, Evaluation Benchmark;2-s2.0-85102749701;10.1007/978-981-16-0575-8_1;Conference Paper;2021;obstetrics
Coupling of Trastuzumab chromatographic profiling with machine learning tools: A complementary approach for biosimilarity and stability assessment;2-s2.0-85117120322;10.1016/j.jchromb.2021.122976;Article;2021;obstetrics
Subphenotyping of Patients With Aortic Stenosis by Unsupervised Agglomerative Clustering of Echocardiographic and Hemodynamic Data;2-s2.0-85115621561;10.1016/j.jcin.2021.08.034;Article;2021;obstetrics
Mobile microscopy and telemedicine platform assisted by deep learning for the quantification of Trichuris trichiura infection;2-s2.0-85116255356;10.1371/journal.pntd.0009677;Article;2021;obstetrics
Decision-support tools via mobile devices to improve quality of care in primary healthcare settings;2-s2.0-85111459388;10.1002/14651858.CD012944.pub2;Article;2021;obstetrics
Implicit authentication method for smartphone users based on rank aggregation and random forest;2-s2.0-85090578225;10.1016/j.aej.2020.08.006;Article;2021;obstetrics
ArchGAN: A Generative Adversarial Network for Architectural Distortion Abnormalities in Digital Mammograms;2-s2.0-85127045127;10.1109/ICECET52533.2021.9698751;Conference Paper;2021;obstetrics
Residual Dilated U-net for the Segmentation of COVID-19 Infection from CT Images;2-s2.0-85123047442;10.1109/ICCVW54120.2021.00056;Conference Paper;2021;obstetrics
Machine-learning models for predicting survivability in COVID-19 patients;2-s2.0-85118194566;10.1016/B978-0-12-824536-1.00011-3;Book Chapter;2021;obstetrics
Multi source retinal fundus image classification using convolution neural networks fusion and Gabor-based texture representation;2-s2.0-85111560643;10.1504/IJCVR.2021.116557;Article;2021;obstetrics
A Deep Learning Approach for Brain Computer Interaction-Motor Execution EEG Signal Classification;2-s2.0-85110893892;10.1109/ACCESS.2021.3097797;Article;2021;obstetrics
LeafsnapNet: An Experimentally Evolved Deep Learning Model for Recognition of Plant Species based on Leafsnap Image Dataset;2-s2.0-85106584817;10.3844/JCSSP.2021.349.363;Article;2021;obstetrics
A novel recurrent neural networks architecture for behavior analysis;2-s2.0-85102765153;10.34028/IAJIT/18/2/1;Article;2021;obstetrics
Biomarkers to Distinguish Bacterial from Viral Pediatric Clinical Pneumonia in a Malaria-Endemic Setting;2-s2.0-85122546225;10.1093/cid/ciaa1843;Article;2021;obstetrics
Enhancement of blood pressure estimation method via machine learning;2-s2.0-85107583872;10.1016/j.aej.2021.04.035;Article;2021;obstetrics
Dental Images' Segmentation Using Threshold Connected Component Analysis;2-s2.0-85122379675;10.1155/2021/2921508;Article;2021;obstetrics
Biomedical Named Entity Recognition Using Structured Support Vector Machine;2-s2.0-85123285386;;Article;2021;obstetrics
Predicting mortality among septic patients presenting to the emergency departmentâ€“a cross sectional analysis using machine learning;2-s2.0-85109974564;10.1186/s12873-021-00475-7;Article;2021;obstetrics
Hybrid ontology-deep learning integrated CBMIR system for CT lung diseases;2-s2.0-85114716574;10.14445/22315381/IJETT-V69I9P223;Article;2021;obstetrics
A multi-scale and multi-level fusion approach for deep learning-based liver lesion diagnosis in magnetic resonance images with visual explanation;2-s2.0-85108891301;10.3390/life11060582;Article;2021;obstetrics
Energy and sparse coding coefficients as sufficient measures for VEBs classification;2-s2.0-85101527688;10.1016/j.bspc.2021.102493;Article;2021;obstetrics
Herniated lumbar disc generation and classification using cycle generative adversarial networks on axial view mri;2-s2.0-85104380792;10.3390/electronics10080982;Article;2021;obstetrics
Design of an IoT-based Body Mass Index (BMI) Prediction Model;2-s2.0-85126683291;10.1109/ISRITI54043.2021.9702866;Conference Paper;2021;obstetrics
Electromyography Signal Analysis and Classification using Time-Frequency Representations and Deep Learning;2-s2.0-85122549240;10.1109/EMBC46164.2021.9630815;Conference Paper;2021;obstetrics
Combining resampling strategies and ensemble machine learning methods to enhance prediction of neonates with a low apgar score after induction of labor in Northern Tanzania;2-s2.0-85114851570;10.2147/RMHP.S331077;Article;2021;obstetrics
Deep associative learning approach for bio-medical sentiment analysis utilizing unsupervised representation from large-scale patientsâ€™ narratives;2-s2.0-85112329172;10.1007/s00779-021-01595-4;Article;2021;obstetrics
Derivation of a contextually-appropriate covid-19 mortality scale for low-resource settings;2-s2.0-85103835870;10.5334/aogh.3278;Article;2021;obstetrics
A sparse representation classification for noise robust wrist-based fall detection;2-s2.0-85103830373;;Conference Paper;2021;obstetrics
Automated model for tracking COVID-19 infected cases till final diagnosis;2-s2.0-85103818541;;Conference Paper;2021;obstetrics
Discriminant Knowledge Extraction from Electrocardiograms for Automated Diagnosis of Myocardial Infarction;2-s2.0-85102726120;10.1007/978-3-030-69886-7_6;Conference Paper;2021;obstetrics
Validating machine learning models for the prediction of labour induction intervention using routine data: A registry-based retrospective cohort study at a tertiary hospital in northern Tanzania;2-s2.0-85121232678;10.1136/bmjopen-2021-051925;Article;2021;obstetrics
Leveraging pre-trained contextualized word embeddings to enhance sentiment classification of drug reviews;2-s2.0-85116167126;10.18280/ria.350405;Article;2021;obstetrics
Diverse experts' perspectives on ethical issues of using machine learning to predict HIV/AIDS risk in sub-Saharan Africa: A modified Delphi study;2-s2.0-85111657318;10.1136/bmjopen-2021-052287;Article;2021;obstetrics
Physical activity recognition based on a parallel approach for an ensemble of machine learning and deep learning classifiers;2-s2.0-85109294924;10.3390/s21144713;Article;2021;obstetrics
Arabic biomedical community question answering based on contextualized embeddings;2-s2.0-85112867411;10.4018/IJIIT.2021070102;Article;2021;obstetrics
Proposed Deep Learning Classification and Ultra-Wide Band Tensors for Localization of Breast Tumor;2-s2.0-85115109905;10.1109/ICECCE52056.2021.9514173;Conference Paper;2021;obstetrics
CairoDep: Detecting Depression in Arabic Posts Using BERT Transformers;2-s2.0-85127085178;10.1109/ICICIS52592.2021.9694178;Conference Paper;2021;obstetrics
Three ResNet Deep Learning Architectures Applied in Pulmonary Pathologies Classification;2-s2.0-85125058930;10.1109/AI-CSP52968.2021.9671211;Conference Paper;2021;obstetrics
DeepDDoS: A Deep-Learning Model for Detecting Software Defined Healthcare IoT Networks Attacks;2-s2.0-85121903981;10.1007/978-3-030-86356-2_17;Conference Paper;2021;obstetrics
Template-Based Inter-modality Super-Resolution of Brain Connectivity;2-s2.0-85116834172;10.1007/978-3-030-87602-9_7;Conference Paper;2021;obstetrics
Inter-domain Alignment for Predicting High-Resolution Brain Networks Using Teacher-Student Learning;2-s2.0-85116454320;10.1007/978-3-030-87722-4_19;Conference Paper;2021;obstetrics
Big Data and IoT for real-time miscarriage prediction A clustering comparative study;2-s2.0-85115204493;10.1016/j.procs.2021.07.025;Conference Paper;2021;obstetrics
Replacing subjective assessment of dairy cows with objective measures;2-s2.0-85113522302;;Article;2021;obstetrics
An efficient approach for Paroxysmal Atrial Fibrillation events prediction using Extreme Learning Machine;2-s2.0-85102407866;10.3233/JIFS-201832;Article;2021;obstetrics
Cross-model retrieval via automatic medical image diagnosis generation;2-s2.0-85090054948;10.1007/978-3-030-49342-4_54;Conference Paper;2021;obstetrics
Machine learning application for blood pressure telemonitoring over wireless sensors network;2-s2.0-85089555058;10.1007/978-3-030-53970-2_7;Book Chapter;2021;obstetrics
A novel hybrid approach based on deep cnn to detect glaucoma using fundus imaging;2-s2.0-85121438510;10.3390/electronics11010026;Article;2022;obstetrics
Deep Learning for Heterogeneous Human Activity Recognition in Complex IoT Applications;2-s2.0-85098778059;10.1109/JIOT.2020.3038416;Article;2022;obstetrics
Literature review: efficient deep neural networks techniques for medical image analysis;2-s2.0-85124016012;10.1007/s00521-022-06960-9;Review;2022;obstetrics
A machine learning algorithm for classification of mental tasks;2-s2.0-85124669235;10.1016/j.compeleceng.2022.107785;Article;2022;obstetrics
Sepsis prediction in intensive care unit based on genetic feature optimization and stacked deep ensemble learning;2-s2.0-85119334273;10.1007/s00521-021-06631-1;Article;2022;obstetrics
Estimation and Prediction of Hospitalization and Medical Care Costs Using Regression in Machine Learning;2-s2.0-85126417858;10.1155/2022/7969220;Article;2022;obstetrics
Application of machine learning methods for estimating and comparing the sulfur dioxide absorption capacity of a variety of deep eutectic solvents;2-s2.0-85132400508;10.1016/j.jclepro.2022.132465;Article;2022;obstetrics
Brain Tumor Auto-Segmentation on Multimodal Imaging Modalities Using Deep Neural Network;2-s2.0-85128628998;10.32604/cmc.2022.025977;Article;2022;obstetrics
A generative adversarial network for synthetization of regions of interest based on digital mammograms;2-s2.0-85128210628;10.1038/s41598-022-09929-9;Article;2022;obstetrics
Machine Learning: Assisted Cardiovascular Diseases Diagnosis;2-s2.0-85126773623;10.14569/IJACSA.2022.0130216;Article;2022;obstetrics
Data Mining in Employee Healthcare Detection Using Intelligence Techniques for Industry Development;2-s2.0-85123673524;10.1155/2022/6462657;Article;2022;obstetrics
An attentive joint model with transformer-based weighted graph convolutional network for extracting adverse drug event relation;2-s2.0-85120673667;10.1016/j.jbi.2021.103968;Article;2022;obstetrics
Machine learning in health condition check-up: An approach using Breiman's random forest algorithm;2-s2.0-85136768769;10.1016/j.measen.2022.100406;Article;2022;obstetrics
Machine learning model for prediction of drug solubility in supercritical solvent: Modeling and experimental validation;2-s2.0-85134891124;10.1016/j.molliq.2022.119901;Article;2022;obstetrics
Two-stage deep learning model for Alzheimerâ€™s disease detection and prediction of the mild cognitive impairment time;2-s2.0-85129575868;10.1007/s00521-022-07263-9;Article;2022;obstetrics
A3 C-TL-GTO: Alzheimer Automatic Accurate Classification Using Transfer Learning and Artificial Gorilla Troops Optimizer;2-s2.0-85131152952;10.3390/s22114250;Article;2022;obstetrics
Quantifying the reproducibility of graph neural networks using multigraph data representation;2-s2.0-85124483136;10.1016/j.neunet.2022.01.018;Article;2022;obstetrics
Beat-Based PPG-ABP Cleaning Technique for Blood Pressure Estimation;2-s2.0-85130428740;10.1109/ACCESS.2022.3175436;Article;2022;obstetrics
IoT-Based Wearable Devices for Patients Suffering from Alzheimer Disease;2-s2.0-85129460752;10.1155/2022/3224939;Review;2022;obstetrics
Improved Machine Learning Method for Intracranial Tumor Detection with Accelerated Particle Swarm Optimization;2-s2.0-85126421607;10.1155/2022/1128217;Article;2022;obstetrics
Clinical Data Analysis for Prediction of Cardiovascular Disease Using Machine Learning Techniques;2-s2.0-85123656684;10.1155/2022/2973324;Article;2022;obstetrics
A hybrid boosting ensemble model for predicting maternal mortality and sustaining reproductive;2-s2.0-85138468282;10.1016/j.smhl.2022.100325;Article;2022;obstetrics
Prediction of low Apgar score at five minutes following labor induction intervention in vaginal deliveries: machine learning approach for imbalanced data at a tertiary hospital in North Tanzania;2-s2.0-85127451600;10.1186/s12884-022-04534-0;Article;2022;obstetrics
Early detection of plant virus infection using multispectral imaging and spatialâ€“spectral machine learning;2-s2.0-85125328555;10.1038/s41598-022-06372-8;Article;2022;obstetrics
Enhancing drugs bioavailability using nanomedicine approach: Predicting solubility of Tolmetin in supercritical solvent via advanced computational techniques;2-s2.0-85136640121;10.1016/j.molliq.2022.120103;Article;2022;obstetrics
Predicting the level of anemia among Ethiopian pregnant women using homogeneous ensemble machine learning algorithm;2-s2.0-85138412380;10.1186/s12911-022-01992-6;Article;2022;obstetrics
Modeling and computational study on prediction of pharmaceutical solubility in supercritical CO2 for manufacture of nanomedicine for enhanced bioavailability;2-s2.0-85130369619;10.1016/j.molliq.2022.119306;Article;2022;obstetrics
Predicting the spread of COVID-19 with a machine learning technique and multiplicative calculus;2-s2.0-85127725203;10.1007/s00500-022-06996-y;Article;2022;obstetrics
Placenta accreta riskâ€”antepartum score in predicting clinical outcomes of placenta accreta spectrum: A multicenter validation study;2-s2.0-85119290152;10.1002/ijgo.13993;Article;2022;obstetrics
Development and validation of machine learning models for prediction of nanomedicine solubility in supercritical solvent for advanced pharmaceutical manufacturing;2-s2.0-85129599373;10.1016/j.molliq.2022.119208;Article;2022;obstetrics
Exposing Deep Representations to a Recurrent Expansion with Multiple Repeats for Fuel Cells Time Series Prognosis;2-s2.0-85136409159;10.3390/e24071009;Article;2022;obstetrics
Endothelial dysfunction and increased carotid intima-media thickness in patients with spondyloarthritis without traditional cardiovascular risk factors;2-s2.0-85133575196;10.1136/rmdopen-2022-002270;Article;2022;obstetrics
Assessment of Indoor Air Quality in Academic Buildings Using IoT and Deep Learning;2-s2.0-85132186852;10.3390/su14127015;Article;2022;obstetrics
Real-Time Classification of Pain Level Using Zygomaticus and Corrugator EMG Features;2-s2.0-85130808625;10.3390/electronics11111671;Article;2022;obstetrics
A comparison of logistic regression and classification tree to assess brucellosis associated risk factors in dairy cattle;2-s2.0-85129729813;10.1016/j.prevetmed.2022.105664;Article;2022;obstetrics
Multimodal deep learning based on the combination of EfficientNetV2 and ViT for Alzheimerâ€™s disease early diagnosis enhanced by SAGAN data augmentation;2-s2.0-85130486347;;Article;2022;obstetrics
The local ternary pattern encoderâ€“decoder neural network for dental image segmentation;2-s2.0-85124539922;10.1049/ipr2.12416;Article;2022;obstetrics
Fuzzy Deep Daily Nutrients Requirements Representation;2-s2.0-85131246925;10.18280/ria.360210;Article;2022;obstetrics
Economic costs of childhood stunting to the private sector in low- and middle-income countries;2-s2.0-85126568488;10.1016/j.eclinm.2022.101320;Article;2022;obstetrics
New MDLSTM-based designs with data augmentation for offline Arabic handwriting recognition;2-s2.0-85124754654;10.1007/s11042-022-12339-8;Article;2022;obstetrics
MRI-Based Classification of Neuropsychiatric Systemic Lupus Erythematosus Patients With Self-Supervised Contrastive Learning;2-s2.0-85125627668;10.3389/fnins.2022.695888;Article;2022;obstetrics
An Eigenvalues-Based Covariance Matrix Bootstrap Model Integrated With Support Vector Machines for Multichannel EEG Signals Analysis;2-s2.0-85124882954;10.3389/fninf.2021.808339;Article;2022;obstetrics
Mental Health Intent Recognition for Arabic-Speaking Patients Using the Mini International Neuropsychiatric Interview (MINI) and BERT Model;2-s2.0-85123055371;10.3390/s22030846;Article;2022;obstetrics
