Title;EID;DOI;DocumentType;Year;Category
Control the COVID-19 Pandemic: Face Mask Detection Using Transfer Learning;2-s2.0-85100104534;10.1109/ICECOCS50124.2020.9314511;Conference Paper;2020;emergency medicine
An efficient hybrid TLBO-PSO-ANN for fast damage identification in steel beam structures using IGA;2-s2.0-85089704355;10.12989/sss.2020.25.5.605;Article;2020;emergency medicine
Prediction of covid-19 using genetic deep learning convolutional neural network (GDCNN);2-s2.0-85097746578;10.1109/ACCESS.2020.3025164;Article;2020;emergency medicine
Prediction of the final size for COVID-19 epidemic using machine learning: A case study of Egypt;2-s2.0-85090346482;10.1016/j.idm.2020.08.008;Article;2020;emergency medicine
A Machine Learning Approach to Assess Injury Risk in Elite Youth Football Players;2-s2.0-85085642874;10.1249/MSS.0000000000002305;Article;2020;emergency medicine
MULTI-DEEP: A novel CAD system for coronavirus (COVID-19) diagnosis from CT images using multiple convolution neural networks;2-s2.0-85093820101;10.7717/peerj.10086;Article;2020;emergency medicine
Long short term memory based patient-dependent model for FOG detection in Parkinson's disease;2-s2.0-85076261703;10.1016/j.patrec.2019.11.036;Article;2020;emergency medicine
Current Affairs of Microbial Genome-Wide Association Studies: Approaches, Bottlenecks and Analytical Pitfalls;2-s2.0-85079478109;10.3389/fmicb.2019.03119;Review;2020;emergency medicine
The role of artificial intelligence and machine learning techniques: Race for COVID-19 vaccine;2-s2.0-85086241471;10.5812/archcid.103232;Article;2020;emergency medicine
Hybrid-COVID: a novel hybrid 2D/3D CNN based on cross-domain adaptation approach for COVID-19 screening from chest X-ray images;2-s2.0-85097508732;10.1007/s13246-020-00957-1;Article;2020;emergency medicine
Deep Learning in Selected Cancersâ€™ Image Analysisâ€”A Survey;2-s2.0-85103857063;10.3390/jimaging6110121;Review;2020;emergency medicine
COVID-X: Novel Health-Fog Framework Based on Neutrosophic Classifier for Confrontation Covid-19;2-s2.0-85098706878;10.5281/zenodo.3951625;Article;2020;emergency medicine
The impact of 4ir digital technologies and circular thinking on the united nations sustainable development goals;2-s2.0-85097320140;10.3390/su122310143;Article;2020;emergency medicine
Integration of cardiovascular risk assessment with COVID-19 using artificial intelligence;2-s2.0-85099271808;10.31083/J.RCM.2020.04.201;Review;2020;emergency medicine
Quantifying the Collision Dose in Rugby League: A Systematic Review, Meta-analysis, and Critical Analysis;2-s2.0-85078218039;10.1186/s40798-019-0233-9;Review;2020;emergency medicine
Elderly fall detection based on multi-stream deep convolutional networks;2-s2.0-85083385144;10.1007/s11042-020-08812-x;Article;2020;emergency medicine
Novel coronavirus forecasting model using nonlinear autoregressive artificial neural network;2-s2.0-85083991889;;Article;2020;emergency medicine
Ensemble deep learning for cervix image selection toward improving reliability in automated cervical precancer screening;2-s2.0-85088267988;10.3390/diagnostics10070451;Article;2020;emergency medicine
Future of Probiotics and Prebiotics and the Implications for Early Career Researchers;2-s2.0-85087672162;10.3389/fmicb.2020.01400;Review;2020;emergency medicine
A multi-task pipeline with specialized streams for classification and segmentation of infection manifestations in COVID-19 scans;2-s2.0-85105698875;10.7717/peerj-cs.303;Article;2020;emergency medicine
Designing low-cost, accurate cervical screening strategies that take into account COVID-19: a role for self-sampled HPV typing2;2-s2.0-85092608643;10.1186/s13027-020-00325-4;Note;2020;emergency medicine
SCOR: A secure international informatics infrastructure to investigate COVID-19;2-s2.0-85089117172;10.1093/jamia/ocaa172;Article;2020;emergency medicine
A traumatic brain injury prognostic model to support in-hospital triage in a low-income country: A machine learning-based approach;2-s2.0-85085937020;10.3171/2019.2.JNS182098;Article;2020;emergency medicine
Interpretable multimodal deep learning for real-time pan-tissue pan-disease pathology search on social media;2-s2.0-85085513830;10.1038/s41379-020-0540-1;Article;2020;emergency medicine
Deeph-DTA: Deep learning for predicting drug-target interactions: A case study of covid-19 drug repurposing;2-s2.0-85102847950;10.1109/ACCESS.2020.3024238;Article;2020;emergency medicine
An Artificial Intelligence Based Technique for COVID-19 Diagnosis from Chest X-Ray;2-s2.0-85097952549;10.1109/NILES50944.2020.9257930;Conference Paper;2020;emergency medicine
Comparison of deep transfer learning techniques in human skin burns discrimination;2-s2.0-85089829929;10.3390/asi3020020;Article;2020;emergency medicine
COVID-19: CADD to the rescue;2-s2.0-85085147905;10.1016/j.virusres.2020.198022;Article;2020;emergency medicine
Detection Methods of COVID-19;2-s2.0-85091805474;10.1177/2472630320962002;Article;2020;emergency medicine
Optimized forecasting method for weekly influenza confirmed cases;2-s2.0-85085264206;10.3390/ijerph17103510;Article;2020;emergency medicine
Objective diagnosis for histopathological images based on machine learning techniques: Classical approaches and new trends;2-s2.0-85094141889;10.3390/math8111863;Review;2020;emergency medicine
A deep learning model and machine learning methods for the classification of potential coronavirus treatments on a single human cell;2-s2.0-85092746955;10.1007/s11051-020-05041-z;Retracted;2020;emergency medicine
A multimodal computer-aided diagnostic system for precise identification of renal allograft rejection: Preliminary results;2-s2.0-85082972566;10.1002/mp.14109;Article;2020;emergency medicine
Putting the world back to work: An expert system using big data and artificial intelligence in combating the spread of COVID-19 and similar contagious diseases;2-s2.0-85097264478;10.3233/wor-203309;Article;2020;emergency medicine
Detecting liver fibrosis using a machine learning-based approach to the quantification of the heart-induced deformation in tagged MR images;2-s2.0-85075446441;10.1002/nbm.4215;Article;2020;emergency medicine
Early detection of COVID19 by deep learning transfer Model for populations in isolated rural areas;2-s2.0-85093861760;10.1109/ISCV49265.2020.9204099;Conference Paper;2020;emergency medicine
The Detection of COVID-19 in CT Medical Images: A Deep Learning Approach;2-s2.0-85100824638;10.1007/978-3-030-55258-9_5;Book Chapter;2020;emergency medicine
Predictive modeling of COVID-19 death cases in Pakistan;2-s2.0-85096874471;10.1016/j.idm.2020.10.011;Article;2020;emergency medicine
Semantic segmentation of diabetic foot ulcer images: Dealing with small dataset in dl approaches;2-s2.0-85088749626;10.1007/978-3-030-51935-3_17;Conference Paper;2020;emergency medicine
Anthrax in the Amhara regional state of Ethiopia: spatiotemporal analysis and environmental suitability modeling with an ensemble approach;2-s2.0-85091636500;10.1016/j.prevetmed.2020.105155;Article;2020;emergency medicine
Utilizing Machine Learning Models to Predict the Car Crash Injury Severity among Elderly Drivers;2-s2.0-85092445039;10.1109/EIT48999.2020.9208259;Conference Paper;2020;emergency medicine
Noninvasive assessment and classification of human skin burns using images of Caucasian and African patients;2-s2.0-85088268157;10.1117/1.JEI.29.4.041002;Article;2020;emergency medicine
CoviNet: Automated COVID-19 detection from X-rays using deep learning techniques;2-s2.0-85103812279;10.1109/CiSt49399.2021.9357250;Conference Paper;2020;emergency medicine
Machine learning-based edge-computing on a multi-level architecture of WSN and IoT for real-time fall detection;2-s2.0-85096119813;10.1049/iet-wss.2020.0091;Article;2020;emergency medicine
Temporal pattern detection to predict adverse events in critical care: Case study with acute kidney injury;2-s2.0-85097493496;10.2196/14272;Article;2020;emergency medicine
Super learner analysis of real-time electronically monitored adherence to antiretroviral therapy under constrained optimization and comparison to non-differentiated care approaches for persons living with HIV in rural Uganda;2-s2.0-85082092622;10.1002/jia2.25467;Article;2020;emergency medicine
Toward identifying reproducible brain signatures of obsessive-compulsive profiles: Rationale and methods for a new global initiative;2-s2.0-85079359493;10.1186/s12888-020-2439-2;Article;2020;emergency medicine
An H2Oâ€™s Deep Learning-Inspired Model Based on Big Data Analytics for Coronavirus Disease (COVID-19) Diagnosis;2-s2.0-85102503101;10.1007/978-3-030-55258-9_16;Book Chapter;2020;emergency medicine
Outwitting an old neglected nemesis: A review on leveraging integrated data-driven approaches to aid in unraveling of leishmanicides of therapeutic potential;2-s2.0-85082979051;10.2174/1568026620666200128160454;Review;2020;emergency medicine
Stacking Deep Learning for Early COVID-19 Vision Diagnosis;2-s2.0-85105991222;10.1007/978-3-030-55258-9_18;Book Chapter;2020;emergency medicine
A deep reinforcement learning-based algorithm for reliability-aware multi-domain service deployment in smart ecosystems;2-s2.0-85092025457;10.1007/s00521-020-05372-x;Article;2020;emergency medicine
SPeCECA: a smart pervasive chatbot for emergency case assistance based on cloud computing;2-s2.0-85076054114;10.1007/s10586-019-03020-1;Article;2020;emergency medicine
Toward preparing a knowledge base to explore potential drugs and biomedical entities related to COVID-19: Automated computational approach;2-s2.0-85097463523;10.2196/21648;Article;2020;emergency medicine
A Dominance-Based Rough Set Approach for an Enhanced Assessment of Seasonal Influenza Risk;2-s2.0-85084839848;10.1111/risa.13478;Article;2020;emergency medicine
A lightweight convolutional neural network for real and apparent age estimation in unconstrained face images;2-s2.0-85102859378;10.1109/ACCESS.2020.3022039;Article;2020;emergency medicine
Skin Lesion Segmentation Using Local Binary Convolution-Deconvolution Architecture;2-s2.0-85099002893;10.5566/IAS.2397;Article;2020;emergency medicine
Colored video analysis in wireless capsule endoscopy: A survey of state-of-the-art;2-s2.0-85094915466;10.2174/1573405616666200124140915;Review;2020;emergency medicine
Using CNN-XGBoost Deep Networks for COVID-19 Detection in Chest X-ray Images;2-s2.0-85100865230;10.1109/ICCES51560.2020.9334600;Conference Paper;2020;emergency medicine
Deep Learning for COVID-19 prediction;2-s2.0-85100608109;10.1109/IC_ASET49463.2020.9318297;Conference Paper;2020;emergency medicine
WEB Predictor COVIDz: Deep Learning for COVID-19 Disease Detection from chest X-rays;2-s2.0-85100598755;10.1109/DASA51403.2020.9317291;Conference Paper;2020;emergency medicine
Fighting COVID-19, a place for artificial intelligence;2-s2.0-85085969775;10.1111/tbed.13648;Letter;2020;emergency medicine
Fall Detection using Body Geometry in Video Sequences;2-s2.0-85099285917;10.1109/IPTA50016.2020.9286456;Conference Paper;2020;emergency medicine
Combined Datasets for Breast Cancer Grading Based on Multi-CNN Architectures;2-s2.0-85099272967;10.1109/IPTA50016.2020.9286653;Conference Paper;2020;emergency medicine
Artificial intelligence in COVID-19 ultrastructure;2-s2.0-85097847972;10.4103/JMAU.JMAU_28_20;Review;2020;emergency medicine
Case based reasoning framework for COVID-19 diagnosis;2-s2.0-85092042137;10.18280/isi.250409;Article;2020;emergency medicine
A framework for elders fall detection using deep learning;2-s2.0-85103860294;10.1109/CiSt49399.2021.9357184;Conference Paper;2020;emergency medicine
Artificial Intelligence Prediction x41gorithms for Future Evolution of COVID-19 Cases;2-s2.0-85089165005;10.18280/isi.250305;Article;2020;emergency medicine
Artificial intelligence, diagnostic imaging and neglected tropical diseases: Ethical implications;2-s2.0-85083245662;10.2471/BLT.19.237560;Note;2020;emergency medicine
A Novel Machine Learning based Model for COVID-19 Prediction;2-s2.0-85097549218;10.14569/IJACSA.2020.0111166;Article;2020;emergency medicine
A Weakly Supervised Deep Learning Approach for Detecting Malaria and Sickle Cells in Blood Films;2-s2.0-85092747756;10.1007/978-3-030-59722-1_22;Conference Paper;2020;emergency medicine
Artificial Intelligence Facing COVID-19 Pandemic for Decision Support in Algeria;2-s2.0-85106901651;10.1109/ISIA51297.2020.9416545;Conference Paper;2020;emergency medicine
A simple and predictive model for covid-19 evolution in large scale infected countries;2-s2.0-85101328278;;Article;2020;emergency medicine
Burns Depth Assessment Using Deep Learning Features;2-s2.0-85092644660;10.1007/s40846-020-00574-z;Article;2020;emergency medicine
Activity recognition from newborn resuscitation videos;2-s2.0-85095799364;10.1109/JBHI.2020.2978252;Article;2020;emergency medicine
Covid-19's rapid diagnosis open platform based on X-ray imaging and deep learning;2-s2.0-85099881716;10.1016/j.procs.2020.10.088;Conference Paper;2020;emergency medicine
Machine learning reveals that Mycobacterium tuberculosis genotypes and anatomic disease site impacts drug resistance and disease transmission among patients with proven extra-pulmonary tuberculosis;2-s2.0-85088906161;10.1186/s12879-020-05256-4;Article;2020;emergency medicine
Artificial Intelligence and Psychosocial Support During the COVID-19 Outbreak;2-s2.0-85132879546;10.1007/978-3-030-55258-9_13;Book Chapter;2020;emergency medicine
Health care misinformation: An artificial intelligence challenge for low-resource languages;2-s2.0-85108785796;;Conference Paper;2020;emergency medicine
Risk Management Framework to Improve Associated Risk of Information Exchange Between Users of Health Information Systems in Resource-Constrained Hospitals;2-s2.0-85092641137;10.1007/978-3-030-58817-5_19;Conference Paper;2020;emergency medicine
Bat-inspired optimizer for prediction of anti-viral cure drug of SARS-CoV-2 based on recurrent neural network;2-s2.0-85092451509;10.33168/JSMS.2020.0302;Article;2020;emergency medicine
Internet of Things: Security Between Challenges and Attacks;2-s2.0-85084174292;10.1007/978-3-030-45778-5_31;Conference Paper;2020;emergency medicine
Integrated analysis of multimodal single-cell data;2-s2.0-85108179646;10.1016/j.cell.2021.04.048;Article;2021;emergency medicine
A hybrid deep transfer learning model with machine learning methods for face mask detection in the era of the COVID-19 pandemic;2-s2.0-85088920455;10.1016/j.measurement.2020.108288;Article;2021;emergency medicine
Fighting against COVID-19: A novel deep learning model based on YOLO-v2 with ResNet-50 for medical face mask detection;2-s2.0-85097064030;10.1016/j.scs.2020.102600;Article;2021;emergency medicine
Supervised Machine Learning Models for Prediction of COVID-19 Infection using Epidemiology Dataset;2-s2.0-85131830822;10.1007/s42979-020-00394-7;Article;2021;emergency medicine
COVID-19 cough classification using machine learning and global smartphone recordings;2-s2.0-85109402269;10.1016/j.compbiomed.2021.104572;Article;2021;emergency medicine
Cascaded deep learning classifiers for computer-aided diagnosis of COVID-19 and pneumonia diseases in X-ray scans;2-s2.0-85117001575;10.1007/s40747-020-00199-4;Article;2021;emergency medicine
Advanced meta-heuristics, convolutional neural networks, and feature selectors for efficient COVID-19 X-ray chest image classification;2-s2.0-85101743756;10.1109/ACCESS.2021.3061058;Article;2021;emergency medicine
Comparative study of machine learning methods for COVID-19 transmission forecasting;2-s2.0-85105287286;10.1016/j.jbi.2021.103791;Note;2021;emergency medicine
The RSNA International COVID-19 Open Radiology Database (RICORD);2-s2.0-85103473822;10.1148/RADIOL.2021203957;Article;2021;emergency medicine
A narrative review on characterization of acute respiratory distress syndrome in COVID-19-infected lungs using artificial intelligence;2-s2.0-85100435359;10.1016/j.compbiomed.2021.104210;Review;2021;emergency medicine
Self organizing maps for the parametric analysis of COVID-19 SEIRS delayed model;2-s2.0-85110096093;10.1016/j.chaos.2021.111202;Article;2021;emergency medicine
Exploring geographical distribution of transportation research themes related to COVID-19 using text network approach;2-s2.0-85100058930;10.1016/j.scs.2021.102729;Article;2021;emergency medicine
Federated learning for COVID-19 screening from Chest X-ray images;2-s2.0-85103116245;10.1016/j.asoc.2021.107330;Article;2021;emergency medicine
COVIDetection-Net: A tailored COVID-19 detection from chest radiography images using deep learning;2-s2.0-85100818307;10.1016/j.ijleo.2021.166405;Article;2021;emergency medicine
A novel method for COVID-19 diagnosis using artificial intelligence in chest x-ray images;2-s2.0-85105546525;10.3390/healthcare9050522;Article;2021;emergency medicine
Deep learning model for forecasting COVID-19 outbreak in Egypt;2-s2.0-85111501702;10.1016/j.psep.2021.07.034;Article;2021;emergency medicine
Comprehensive survey of using machine learning in the covid-19 pandemic;2-s2.0-85109778575;10.3390/diagnostics11071155;Review;2021;emergency medicine
Systematic review and meta-analysis of cannabinoids, cannabis-based medicines, and endocannabinoid system modulators tested for antinociceptive effects in animal models of injury-related or pathological persistent pain;2-s2.0-85103089540;10.1097/j.pain.0000000000002269;Article;2021;emergency medicine
Artificial intelligence with big data analytics-based brain intracranial hemorrhage e-diagnosis using CT images;2-s2.0-85108378811;10.1007/s00521-021-06240-y;Article;2021;emergency medicine
Applying Deep Learning Methods on Time-Series Data for Forecasting COVID-19 in Egypt, Kuwait, and Saudi Arabia;2-s2.0-85102617666;10.1155/2021/6686745;Article;2021;emergency medicine
How do you feel during the COVID-19 pandemic? A survey using psychological and linguistic self-report measures, and machine learning to investigate mental health, subjective experience, personality, and behaviour during the COVID-19 pandemic among university students;2-s2.0-85107210724;10.1186/s40359-021-00574-x;Article;2021;emergency medicine
COVID-19 detection using federated machine learning;2-s2.0-85107439850;10.1371/journal.pone.0252573;Article;2021;emergency medicine
Lunginfseg: Segmenting covid-19 infected regions in lung ct images based on a receptive-field-aware deep learning framework;2-s2.0-85105526991;10.3390/diagnostics11020158;Article;2021;emergency medicine
Cheminformatics-based identification of potential novel anti-sars-cov-2 natural compounds of african origin;2-s2.0-85100362407;10.3390/molecules26020406;Article;2021;emergency medicine
Application of deep learning and machine learning models to detect COVID-19 face masks - A review;2-s2.0-85118667352;10.1016/j.susoc.2021.08.001;Review;2021;emergency medicine
Intelligent internet of things and advanced machine learning techniques for covid-19;2-s2.0-85104577707;10.4108/eai.28-1-2021.168505;Article;2021;emergency medicine
The injustice of unfit clinical practice guidelines in low-resource realities;2-s2.0-85103953372;10.1016/S2214-109X(21)00059-0;Review;2021;emergency medicine
Automatic Diabetic Retinopathy Grading System Based on Detecting Multiple Retinal Lesions;2-s2.0-85099725193;10.1109/ACCESS.2021.3052870;Article;2021;emergency medicine
An overview of machine learning within embedded and mobile devices-optimizations and applications;2-s2.0-85109092723;10.3390/s21134412;Review;2021;emergency medicine
COVID19 classification using CT images via ensembles of deep learning models;2-s2.0-85107842147;10.32604/cmc.2021.016816;Article;2021;emergency medicine
4S-DT: Self-Supervised Super Sample Decomposition for Transfer Learning with Application to COVID-19 Detection;2-s2.0-85107193934;10.1109/TNNLS.2021.3082015;Article;2021;emergency medicine
Deep convolutional neural network architecture design as a bi-level optimization problem;2-s2.0-85100778682;10.1016/j.neucom.2021.01.094;Article;2021;emergency medicine
A study of the possible factors affecting COVID-19 spread, severity and mortality and the effect of social distancing on these factors: Machine learning forecasting model;2-s2.0-85102173963;10.1111/ijcp.14116;Article;2021;emergency medicine
COVID-Nets: deep CNN architectures for detecting COVID-19 using chest CT scans;2-s2.0-85112850596;10.7717/peerj-cs.655;Article;2021;emergency medicine
COVID-19 prediction using LSTM algorithm: GCC case study;2-s2.0-85104093246;10.1016/j.imu.2021.100566;Article;2021;emergency medicine
COVID-19: a new deep learning computer-aided model for classification;2-s2.0-85102413126;10.7717/peerj-cs.358;Article;2021;emergency medicine
The importance of being external. methodological insights for the external validation of machine learning models in medicine;2-s2.0-85111559489;10.1016/j.cmpb.2021.106288;Article;2021;emergency medicine
How artificial intelligence may help the Covid-19 pandemic: Pitfalls and lessons for the future;2-s2.0-85097737527;10.1002/rmv.2205;Review;2021;emergency medicine
Early stage risk communication and community engagement (RCCE) strategies and measures against the coronavirus disease 2019 (COVID-19) pandemic crisis;2-s2.0-85106762845;10.1016/j.glohj.2021.02.009;Review;2021;emergency medicine
NSGA-II as feature selection technique and AdaBoost classifier for COVID-19 prediction using patientâ€™s symptoms;2-s2.0-85105988265;10.1007/s11071-021-06504-1;Article;2021;emergency medicine
One-year lesson: Machine learning prediction of COVID-19 positive cases with meteorological data and mobility estimate in japan;2-s2.0-85106657578;10.3390/ijerph18115736;Article;2021;emergency medicine
Using artificial intelligence techniques for detecting Covid-19 epidemic fake news in Moroccan tweets;2-s2.0-85105252998;10.1016/j.rinp.2021.104266;Article;2021;emergency medicine
Tackling pandemics in smart cities using machine learning architecture;2-s2.0-85116023457;10.3934/mbe.2021418;Article;2021;emergency medicine
CovFrameNet: An Enhanced Deep Learning Framework for COVID-19 Detection;2-s2.0-85113219174;10.1109/ACCESS.2021.3083516;Article;2021;emergency medicine
An Optimized Transfer Learning-based Approach for Automatic Diagnosis of COVID-19 from Chest X-ray Images;2-s2.0-85108524580;10.7717/PEERJ-CS.555;Article;2021;emergency medicine
Exploring the Use of Artificial Intelligence Techniques to Detect the Presence of Coronavirus Covid-19 through Speech and Voice Analysis;2-s2.0-85105104290;10.1109/ACCESS.2021.3075571;Article;2021;emergency medicine
An ensemble of global and local-attention based convolutional neural networks for COVID-19 diagnosis on chest X-ray images;2-s2.0-85099212979;10.3390/sym13010113;Article;2021;emergency medicine
A Study of the Neutrosophic Set Significance on Deep Transfer Learning Models: an Experimental Case on a Limited COVID-19 Chest X-ray Dataset;2-s2.0-85098798929;10.1007/s12559-020-09802-9;Article;2021;emergency medicine
AFCM-LSMA: New intelligent model based on LÃ©vy slime mould algorithm and adaptive fuzzy C-means for identification of COVID-19 infection from chest X-ray images;2-s2.0-85107663713;10.1016/j.aei.2021.101317;Article;2021;emergency medicine
Infectivity upsurge by COVID-19 viral variants in japan: Evidence from deep learning modeling;2-s2.0-85110701277;10.3390/ijerph18157799;Article;2021;emergency medicine
SARS-CoV-2 diagnosis using medical imaging techniques and artificial intelligence: A review;2-s2.0-85100258429;10.1016/j.clinimag.2021.01.019;Review;2021;emergency medicine
Ensemble-based bag of features for automated classification of normal and COVID-19 CXR images;2-s2.0-85105600980;10.1016/j.bspc.2021.102656;Article;2021;emergency medicine
Maternal fecal microbiome predicts gestational age, birth weight and neonatal growth in rural Zimbabwe.;2-s2.0-85107772625;10.1016/j.ebiom.2021.103421;Article;2021;emergency medicine
A novel covid-19 diagnosis support system using the stacking approach and transfer learning technique on chest X-ray images;2-s2.0-85121836653;10.1155/2021/9437538;Article;2021;emergency medicine
Analysis of DNA Sequence Classification Using CNN and Hybrid Models;2-s2.0-85111604788;10.1155/2021/1835056;Article;2021;emergency medicine
The future of zoonotic risk prediction;2-s2.0-85115870134;10.1098/rstb.2020.0358;Review;2021;emergency medicine
A research agenda for precision medicine in sepsis and acute respiratory distress syndrome an official American thoracic society research statement;2-s2.0-85117915677;10.1164/rccm.202108-1908ST;Article;2021;emergency medicine
A land use regression model using machine learning and locally developed low cost particulate matter sensors in Uganda;2-s2.0-85107762992;10.1016/j.envres.2021.111352;Article;2021;emergency medicine
Automatic prediction of COVIDâˆ’ 19 from chest images using modified ResNet50;2-s2.0-85105504561;10.1007/s11042-021-10783-6;Article;2021;emergency medicine
COVID-19 detection from Xray and CT scans using transfer learning;2-s2.0-85107500316;10.1109/WIDSTAIF52235.2021.9430229;Conference Paper;2021;emergency medicine
Covid-19 detection from chest X-Ray images using advanced deep learning techniques;2-s2.0-85114555944;10.32604/cmc.2022.019496;Article;2021;emergency medicine
An efficient method for covid-19 detection using light weight convolutional neural network;2-s2.0-85110551422;10.32604/cmc.2021.018514;Article;2021;emergency medicine
A novel perceptual two layer image fusion using deep learning for imbalanced COVID-19 dataset;2-s2.0-85101641972;10.7717/PEERJ-CS.364;Article;2021;emergency medicine
Automatic detection of COVID-19 using pruned GLCM-Based texture features and LDCRF classification;2-s2.0-85113691142;10.1016/j.compbiomed.2021.104781;Article;2021;emergency medicine
The COVID-19 Pandemic and the Need for an Integrated and Equitable Approach: An International Expert Consensus Paper;2-s2.0-85111440538;10.1055/a-1535-8807;Review;2021;emergency medicine
Coronavirus disease 2019 (COVID-19): survival analysis using deep learning and Cox regression model;2-s2.0-85101450268;10.1007/s10044-021-00958-0;Article;2021;emergency medicine
COVID-19 Recognition Based on Patient's Coughing and Breathing Patterns Analysis: Deep Learning Approach;2-s2.0-85107420779;10.23919/FRUCT52173.2021.9435454;Conference Paper;2021;emergency medicine
Knowledge discovery from emergency ambulance dispatch during COVID-19: A case study of Nagoya City, Japan;2-s2.0-85103396248;10.1016/j.jbi.2021.103743;Article;2021;emergency medicine
Deep Learning and its Application for Healthcare Delivery in Low and Middle Income Countries;2-s2.0-85117914437;10.3389/frai.2021.553987;Article;2021;emergency medicine
The Relevance of Bioinformatics Applications in the Discovery of Vaccine Candidates and Potential Drugs for COVID-19 Treatment;2-s2.0-85102738659;10.1177/11779322211002168;Review;2021;emergency medicine
Machine Learning for Health: Algorithm Auditing & Quality Control;2-s2.0-85118701534;10.1007/s10916-021-01783-y;Article;2021;emergency medicine
A novel hybrid deep learning model for detecting covid-19-related rumors on social media based on lstm and concatenated parallel cnns;2-s2.0-85114346908;10.3390/APP11177940;Article;2021;emergency medicine
Intelligent autonomous-robot control for medical applications;2-s2.0-85104822788;10.32604/cmc.2021.015906;Article;2021;emergency medicine
COVID-19 cough sound symptoms classification from scalogram image representation using deep learning models;2-s2.0-85118725302;10.1016/j.compbiomed.2021.105020;Article;2021;emergency medicine
Deep neural networks for COVID-19 detection and diagnosis using images and acoustic-based techniques: a recent review;2-s2.0-85113443426;10.1007/s00500-021-06137-x;Article;2021;emergency medicine
Early assessment of lung function in coronavirus patients using invariant markers from chest X-rays images;2-s2.0-85107606829;10.1038/s41598-021-91305-0;Article;2021;emergency medicine
Synergic Deep Learning for Smart Health Diagnosis of COVID-19 for Connected Living and Smart Cities;2-s2.0-85126388299;10.1145/3453168;Article;2021;emergency medicine
Hybrid COVID-19 segmentation and recognition framework (HMB-HCF) using deep learning and genetic algorithms;2-s2.0-85114794622;10.1016/j.artmed.2021.102156;Article;2021;emergency medicine
IoT-based analysis for controlling & spreading prediction of COVID-19 in Saudi Arabia;2-s2.0-85110898464;10.1007/s00500-021-06024-5;Article;2021;emergency medicine
HANA: A Healthy Artificial Nutrition Analysis model during COVID-19 pandemic;2-s2.0-85109425471;10.1016/j.compbiomed.2021.104606;Article;2021;emergency medicine
Automated cardiac segmentation of cross-modal medical images using unsupervised multi-domain adaptation and spatial neural attention structure;2-s2.0-85108649670;10.1016/j.media.2021.102135;Article;2021;emergency medicine
