Title;EID;DOI;DocumentType;Year;Category
EpiPanGI Dx: A Cell-free DNA Methylation fingerprint for the early detection of Gastrointestinal cancers;2-s2.0-85119931744;10.1158/1078-0432.CCR-21-1982;Article;2021;dermatology
Forecasting influenza-like illness trends in Cameroon using Google Search Data;2-s2.0-85103356584;10.1038/s41598-021-85987-9;Article;2021;dermatology
3PCNNB-Net: Three Parallel CNN Branches for Breast Cancer Classification Through Histopathological Images;2-s2.0-85107949180;10.1007/s40846-021-00620-4;Article;2021;dermatology
A probabilistic-based deep learning model for skin lesion segmentation;2-s2.0-85103836107;10.3390/app11073025;Article;2021;dermatology
Pancreatic Cancer Survival Prediction: A Survey of the State-of-the-Art;2-s2.0-85117300086;10.1155/2021/1188414;Review;2021;dermatology
Intelligent Dermatologist Tool for Classifying Multiple Skin Cancer Subtypes by Incorporating Manifold Radiomics Features Categories;2-s2.0-85116265092;10.1155/2021/7192016;Article;2021;dermatology
Deep Learning-Based Smart IoT Health System for Blindness Detection Using Retina Images;2-s2.0-85105865857;10.1109/ACCESS.2021.3078241;Article;2021;dermatology
Classification of breast cancer types, sub-types and grade from histopathological images using deep learning technique;2-s2.0-85114998703;10.1007/s12553-021-00592-0;Article;2021;dermatology
Machine Learning Augmented Breast Tumors Classification using Magnetic Resonance Imaging Histograms;2-s2.0-85125420057;10.14569/IJACSA.2021.0121201;Article;2021;dermatology
A Superpixel-Wise Fully Convolutional Neural Network Approach for Diabetic Foot Ulcer Tissue Classification;2-s2.0-85104319514;10.1007/978-3-030-68763-2_23;Conference Paper;2021;dermatology
Computer-aided diagnosis for spitzoid lesions classification using artificial intelligence techniques;2-s2.0-85097223399;10.4018/IJHISI.2021010102;Article;2021;dermatology
A prospective, randomized, single-blinded, crossover trial to investigate the effect of a wearable device in addition to a daily symptom diary for the Remote Early Detection of SARS-CoV-2 infections (COVID-RED): a structured summary of a study protocol for a randomized controlled trial;2-s2.0-85117133008;10.1186/s13063-021-05643-5;Article;2021;dermatology
Deep Learning Hybrid with Binary Dragonfly Feature Selection for the Wisconsin Breast Cancer Dataset;2-s2.0-85103715227;10.14569/IJACSA.2021.0120314;Article;2021;dermatology
Intelligent System for Skin Disease Prediction using Machine Learning;2-s2.0-85114602151;10.1088/1742-6596/1998/1/012037;Conference Paper;2021;dermatology
Optimized training for convolutional neural network using enhanced grey wolf optimization algorithm;2-s2.0-85112281110;10.31449/inf.v45i5.3497;Article;2021;dermatology
Proposed Deep Learning Classification and Ultra-Wide Band Tensors for Localization of Breast Tumor;2-s2.0-85115109905;10.1109/ICECCE52056.2021.9514173;Conference Paper;2021;dermatology
Ensemble models for predicting warts treatment methods;2-s2.0-85104121912;;Article;2021;dermatology
Enhanced CNN Architecture for Invasive Ductal Carcinoma Detection in Breast Histopathology Images;2-s2.0-85127076592;10.1109/ICICIS52592.2021.9694114;Conference Paper;2021;dermatology
Application of radiomics features selection and classification algorithms for medical imaging decision: MRI radiomics breast cancer cases study;2-s2.0-85120859179;10.1016/j.imu.2021.100801;Article;2021;dermatology
Deep neural networks for melanoma detection from optical standard images using transfer learning;2-s2.0-85116928611;10.1016/j.procs.2021.08.134;Conference Paper;2021;dermatology
Location Intelligence Powered by Machine Learning Automation for Mapping Malaria Mosquito Habitats Employing an Unmanned Aerial Vehicle (UAV) for Implementing â€œSeek and Destroyâ€ for Commercial Roadside Ditch Foci and Real Time Larviciding Rock Pit Quarry Habitats in Peri-Domestic Agro-Pastureland Ecosystems in Northern Uganda;2-s2.0-85107284648;10.1007/978-3-030-71998-2_8;Book Chapter;2021;dermatology
Skin Cancer Prediction and Diagnosis Using Convolutional Neural Network (CNN) Deep Learning Algorithm;2-s2.0-85102649298;10.1007/978-3-030-66840-2_42;Conference Paper;2021;dermatology
Computational Technique Based on Machine Learning and Image Processing for Medical Image Analysis of Breast Cancer Diagnosis;2-s2.0-85126997409;10.1155/2022/1918379;Article;2022;dermatology
Ensemble Deep-Learning-Enabled Clinical Decision Support System for Breast Cancer Diagnosis and Classification on Ultrasound Images;2-s2.0-85127029544;10.3390/biology11030439;Article;2022;dermatology
CU-Net: A New Improved Multi-Input Color U-Net Model for Skin Lesion Semantic Segmentation;2-s2.0-85124249273;10.1109/ACCESS.2022.3148402;Article;2022;dermatology
Skin lesion segmentation and classification using conventional and deep learning based framework;2-s2.0-85121463238;10.32604/cmc.2022.018917;Article;2022;dermatology
Reported Adverse Effects and Attitudes among Arab Populations Following COVID-19 Vaccination: A Large-Scale Multinational Study Implementing Machine Learning Tools in Predicting Post-Vaccination Adverse Effects Based on Predisposing Factors;2-s2.0-85128472418;10.3390/vaccines10030366;Article;2022;dermatology
Bayesian optimization of multiclass SVM for efficient diagnosis of erythemato-squamous diseases;2-s2.0-85116936115;10.1016/j.bspc.2021.103223;Article;2022;dermatology
Early Recognition of Skin Malignancy in Images Based on Convolutional Networks by Using Dynamic System Model;2-s2.0-85125727759;10.1155/2022/1754658;Article;2022;dermatology
Optimized convolutional neural network models for skin lesion classification;2-s2.0-85115987130;10.32604/cmc.2022.019529;Article;2022;dermatology
Detection of Skin Cancer Based on Skin Lesion Images Using Deep Learning;2-s2.0-85133234633;10.3390/healthcare10071183;Article;2022;dermatology
Accurate skin cancer diagnosis based on convolutional neural networks;2-s2.0-85124675605;10.11591/ijeecs.v25.i3.pp1429-1441;Article;2022;dermatology
Allergen30: Detecting Food Items with Possible Allergens Using Deep Learning-Based Computer Vision;2-s2.0-85133493454;10.1007/s12161-022-02353-9;Article;2022;dermatology
Computational Intelligence-Based Melanoma Detection and Classification Using Dermoscopic Images;2-s2.0-85131707949;10.1155/2022/2370190;Article;2022;dermatology
Diabetic foot thermal image segmentation using Double Encoder-ResUnet (DE-ResUnet);2-s2.0-85131377490;10.1080/03091902.2022.2077997;Article;2022;dermatology
Efficient Classification Model for Melanoma Based on Convolutional Neural Networks;2-s2.0-85121830767;10.1007/978-3-030-91103-4_2;Book Chapter;2022;dermatology
Color-invariant skin lesion semantic segmentation based on modified U-Net deep convolutional neural network;2-s2.0-85135943072;10.1007/s13755-022-00185-9;Article;2022;dermatology
Diabetes emergency cases identification based on a statistical predictive model;2-s2.0-85126197842;10.1186/s40537-022-00582-7;Article;2022;dermatology
Scoring personalized molecular portraits identify Systemic Lupus Erythematosus subtypes and predict individualized drug responses, symptomatology and disease progression;2-s2.0-85138496010;10.1093/bib/bbac332;Article;2022;dermatology
Automated deep learning approach for classification of malignant melanoma and benign skin lesions;2-s2.0-85128020443;10.1007/s11042-022-13081-x;Article;2022;dermatology
Ensemble of weighted deep concatenated features for the skin disease classification model using modified long short term memory;2-s2.0-85130276133;10.1016/j.bspc.2022.103729;Article;2022;dermatology
Deep Learning Approaches for Prognosis of Automated Skin Disease;2-s2.0-85126955028;10.3390/life12030426;Article;2022;dermatology
The use of calcium carbide in food and fruit ripening: Potential mechanisms of toxicity to humans and future prospects;2-s2.0-85123800781;10.1016/j.tox.2022.153112;Review;2022;dermatology
MRI-Based Classification of Neuropsychiatric Systemic Lupus Erythematosus Patients With Self-Supervised Contrastive Learning;2-s2.0-85125627668;10.3389/fnins.2022.695888;Article;2022;dermatology
Cryptography-Based Medical Signal Securing Using Improved Variation Mode Decomposition with Machine Learning Techniques;2-s2.0-85138290964;10.1155/2022/7307552;Article;2022;dermatology
Using KullBack-Liebler Divergence Based Meta-learning Algorithm for Few-Shot Skin Cancer Image Classification: Literature Review and a Conceptual Framework;2-s2.0-85135935010;10.1007/978-3-031-12641-3_9;Conference Paper;2022;dermatology
Deep Learning-Based Extraction of Concepts: A Comparative Study and Application on Medical Data;2-s2.0-85135719896;10.1142/S0219649222500721;Article;2022;dermatology
TrachomaNet: Detection and grading of trachoma using texture feature based deep convolutional neural network;2-s2.0-85135131663;10.1007/s11042-022-13214-2;Article;2022;dermatology
Ensemble learning methods for deep learning: Application to skin lesions classification;2-s2.0-85134015663;10.1109/ISIVC54825.2022.9800732;Conference Paper;2022;dermatology
Role of Artificial Intelligence and Deep Learning in Easier Skin Cancer Detection through Antioxidants Present in Food;2-s2.0-85133641104;10.1155/2022/5890666;Article;2022;dermatology
Analysis of Chest X-Ray Images for the Recognition of COVID-19 Symptoms Using CNN;2-s2.0-85133095498;10.1155/2022/3237361;Article;2022;dermatology
Automated Detection of Infection in Diabetic Foot Ulcer Images Using Convolutional Neural Network;2-s2.0-85128351136;10.1155/2022/2349849;Article;2022;dermatology
Breast Cancer Classification in IoT Framework;2-s2.0-85115121238;10.1007/978-981-16-2275-5_29;Conference Paper;2022;dermatology
Breast cancer classification using machine learning;2-s2.0-85050224998;10.1109/EBBT.2018.8391453;Conference Paper;2018;dermatology
A random forest classifier for lymph diseases;2-s2.0-84892819576;10.1016/j.cmpb.2013.11.004;Article;2014;dermatology
Deep Learning and Handcrafted Method Fusion: Higher Diagnostic Accuracy for Melanoma Dermoscopy Images;2-s2.0-85065767525;10.1109/JBHI.2019.2891049;Article;2019;dermatology
Skin Cancer Classification using Deep Learning and Transfer Learning;2-s2.0-85063229823;10.1109/CIBEC.2018.8641762;Conference Paper;2019;dermatology
Automated Breast Cancer Diagnosis Based on Machine Learning Algorithms;2-s2.0-85075269111;10.1155/2019/4253641;Article;2019;dermatology
Multi-class breast cancer classification using deep learning convolutional neural network;2-s2.0-85049525200;10.14569/IJACSA.2018.090645;Article;2018;dermatology
Deep Ensemble Learning for Skin Lesion Classification from Dermoscopic Images;2-s2.0-85063203458;10.1109/CIBEC.2018.8641815;Conference Paper;2019;dermatology
Classification of mice hepatic granuloma microscopic images based on a deep convolutional neural network;2-s2.0-85055199280;10.1016/j.asoc.2018.10.006;Article;2019;dermatology
Cyber-healthcare for public healthcare in the developing world;2-s2.0-84985993436;10.1109/ISCC.2016.7543707;Conference Paper;2016;dermatology
Breast Cancer Classification in Ultrasound Images using Transfer Learning;2-s2.0-85077787913;10.1109/ICABME47164.2019.8940291;Conference Paper;2019;dermatology
Automated breast tumor diagnosis using local binary patterns (LBP) based on deep learning classification;2-s2.0-85067030410;10.1109/ICCISci.2019.8716428;Conference Paper;2019;dermatology
Prediction of diabetic foot ulceration using spatial and temporal dynamic plantar pressure;2-s2.0-85015307998;10.1109/CIBEC.2016.7836116;Conference Paper;2017;dermatology
An enhanced deep learning framework for skin lesions segmentation;2-s2.0-85072870422;10.1007/978-3-030-28377-3_34;Conference Paper;2019;dermatology
Ultrasound image enhancement using a deep learning architecture;2-s2.0-84994537839;10.1007/978-3-319-48308-5_61;Conference Paper;2017;dermatology
An improved algorithm for UWB based imaging of breast tumors;2-s2.0-84855928360;10.1109/ICIIP.2011.6108901;Conference Paper;2011;dermatology
Decoding of finger movement using kinematic model classification and regression model switching;2-s2.0-85015345335;10.1109/CIBEC.2016.7836126;Conference Paper;2017;dermatology
Melanoma classification based on ensemble classification of dermoscopy image features;2-s2.0-84916208172;10.1007/978-3-319-13461-1_28;Conference Paper;2014;dermatology
An Enhanced Hybrid Model for Skin Diagnosis Using Deep Convolution Neural Network;2-s2.0-85063212654;10.1109/CIBEC.2018.8641806;Conference Paper;2019;dermatology
A mobile online platform for aged menâ€™s prostate hypertrophy monitoring based on linea nigra images analysis;2-s2.0-85078446642;;Conference Paper;2019;dermatology
Multitask learning or transfer learning? Application to cancer detection;2-s2.0-85074275307;10.5220/0008495805480555;Conference Paper;2019;dermatology
Fully convolutional encoder-decoder architecture (FCEDA) for skin lesions segmentation;2-s2.0-85072859342;10.1007/978-3-030-28377-3_35;Conference Paper;2019;dermatology
